date,open,high,low,close
2023-07-04,24611.04,24953.58,24305.94,24852.84
2023-07-05,24853.66,25192.96,24754.11,25090.64
2023-07-06,25192.44,25516.24,25038.63,25329.23
2023-07-07,25303.80,25380.10,24955.96,25051.86
2023-07-10,24960.02,25097.23,24889.64,25026.25
2023-07-11,25045.55,25183.16,24815.61,24904.68
2023-07-12,24894.83,24918.29,24584.62,24716.28
2023-07-13,24814.44,24831.17,24625.55,24642.90
2023-07-14,24607.94,24676.71,24116.86,24175.44
2023-07-17,24092.04,24144.88,24054.32,24072.62
2023-07-18,24207.77,24269.29,23542.46,23799.14
2023-07-19,23909.75,24109.42,23881.77,24101.60
2023-07-20,24253.13,24295.82,23804.03,23941.82
2023-07-21,23881.96,23969.92,23585.99,23599.46
2023-07-24,23629.21,24341.00,23510.32,24272.56
2023-07-25,24351.66,24429.52,24208.45,24423.04
2023-07-26,24322.58,25136.80,24114.87,24936.55
2023-07-27,24938.36,24992.25,24724.80,24786.84
2023-07-28,24939.20,24980.45,24692.54,24741.79
2023-07-31,24791.58,24851.22,24606.10,24667.25
2023-08-01,24763.09,24872.47,24622.52,24815.35
2023-08-02,24844.76,24973.24,24706.54,24761.72
2023-08-03,24672.04,24833.96,24505.04,24608.71
2023-08-04,24518.38,24577.62,24277.47,24447.63
2023-08-07,24455.35,24856.06,24352.34,24823.66
2023-08-08,24872.25,25104.88,24749.60,25044.27
2023-08-09,24937.50,25440.79,24831.28,25270.77
2023-08-10,25287.98,25343.91,25031.34,25042.10
2023-08-11,25122.01,25371.97,24479.36,24611.03
2023-08-14,24661.23,24898.83,24564.68,24779.88
2023-08-15,24734.06,24796.77,24182.75,24372.68
2023-08-16,24274.48,24327.84,24107.95,24239.00
2023-08-17,24322.32,24428.62,24223.80,24235.67
2023-08-18,24184.55,24512.75,24179.27,24273.36
2023-08-21,24444.62,24532.73,24289.44,24397.41
2023-08-22,24376.16,24603.10,24087.12,24504.56
2023-08-23,24473.09,24481.43,24209.03,24289.15
2023-08-24,24333.28,24339.17,23866.56,23986.39
2023-08-25,23956.52,24211.12,23652.23,23727.50
2023-08-28,23675.99,24053.88,23633.08,23902.25
2023-08-29,23893.69,23978.56,23389.12,23607.19
2023-08-30,23580.85,23732.19,23488.95,23665.95
2023-08-31,23707.07,23982.91,23632.22,23902.79
2023-09-01,23904.32,24482.09,23861.88,24080.89
2023-09-04,24101.30,24677.45,23968.70,24376.16
2023-09-05,24343.19,24344.12,24035.28,24038.27
2023-09-06,24108.76,24133.09,24082.13,24111.31
2023-09-07,24136.20,24143.62,23492.09,23655.53
2023-09-08,23709.06,23780.50,23622.25,23749.27
2023-09-11,23770.96,23891.37,23686.67,23770.86
2023-09-12,23750.45,24188.47,23725.99,24091.57
2023-09-13,24088.49,24211.04,23608.07,23764.06
2023-09-14,23831.45,24041.59,23740.73,23849.17
2023-09-15,23831.81,23910.51,23419.23,23422.61
2023-09-18,23500.95,23799.73,23445.01,23724.00
2023-09-19,23645.50,23994.72,23464.31,23933.25
2023-09-20,24007.77,24331.04,23983.49,24161.24
2023-09-21,24210.83,24499.57,24031.15,24096.00
2023-09-22,24027.61,24414.11,23993.75,24317.13
2023-09-25,24339.44,24605.80,24322.19,24548.24
2023-09-26,24557.67,24814.21,24217.09,24219.54
2023-09-27,24364.01,24543.84,24145.74,24509.51
2023-09-28,24526.24,24569.01,24130.11,24165.61
2023-09-29,24162.82,24246.21,24061.41,24091.10
2023-10-02,24106.90,24319.34,24009.49,24185.83
2023-10-03,24197.31,24248.86,23832.25,23939.84
2023-10-04,23950.36,24079.33,23900.54,24064.57
2023-10-05,24075.43,24282.39,23856.37,24023.77
2023-10-06,24034.81,24119.69,24015.30,24047.93
2023-10-09,23963.02,24035.49,23562.34,23599.27
2023-10-10,23609.35,23939.86,23455.14,23881.90
2023-10-11,23971.87,23984.34,23829.53,23892.72
2023-10-12,23858.86,23884.06,23559.32,23728.05
2023-10-13,23679.24,23687.07,23566.15,23613.09
2023-10-16,23560.65,23776.93,23489.17,23688.30
2023-10-17,23600.27,23600.64,23278.01,23472.43
2023-10-18,23433.16,23851.25,23408.13,23690.57
2023-10-19,23867.88,24263.31,23822.80,24078.26
2023-10-20,24208.55,24325.03,23942.45,23953.51
2023-10-23,24004.74,24099.88,23917.80,24058.74
2023-10-24,24137.85,24450.71,24001.87,24378.89
2023-10-25,24359.89,24583.23,24248.44,24403.83
2023-10-26,24370.74,24939.82,24328.50,24799.01
2023-10-27,24734.94,25012.22,24686.58,24799.16
2023-10-30,24737.49,24749.11,24683.26,24746.47
2023-10-31,24829.83,24856.64,24757.06,24771.45
2023-11-01,24686.05,25050.35,24536.39,24921.51
2023-11-02,24959.86,25218.95,24910.95,25149.76
2023-11-03,25239.21,25419.80,25024.58,25303.27
2023-11-06,25308.96,25540.58,24948.79,25147.20
2023-11-07,25100.70,25220.65,25083.41,25126.59
2023-11-08,25180.46,25329.18,24934.98,24964.10
2023-11-09,24878.06,24941.55,24264.36,24485.33
2023-11-10,24415.00,24458.84,23704.17,23822.60
2023-11-13,23843.27,23992.98,23115.15,23252.66
2023-11-14,23159.83,23446.16,23024.86,23238.32
2023-11-15,23255.24,23532.77,23238.49,23352.22
2023-11-16,23383.69,23744.65,23137.01,23718.59
2023-11-17,23692.43,23739.61,23457.07,23507.90
2023-11-20,23530.81,24186.82,23194.49,23956.97
2023-11-21,24029.92,24209.11,23719.44,23773.32
2023-11-22,23797.76,23959.20,23490.94,23662.92
2023-11-24,23576.83,23800.04,23487.73,23538.62
2023-11-27,23642.88,23784.46,23475.70,23650.19
2023-11-28,23596.93,23905.68,23539.10,23722.86
2023-11-29,23674.89,23811.85,23467.37,23587.89
2023-11-30,23581.20,23698.96,23168.55,23369.26
2023-12-01,23439.14,23494.15,23207.19,23397.22
2023-12-04,23314.57,23719.40,23186.19,23623.43
2023-12-05,23513.01,23584.08,23492.10,23572.64
2023-12-06,23515.07,23762.89,23478.53,23740.87
2023-12-07,23803.34,23966.47,23671.28,23898.60
2023-12-08,23914.70,24021.41,23417.26,23423.29
2023-12-11,23354.54,23456.10,23281.50,23454.99
2023-12-12,23477.86,23926.70,23452.47,23880.59
2023-12-13,23940.41,24114.36,23385.28,23568.38
2023-12-14,23614.71,23860.61,23081.50,23271.24
2023-12-15,23375.76,23618.27,23237.45,23240.13
2023-12-18,23344.07,23778.05,23136.73,23523.55
2023-12-19,23578.41,23914.80,23578.01,23780.51
2023-12-20,23693.43,24249.75,23612.87,23969.89
2023-12-21,23989.38,24466.14,23804.68,24380.76
2023-12-22,24374.21,24816.60,24129.57,24729.99
2023-12-25,24843.16,25534.70,24774.37,25240.89
2023-12-26,25197.55,25252.75,24761.95,24830.31
2023-12-27,24710.19,24725.55,24452.65,24459.34
2023-12-28,24413.62,24705.35,24099.22,24248.61
2023-12-29,24271.85,24396.19,24111.87,24243.58
2024-01-02,24224.61,24231.91,23955.47,24087.14
2024-01-03,24020.30,24525.13,23949.17,24385.02
2024-01-04,24450.64,24475.76,24087.06,24265.65
2024-01-05,24386.64,24727.47,24152.99,24642.81
2024-01-08,24536.33,24587.51,24179.45,24522.07
2024-01-09,24586.84,24690.79,24354.74,24660.37
2024-01-10,24666.40,24674.53,24308.41,24374.45
2024-01-11,24152.11,24158.80,23863.03,24077.08
2024-01-12,24073.74,24340.16,24006.95,24138.43
2024-01-15,24237.98,24272.09,23617.57,23743.28
2024-01-16,23826.74,23978.19,23493.96,23605.22
2024-01-17,23716.35,23790.65,23525.15,23712.46
2024-01-18,23684.84,23707.43,23379.18,23400.82
2024-01-19,23356.94,23473.65,23258.57,23328.86
2024-01-22,23319.78,23452.18,22762.98,22857.80
2024-01-23,22822.85,22965.95,22652.78,22671.68
2024-01-24,22631.96,22687.60,22448.01,22625.85
2024-01-25,22703.53,22844.65,22642.22,22665.29
2024-01-26,22606.16,22634.16,22403.89,22539.31
2024-01-29,22777.20,22834.56,22696.09,22815.20
2024-01-30,22708.81,22801.85,22183.36,22275.83
2024-01-31,22417.87,22608.99,22236.92,22572.58
2024-02-01,22676.97,22759.00,22212.44,22375.14
2024-02-02,22399.47,22924.52,22274.51,22854.38
2024-02-05,22840.10,22978.86,22436.26,22478.44
2024-02-06,22466.99,22827.88,22439.03,22738.27
2024-02-07,22656.31,22751.40,22519.11,22730.70
2024-02-08,22839.34,23076.78,22780.05,23036.56
2024-02-09,23210.54,23287.63,22995.32,23017.78
2024-02-13,22949.58,23046.07,22572.80,22745.17
2024-02-14,22670.11,23048.13,22347.67,22991.67
2024-02-15,23042.16,23217.69,22437.33,22753.36
2024-02-16,22818.64,22934.67,22123.23,22305.23
2024-02-19,22409.87,22553.71,21701.71,21879.24
2024-02-20,21934.98,21971.51,21639.70,21827.86
2024-02-21,21967.87,22146.27,21374.48,21463.55
2024-02-22,21463.93,21540.55,21311.87,21445.00
2024-02-23,21505.06,21537.46,21272.36,21313.11
2024-02-26,21283.95,21438.61,21037.83,21139.80
2024-02-27,20959.89,21611.92,20860.28,21428.75
2024-02-28,21586.39,21693.48,21407.62,21408.03
2024-02-29,21334.77,21459.72,21005.52,21012.38
2024-03-01,21076.17,21443.43,21049.52,21411.84
2024-03-04,21439.48,21657.78,21267.06,21591.94
2024-03-05,21482.83,21743.19,21478.46,21625.59
2024-03-06,21590.61,21819.46,21466.83,21680.83
2024-03-07,21661.88,21927.15,21353.25,21788.21
2024-03-08,21749.62,21861.43,21648.98,21804.21
2024-03-11,21760.54,22227.33,21740.01,22124.88
2024-03-12,22240.38,22537.40,22129.74,22334.10
2024-03-13,22383.48,22459.81,22137.24,22249.13
2024-03-14,22267.48,22450.19,21917.89,21988.04
2024-03-15,22036.93,22044.59,21810.52,21810.99
2024-03-18,21853.80,21981.95,21647.24,21948.04
2024-03-19,21848.38,22282.78,21845.01,22173.39
2024-03-20,22249.93,22290.75,22106.95,22263.27
2024-03-21,22298.72,22325.56,21868.60,21990.49
2024-03-22,22034.69,22079.26,21715.49,21904.03
2024-03-25,21892.38,22016.25,21779.22,21909.12
2024-03-26,22048.02,22229.59,21972.49,22158.56
2024-03-27,22077.64,22322.13,22023.58,22263.06
2024-03-28,22322.30,22423.60,22259.95,22403.58
2024-03-29,22476.09,22776.42,22273.46,22370.41
2024-04-01,22403.36,22437.73,22278.15,22374.31
2024-04-02,22427.74,22898.84,22403.53,22636.69
2024-04-03,22622.30,22807.67,22420.15,22437.89
2024-04-04,22440.26,22610.14,22204.40,22337.25
2024-04-05,22255.90,22640.93,22114.26,22615.25
2024-04-08,22768.60,22859.89,21900.68,22154.21
2024-04-09,22299.74,22639.88,22206.47,22484.99
2024-04-10,22467.93,23012.97,22314.30,22777.63
2024-04-11,22725.86,22827.70,22558.16,22798.19
2024-04-12,22735.64,23375.48,22703.10,23356.20
2024-04-15,23404.95,23454.21,22774.16,22954.95
2024-04-16,23001.14,23089.32,22937.30,23079.61
2024-04-17,23195.35,23231.98,22779.94,22846.73
2024-04-18,22819.21,23003.80,22752.20,22886.38
2024-04-19,22809.16,23011.20,22716.17,23002.88
2024-04-22,23033.13,23331.60,22535.05,22618.35
2024-04-23,22580.48,22927.41,22539.86,22885.07
2024-04-24,22850.62,22881.29,22588.79,22629.77
2024-04-25,22663.26,22740.44,22380.37,22459.80
2024-04-26,22436.55,22743.07,22260.05,22611.88
2024-04-30,22644.66,22667.68,22487.26,22526.07
2024-05-01,22501.96,22521.35,22151.46,22331.39
2024-05-02,22376.34,22680.53,22299.81,22592.82
2024-05-06,22607.73,23089.15,22495.06,23046.89
2024-05-07,23038.12,23703.54,23021.83,23621.33
2024-05-08,23594.25,23941.41,23582.32,23711.83
2024-05-09,23677.42,24078.54,23488.79,24036.53
2024-05-10,23910.96,24327.32,23903.30,24300.23
2024-05-13,24329.39,24357.30,24053.60,24181.61
2024-05-14,24235.09,24351.19,23997.57,24034.60
2024-05-15,24064.93,24129.38,23382.47,23533.53
2024-05-16,23614.04,23897.36,23368.60,23837.90
2024-05-17,23803.44,24034.14,23703.04,23989.74
2024-05-20,24009.67,24160.05,23612.79,23706.03
2024-05-21,23718.40,24010.89,23641.20,23897.20
2024-05-22,23826.94,24017.05,23813.58,23953.11
2024-05-23,23938.51,24210.33,23616.80,24090.21
2024-05-24,24061.84,24082.97,23841.31,23867.55
2024-05-27,23757.41,23784.37,23301.02,23343.44
2024-05-28,23300.93,23483.81,23292.25,23358.46
2024-05-29,23415.57,23496.82,23355.03,23397.40
2024-05-30,23206.92,23874.40,23190.36,23805.85
2024-05-31,23889.74,23926.10,23429.62,23472.64
2024-06-03,23532.05,23749.55,23285.58,23445.09
2024-06-04,23446.25,23619.55,23256.06,23359.45
2024-06-05,23489.63,23702.31,22942.95,23143.45
2024-06-06,23062.02,23347.21,22994.47,23205.69
2024-06-07,23340.37,23377.21,22946.53,23077.54
2024-06-10,23093.67,23145.32,22912.67,23091.75
2024-06-11,23086.98,23359.20,22887.78,23012.75
2024-06-12,22984.32,23080.23,22921.22,22941.09
2024-06-13,22807.00,22914.68,22712.75,22904.54
2024-06-14,22752.77,22797.58,22677.74,22752.67
2024-06-17,22769.75,23232.77,22615.19,22960.04
2024-06-18,22941.40,23159.06,22773.54,22786.14
2024-06-19,22866.95,23007.62,22327.64,22394.10
2024-06-20,22425.72,22840.98,22297.74,22703.17
2024-06-21,22532.48,22567.64,22319.93,22343.58
2024-06-24,22320.24,22395.77,22158.04,22361.07
2024-06-25,22403.75,22476.56,22183.95,22219.71
2024-06-26,22084.75,22295.29,21906.48,21953.76
2024-06-27,21956.86,22198.34,21844.38,22088.50
2024-06-28,22053.99,22428.36,21964.09,22374.77
2024-07-01,22407.06,22435.63,22184.28,22255.82
2024-07-02,22347.62,22508.30,22262.17,22311.87
2024-07-03,22263.96,22436.18,22256.18,22338.88
2024-07-04,22301.31,22336.25,22119.24,22186.28
2024-07-05,22148.37,22351.39,21890.34,21924.36
2024-07-08,21771.98,22092.76,21673.15,22008.42
2024-07-09,21945.26,21960.32,21883.81,21886.73
2024-07-10,21869.79,21894.09,21709.46,21770.21
2024-07-11,21934.54,22055.44,21752.93,21851.41
2024-07-12,21825.15,22203.12,21739.53,22010.95
2024-07-15,21938.78,22103.05,21732.66,22048.41
2024-07-16,22056.12,22228.92,22018.85,22117.40
2024-07-17,22121.13,22287.06,21927.15,21951.63
2024-07-18,21931.85,22032.27,21424.92,21794.24
2024-07-19,21802.40,21843.25,21552.99,21622.90
2024-07-22,21566.27,21878.96,21358.66,21869.13
2024-07-23,21858.62,22010.54,21644.04,21800.98
2024-07-24,21686.77,21812.79,21309.56,21332.46
2024-07-25,21234.30,21379.81,21036.06,21243.31
2024-07-26,21307.35,21314.97,20952.22,20992.23
2024-07-29,21142.19,21223.14,20738.75,20839.01
2024-07-30,20781.64,20918.21,20754.36,20859.82
2024-07-31,20771.21,20892.99,20411.78,20484.78
2024-08-01,20469.91,20657.26,20310.55,20358.14
2024-08-02,20335.09,20556.73,20215.43,20540.39
2024-08-05,20514.25,20699.62,20474.59,20634.95
2024-08-06,20643.80,20934.92,20598.79,20790.66
2024-08-07,20898.62,21293.78,20783.25,21098.34
2024-08-08,21135.52,21622.68,21061.13,21522.20
2024-08-09,21559.19,21921.32,21473.15,21600.64
2024-08-13,21609.44,21737.97,21549.49,21620.53
2024-08-14,21675.72,22196.45,21568.69,22126.53
2024-08-15,22015.17,22151.84,21988.94,22071.59
2024-08-16,22234.10,22281.73,21794.40,22004.18
2024-08-19,22093.78,22228.85,21686.18,21719.32
2024-08-20,21821.49,22441.73,21682.64,22209.24
2024-08-21,22261.16,22380.96,22151.41,22223.74
2024-08-22,22196.92,22303.16,22121.25,22290.59
2024-08-23,22138.01,22521.52,22090.66,22457.74
2024-08-26,22582.60,22749.82,22425.81,22672.19
2024-08-27,22796.51,22893.60,22738.73,22770.33
2024-08-28,22643.46,23011.35,22609.47,22837.53
2024-08-29,22821.48,22990.06,22747.14,22881.78
2024-08-30,22749.29,23211.68,22634.61,23177.97
2024-09-02,23135.62,23585.68,23091.03,23582.31
2024-09-03,23513.27,23768.96,23412.54,23515.16
2024-09-04,23402.36,23664.56,23376.87,23561.39
2024-09-05,23427.43,23886.44,23348.35,23681.18
2024-09-06,23633.88,23845.44,23537.66,23588.23
2024-09-09,23581.39,24067.36,23352.67,23781.64
2024-09-10,23736.43,23953.16,23651.75,23919.23
2024-09-11,23987.11,24320.82,23932.40,24095.87
2024-09-12,24135.69,24664.37,23959.89,24481.75
2024-09-13,24512.14,24685.94,23945.36,24245.04
2024-09-16,24250.57,24364.84,23912.05,24193.61
2024-09-17,24145.22,24455.88,23939.79,24343.70
2024-09-18,24456.95,24672.85,24033.63,24168.43
2024-09-19,24276.58,24467.51,24250.81,24441.03
2024-09-20,24527.24,24885.44,24322.30,24723.45
2024-09-23,24752.47,24915.46,24699.28,24853.20
2024-09-24,24757.41,24772.02,24496.76,24625.58
2024-09-25,24542.58,24567.02,24402.11,24527.25
2024-09-26,24564.07,25026.92,24492.60,24876.38
2024-09-27,24712.32,24734.67,24602.33,24701.97
2024-09-30,24849.79,25044.98,24419.53,24610.28
2024-10-01,24783.60,24925.99,24379.82,24518.75
2024-10-02,24374.87,25083.75,24287.44,24909.04
2024-10-03,24872.32,25383.54,24736.97,25122.35
2024-10-04,25155.97,25288.81,24852.24,24932.02
2024-10-07,25004.08,25042.43,24284.01,24505.48
2024-10-08,24691.04,24944.04,24670.05,24801.55
2024-10-09,24592.33,24705.62,24225.88,24476.73
2024-10-10,24634.67,24727.66,24449.23,24558.90
2024-10-11,24432.37,24517.30,24415.84,24507.87
2024-10-14,24555.95,24685.85,24099.72,24319.11
2024-10-15,24311.95,24769.72,24289.05,24681.01
2024-10-16,24695.95,24789.93,24423.27,24510.28
2024-10-17,24485.93,24975.46,24424.74,24688.92
2024-10-18,24690.07,25107.79,24573.69,25087.26
2024-10-21,25071.15,25193.23,25018.22,25073.56
2024-10-22,24990.94,25135.64,24667.12,24734.74
2024-10-23,24786.88,25011.42,24610.79,24958.84
2024-10-24,24902.55,25367.31,24631.86,25362.80
2024-10-25,25542.93,25563.78,25459.90,25491.13
2024-10-28,25366.08,25477.82,25212.41,25359.00
2024-10-29,25134.18,25399.29,24918.13,25352.83
2024-10-30,25374.60,25747.38,25278.91,25650.28
2024-10-31,25373.26,25545.19,25108.45,25245.27
2024-11-01,25218.45,25575.94,25050.47,25359.37
2024-11-05,25395.78,25569.35,25333.38,25511.63
2024-11-06,25529.46,25724.78,25125.21,25158.74
2024-11-07,25200.12,25310.61,25104.90,25277.78
2024-11-08,25092.30,25117.95,24922.13,24954.94
2024-11-11,24775.10,24783.80,24396.84,24544.50
2024-11-12,24518.58,24618.73,24371.88,24586.58
2024-11-13,24587.46,24732.48,24549.93,24645.86
2024-11-14,24618.51,24657.49,24119.04,24207.41
2024-11-15,24150.90,24269.79,23945.36,24016.89
2024-11-18,24024.36,24114.15,23778.84,23836.81
2024-11-19,23785.14,23929.72,23555.35,23736.02
2024-11-20,23808.38,23815.18,22969.84,23285.63
2024-11-21,23169.00,23344.27,23120.63,23326.41
2024-11-22,23317.30,23566.13,23283.91,23475.94
2024-11-25,23673.54,23760.95,23648.55,23703.16
2024-11-26,23667.02,23727.73,23507.74,23620.61
2024-11-27,23605.91,23662.20,23259.58,23463.93
2024-11-28,23406.94,23577.80,23067.82,23422.19
2024-11-29,23342.65,23736.35,23341.45,23576.64
2024-12-02,23564.97,24076.25,23543.83,23869.22
2024-12-03,23812.18,23965.78,23732.78,23798.18
2024-12-04,23793.58,23933.13,23778.53,23860.75
2024-12-05,23650.26,24254.15,23436.22,24101.78
2024-12-06,24123.42,24201.83,23966.66,24145.46
2024-12-09,24084.03,24153.36,23666.30,23781.03
2024-12-10,23666.67,24349.83,23624.91,24147.19
2024-12-11,24104.95,24198.14,23852.41,24008.44
2024-12-12,23946.79,23966.63,23865.29,23952.03
2024-12-13,23871.99,24114.62,23817.94,24079.47
2024-12-16,24050.06,24125.12,23871.23,23948.37
2024-12-17,23921.69,24147.67,23905.56,23983.61
2024-12-18,23985.24,24805.09,23961.84,24496.98
2024-12-19,24486.44,24607.85,24389.19,24458.00
2024-12-20,24560.39,24724.79,24435.97,24496.22
2024-12-23,24542.50,24929.41,24445.26,24812.81
2024-12-24,24770.08,24953.89,24229.42,24497.02
2024-12-25,24463.74,24720.13,24369.45,24718.60
2024-12-26,24469.75,24726.94,24347.93,24681.01
2024-12-27,24614.05,25476.30,24458.33,25432.86
2024-12-30,25345.61,25716.09,25339.84,25620.22
2024-12-31,25574.53,25882.67,25077.67,25132.14
