date,open,high,low,close
2023-03-10,84.13,84.38,81.81,82.23
2023-03-13,81.62,82.23,81.17,81.76
2023-03-14,81.94,84.36,81.28,83.98
2023-03-15,84.28,85.35,81.42,82.00
2023-03-16,82.14,82.86,81.98,82.77
2023-03-17,83.25,84.01,82.81,83.43
2023-03-20,82.81,85.41,82.76,84.67
2023-03-21,84.91,85.22,84.70,85.15
2023-03-22,85.46,86.44,85.45,85.66
2023-03-23,86.42,86.54,85.17,85.22
2023-03-24,85.25,86.98,84.13,86.62
2023-03-27,86.27,86.86,85.86,86.14
2023-03-28,86.43,87.27,85.63,86.60
2023-03-29,86.95,87.40,84.98,85.49
2023-03-30,86.02,87.41,85.14,86.50
2023-03-31,86.63,87.02,84.73,85.99
2023-04-03,86.33,86.39,82.56,83.20
2023-04-04,83.69,84.53,81.69,82.16
2023-04-05,81.96,83.69,81.72,81.80
2023-04-06,82.13,82.57,79.74,80.32
2023-04-07,80.87,81.68,80.77,81.50
2023-04-10,81.11,81.83,80.30,80.79
2023-04-11,80.69,80.81,79.97,80.28
2023-04-12,80.14,80.28,79.06,79.54
2023-04-13,78.28,80.86,78.07,80.24
2023-04-14,79.83,82.53,79.62,81.32
2023-04-17,81.48,84.52,81.31,83.67
2023-04-18,83.74,84.00,82.19,83.03
2023-04-19,83.26,84.81,82.79,84.28
2023-04-20,84.52,84.57,82.88,83.25
2023-04-21,83.73,84.10,80.66,81.93
2023-04-24,81.80,81.98,81.03,81.31
2023-04-25,81.03,83.75,80.68,83.38
2023-04-26,83.76,83.98,81.50,82.48
2023-04-27,82.84,83.04,82.47,82.81
2023-04-28,82.71,82.76,82.43,82.66
2023-05-01,81.91,83.18,81.03,82.83
2023-05-02,83.44,83.53,82.33,82.68
2023-05-03,82.47,82.71,81.56,81.79
2023-05-04,81.27,84.53,79.97,83.15
2023-05-05,83.00,83.10,79.99,80.82
2023-05-08,80.95,81.36,77.76,77.86
2023-05-09,77.99,78.25,76.25,76.98
2023-05-10,76.41,76.55,74.44,75.92
2023-05-11,75.92,76.49,73.87,74.85
2023-05-12,74.89,76.80,74.61,75.68
2023-05-15,75.85,76.81,74.93,75.30
2023-05-16,75.42,77.04,75.13,76.51
2023-05-17,76.81,77.85,76.39,77.20
2023-05-18,76.89,78.50,76.80,77.69
2023-05-19,77.85,78.38,76.00,76.50
2023-05-22,76.59,76.78,74.54,75.61
2023-05-23,75.62,78.05,75.51,77.84
2023-05-24,78.17,79.38,78.00,78.92
2023-05-25,78.90,79.62,78.83,79.61
2023-05-26,79.58,81.86,79.49,81.12
2023-05-29,81.48,81.64,78.40,78.62
2023-05-30,78.29,80.06,78.12,78.59
2023-05-31,78.48,78.57,77.16,78.09
2023-06-01,78.18,79.87,78.04,78.87
2023-06-02,78.59,79.72,78.45,79.17
2023-06-05,78.00,80.87,77.80,80.29
2023-06-06,80.22,80.26,78.64,79.44
2023-06-07,79.59,80.60,78.75,80.38
2023-06-08,80.33,80.90,78.82,79.02
2023-06-09,78.84,78.89,76.43,77.41
2023-06-12,77.51,78.78,76.53,78.19
2023-06-13,77.83,78.12,75.89,76.48
2023-06-14,76.45,78.94,75.62,78.92
2023-06-15,78.76,79.95,77.72,79.94
2023-06-16,79.86,80.05,79.60,79.94
2023-06-19,79.76,82.53,79.46,81.54
2023-06-20,81.60,81.60,80.12,81.17
2023-06-21,81.17,82.33,80.59,80.68
2023-06-22,80.13,80.72,79.58,79.84
2023-06-23,79.53,80.35,79.46,79.70
2023-06-26,79.68,80.72,78.94,80.57
2023-06-27,81.07,81.57,79.21,79.97
2023-06-28,80.48,80.53,79.07,79.51
2023-06-29,79.39,79.40,77.52,78.44
2023-06-30,78.57,79.10,75.90,76.89
2023-07-03,76.75,76.88,74.36,75.31
2023-07-04,75.23,76.31,75.06,75.86
2023-07-05,75.86,79.42,75.65,78.73
2023-07-06,78.39,78.74,76.93,77.05
2023-07-07,77.03,77.46,76.11,77.22
2023-07-10,76.64,76.83,75.70,75.74
2023-07-11,76.14,76.71,73.13,73.62
2023-07-12,73.50,74.94,72.92,74.82
2023-07-13,74.70,76.33,74.49,76.03
2023-07-14,75.71,77.17,74.90,76.97
2023-07-17,76.32,80.33,75.81,78.93
2023-07-18,79.30,79.74,77.88,78.23
2023-07-19,77.77,79.38,77.26,78.53
2023-07-20,78.00,78.61,75.89,76.63
2023-07-21,76.55,77.77,75.13,75.62
2023-07-24,75.85,76.86,75.41,76.40
2023-07-25,76.21,77.23,76.05,76.55
2023-07-26,76.56,77.30,74.09,75.28
2023-07-27,74.87,76.46,74.53,76.29
2023-07-28,76.10,77.19,75.70,77.07
2023-07-31,76.40,77.27,76.00,76.44
2023-08-01,76.60,77.65,76.53,77.13
2023-08-02,77.16,77.96,77.11,77.69
2023-08-03,78.24,78.72,77.90,78.03
2023-08-04,77.51,77.79,75.47,75.96
2023-08-07,75.64,77.71,75.08,76.15
2023-08-08,76.62,77.23,76.37,77.15
2023-08-09,77.03,79.36,76.46,78.38
2023-08-10,78.58,80.23,78.31,79.92
2023-08-11,79.66,80.26,78.97,79.66
2023-08-14,79.71,79.74,78.47,79.22
2023-08-15,79.96,80.84,77.51,77.66
2023-08-16,77.59,78.01,77.53,77.95
2023-08-17,77.85,77.95,76.62,76.90
2023-08-18,76.99,77.38,76.43,77.23
2023-08-21,77.42,77.62,76.58,76.86
2023-08-22,76.62,78.27,75.25,76.22
2023-08-23,76.66,77.08,75.38,75.64
2023-08-24,75.09,76.64,74.46,75.83
2023-08-25,75.62,76.90,75.07,75.17
2023-08-28,75.11,75.58,74.00,75.19
2023-08-29,75.34,77.30,74.97,76.29
2023-08-30,76.41,77.88,75.62,77.05
2023-08-31,77.35,78.18,77.22,77.56
2023-09-01,77.42,78.63,76.98,78.48
2023-09-04,78.13,78.69,77.08,77.57
2023-09-05,77.47,77.63,76.86,77.37
2023-09-06,77.74,79.95,77.40,79.32
2023-09-07,79.53,79.63,78.29,79.03
2023-09-08,79.65,79.75,78.20,78.39
2023-09-11,78.27,79.68,77.58,78.41
2023-09-12,78.39,78.60,77.42,77.76
2023-09-13,77.11,77.34,76.05,76.93
2023-09-14,76.53,81.47,76.47,79.66
2023-09-15,79.78,80.61,75.27,75.40
2023-09-18,75.42,77.04,75.30,76.42
2023-09-19,75.75,78.47,74.15,77.79
2023-09-20,77.45,79.93,77.16,79.90
2023-09-21,79.44,81.45,78.80,80.18
2023-09-22,80.48,81.87,79.52,81.29
2023-09-25,81.19,81.52,79.36,79.55
2023-09-26,79.36,81.31,79.36,81.16
2023-09-27,81.40,84.05,80.93,83.95
2023-09-28,84.32,84.63,82.35,82.88
2023-09-29,82.75,83.50,82.69,83.10
2023-10-02,82.81,83.85,82.44,83.77
2023-10-03,84.35,84.78,81.61,81.83
2023-10-04,81.73,81.90,81.38,81.58
2023-10-05,81.68,81.92,79.90,81.10
2023-10-06,80.86,82.00,78.87,80.22
2023-10-09,80.64,80.80,79.36,79.68
2023-10-10,79.41,81.36,79.14,80.70
2023-10-11,80.47,81.36,79.60,80.25
2023-10-12,80.25,81.64,79.85,81.35
2023-10-13,81.37,81.88,78.89,79.06
2023-10-16,79.56,80.15,78.08,78.90
2023-10-17,78.61,80.70,78.39,80.53
2023-10-18,80.80,82.46,78.85,79.55
2023-10-19,79.09,79.56,78.70,79.48
2023-10-20,80.00,81.44,79.71,80.81
2023-10-23,80.54,82.13,80.29,82.10
2023-10-24,81.56,83.42,81.00,82.35
2023-10-25,81.98,82.77,81.37,81.86
2023-10-26,82.48,83.53,82.02,82.90
2023-10-27,82.97,83.39,81.58,82.46
2023-10-30,82.69,83.16,81.76,82.37
2023-10-31,82.35,84.42,81.58,83.84
2023-11-01,84.34,86.33,82.89,85.73
2023-11-02,86.21,86.34,85.31,85.41
2023-11-03,85.70,85.91,84.03,85.42
2023-11-06,85.82,86.42,84.42,84.46
2023-11-07,83.99,84.74,83.14,83.57
2023-11-08,83.51,84.03,81.68,81.71
2023-11-09,81.67,81.74,79.62,79.79
2023-11-10,79.85,80.39,76.62,77.97
2023-11-13,77.73,79.88,77.35,79.00
2023-11-14,78.64,79.75,77.63,78.01
2023-11-15,77.48,80.89,76.42,80.10
2023-11-16,79.96,80.50,79.95,80.09
2023-11-17,79.83,81.51,79.19,80.82
2023-11-20,81.08,81.59,79.65,79.85
2023-11-21,79.99,80.86,77.90,78.04
2023-11-22,78.11,78.55,76.98,77.83
2023-11-23,77.49,77.97,76.36,76.54
2023-11-24,76.55,76.90,73.24,74.51
2023-11-27,74.70,75.66,74.66,75.51
2023-11-28,75.30,75.49,75.02,75.29
2023-11-29,75.09,75.28,74.43,74.59
2023-11-30,74.51,75.36,74.19,75.31
2023-12-01,74.92,76.72,74.69,76.46
2023-12-04,76.34,78.33,75.92,77.63
2023-12-05,77.81,78.46,77.78,78.04
2023-12-06,77.82,79.04,77.60,78.57
2023-12-07,78.58,78.98,77.85,78.53
2023-12-08,79.12,79.50,78.99,79.50
2023-12-11,79.32,79.89,77.77,77.85
2023-12-12,78.09,78.90,77.00,77.06
2023-12-13,76.60,78.25,76.08,77.42
2023-12-14,77.67,79.33,77.62,79.16
2023-12-15,79.55,79.86,78.57,79.14
2023-12-18,79.48,79.71,78.93,79.23
2023-12-19,79.38,80.13,79.22,79.33
2023-12-20,79.71,79.81,77.98,78.10
2023-12-21,78.24,79.60,78.22,79.23
2023-12-22,79.84,81.03,79.80,80.02
2023-12-25,79.83,80.04,79.76,79.92
2023-12-26,80.03,82.48,79.44,80.85
2023-12-27,80.51,82.53,80.03,81.90
2023-12-28,81.83,84.14,81.13,83.37
2023-12-29,84.06,84.37,83.16,84.33
2024-01-01,83.97,84.98,82.95,84.39
2024-01-02,84.37,84.90,81.17,81.94
2024-01-03,81.98,82.01,79.35,79.61
2024-01-04,79.25,81.17,79.05,80.56
2024-01-05,80.08,83.08,79.60,82.64
2024-01-08,82.84,83.45,82.42,82.65
2024-01-09,83.51,83.72,80.53,81.24
2024-01-10,81.66,81.95,81.19,81.23
2024-01-11,81.62,82.87,80.20,80.40
2024-01-12,80.81,80.82,79.62,80.06
2024-01-15,80.18,80.81,79.59,80.71
2024-01-16,80.65,82.40,80.55,81.34
2024-01-17,81.18,84.02,81.15,82.50
2024-01-18,82.68,83.60,82.19,83.48
2024-01-19,82.92,87.12,82.79,85.97
2024-01-22,85.70,88.78,85.03,88.04
2024-01-23,87.78,88.20,86.70,87.32
2024-01-24,87.72,88.66,87.44,87.91
2024-01-25,87.74,88.88,87.08,87.54
2024-01-26,87.15,87.82,86.94,86.96
2024-01-29,86.40,88.07,86.10,88.00
2024-01-30,87.80,88.35,86.95,88.05
2024-01-31,89.11,89.39,87.38,88.83
2024-02-01,88.73,89.03,86.48,86.70
2024-02-02,86.98,87.68,85.63,86.41
2024-02-05,86.18,86.50,85.84,86.38
2024-02-06,86.88,87.17,83.25,83.70
2024-02-07,83.34,85.94,81.75,85.30
2024-02-08,85.17,88.00,84.82,87.36
2024-02-09,87.61,88.59,86.25,88.52
2024-02-12,88.36,90.33,87.90,90.09
2024-02-13,90.71,91.05,87.48,87.98
2024-02-14,87.61,88.57,86.30,86.96
2024-02-15,87.08,87.82,85.65,87.43
2024-02-16,87.15,88.82,86.80,88.64
2024-02-19,88.97,89.19,86.39,87.89
2024-02-20,88.42,88.73,86.57,87.36
2024-02-21,87.41,88.23,86.65,86.81
2024-02-22,87.51,87.95,85.09,85.85
2024-02-23,86.17,88.61,85.88,87.96
2024-02-26,87.60,88.58,85.11,86.94
2024-02-27,86.45,88.56,86.34,87.90
2024-02-28,88.34,88.73,86.32,86.44
2024-02-29,86.26,87.34,86.05,86.31
2024-03-01,86.42,86.87,84.95,85.62
2024-03-04,85.84,85.92,84.57,85.83
2024-03-05,86.06,86.81,84.35,85.14
2024-03-06,85.39,86.60,85.25,85.99
2024-03-07,86.03,86.88,84.27,84.49
2024-03-08,84.65,85.23,81.83,81.97
2024-03-11,81.13,84.12,80.41,83.62
2024-03-12,83.31,84.80,82.77,84.65
2024-03-13,84.39,85.08,83.28,83.43
2024-03-14,83.85,84.07,81.23,82.16
2024-03-15,82.19,84.37,82.14,83.97
2024-03-18,83.90,84.94,83.32,83.53
2024-03-19,83.40,83.70,83.06,83.44
2024-03-20,83.15,83.91,81.90,82.05
2024-03-21,82.43,84.42,82.20,83.87
2024-03-22,83.43,83.64,82.56,83.13
2024-03-25,83.02,84.01,83.00,83.35
2024-03-26,83.32,84.41,82.54,84.09
2024-03-27,83.85,87.35,83.02,86.61
2024-03-28,86.91,87.37,85.05,85.72
2024-03-29,85.48,85.75,84.26,84.51
2024-04-01,84.25,86.22,83.54,85.20
2024-04-02,84.57,84.61,83.85,84.50
2024-04-03,84.90,85.13,82.91,83.34
2024-04-04,83.54,84.78,80.92,81.87
2024-04-05,81.52,83.24,81.09,83.22
2024-04-08,83.21,84.66,83.11,83.68
2024-04-09,83.43,85.77,83.17,84.90
2024-04-10,84.64,86.54,84.55,85.25
2024-04-11,85.46,85.92,85.04,85.78
2024-04-12,85.43,89.73,84.95,88.93
2024-04-15,88.96,90.98,88.67,89.82
2024-04-16,89.89,90.60,87.56,88.06
2024-04-17,87.80,89.50,87.51,87.99
2024-04-18,88.20,88.26,86.98,87.22
2024-04-19,87.89,89.09,86.98,87.55
2024-04-22,88.51,88.61,85.84,86.28
2024-04-23,86.54,88.13,85.81,87.39
2024-04-24,87.37,87.59,86.50,86.90
2024-04-25,86.62,88.23,85.82,87.49
2024-04-26,87.51,87.83,86.89,87.59
2024-04-29,87.96,88.99,86.91,87.59
2024-04-30,87.29,88.84,86.34,88.73
2024-05-01,88.32,89.09,87.43,88.84
2024-05-02,88.76,90.99,88.44,90.77
2024-05-03,91.21,92.00,90.25,90.78
2024-05-06,90.89,91.19,88.80,90.66
2024-05-07,90.08,91.90,88.75,91.42
2024-05-08,91.51,93.34,91.12,91.98
2024-05-09,92.43,94.40,91.63,94.33
2024-05-10,94.49,94.77,92.60,92.89
2024-05-13,93.11,93.73,93.05,93.65
2024-05-14,93.57,94.99,92.89,94.06
2024-05-15,94.16,94.99,92.61,92.86
2024-05-16,92.52,93.41,92.46,93.27
2024-05-17,93.41,94.32,93.31,93.52
2024-05-20,93.37,94.12,90.75,90.91
2024-05-21,90.91,91.89,90.15,91.27
2024-05-22,91.30,91.82,89.65,90.00
2024-05-23,89.38,91.18,88.76,90.95
2024-05-24,91.10,91.23,88.89,89.76
2024-05-27,89.79,89.86,88.53,89.19
2024-05-28,89.53,92.54,89.22,92.19
2024-05-29,92.72,94.27,92.38,93.19
2024-05-30,93.21,93.98,91.77,92.09
2024-05-31,92.60,93.00,90.78,91.14
2024-06-03,90.82,92.67,90.18,92.19
2024-06-04,92.45,94.68,92.34,93.62
2024-06-05,93.13,93.69,91.67,92.62
2024-06-06,92.37,92.52,89.94,91.21
2024-06-07,91.20,91.31,90.55,91.27
2024-06-10,90.74,90.80,90.06,90.38
2024-06-11,90.06,92.18,89.73,91.81
2024-06-12,92.22,92.30,91.43,91.77
2024-06-13,91.80,92.01,91.24,91.44
2024-06-14,90.14,90.83,89.54,90.01
2024-06-17,90.36,91.29,89.79,90.60
2024-06-18,89.39,93.06,88.74,92.56
2024-06-19,92.15,94.03,91.68,93.19
2024-06-20,92.94,92.95,91.61,91.97
2024-06-21,91.94,92.02,87.94,88.28
2024-06-24,88.78,90.46,88.58,90.26
2024-06-25,89.86,90.10,88.07,88.09
2024-06-26,88.34,89.05,88.29,88.67
2024-06-27,88.45,90.10,88.00,89.45
2024-06-28,88.89,89.45,88.16,88.49
2024-07-01,88.67,90.31,87.42,89.47
2024-07-02,89.25,91.65,89.14,91.38
2024-07-03,91.36,93.11,91.29,92.94
2024-07-04,92.97,93.54,92.71,92.80
2024-07-05,92.87,97.30,91.82,95.73
2024-07-08,95.22,98.98,94.57,97.61
2024-07-09,97.29,97.45,95.54,96.89
2024-07-10,96.48,96.92,95.36,96.19
2024-07-11,95.65,95.85,95.01,95.82
2024-07-12,95.78,96.23,93.42,93.81
2024-07-15,94.11,94.17,92.03,92.65
2024-07-16,92.67,92.71,90.44,90.96
2024-07-17,91.26,91.44,90.06,90.21
2024-07-18,90.67,91.13,90.33,90.42
2024-07-19,90.30,90.62,88.28,89.26
2024-07-22,88.79,89.50,87.29,88.22
2024-07-23,88.55,89.50,86.10,87.10
2024-07-24,86.14,88.30,85.80,88.16
2024-07-25,89.03,89.94,85.35,85.39
2024-07-26,85.43,87.03,83.33,83.95
2024-07-29,84.26,84.36,83.06,83.69
2024-07-30,83.89,84.42,82.52,83.02
2024-07-31,82.93,83.50,82.60,82.74
2024-08-01,82.50,83.50,81.98,82.32
2024-08-02,82.78,82.97,80.76,81.50
2024-08-05,81.23,84.87,81.08,84.55
2024-08-06,84.61,85.26,82.16,82.39
2024-08-07,82.60,82.83,82.44,82.49
2024-08-08,82.85,83.32,78.76,79.48
2024-08-09,79.44,81.46,78.77,81.23
2024-08-12,81.03,81.48,79.40,79.92
2024-08-13,80.08,82.21,79.56,81.44
2024-08-14,80.69,80.97,78.49,79.10
2024-08-15,79.34,79.85,77.79,78.49
2024-08-16,78.11,78.74,78.10,78.60
2024-08-19,78.20,78.47,76.60,76.86
2024-08-20,76.61,77.13,76.53,77.07
2024-08-21,76.72,77.91,76.43,77.06
2024-08-22,77.12,77.14,76.36,76.74
2024-08-23,77.05,77.73,76.90,77.68
2024-08-26,77.72,78.24,77.21,77.59
2024-08-27,78.30,78.48,77.44,77.66
2024-08-28,77.76,77.91,75.76,75.98
2024-08-29,75.92,76.22,74.79,75.71
2024-08-30,75.79,76.54,75.58,76.44
2024-09-02,76.55,76.70,75.60,75.75
2024-09-03,75.77,76.03,75.06,75.88
2024-09-04,75.90,76.85,75.71,76.73
2024-09-05,77.06,77.45,76.66,77.40
2024-09-06,76.80,76.88,75.99,76.11
2024-09-09,76.39,76.87,73.29,73.77
2024-09-10,74.20,74.38,73.77,74.37
2024-09-11,74.04,74.55,71.97,72.67
2024-09-12,73.10,75.13,72.81,74.36
2024-09-13,74.64,75.36,74.47,75.17
2024-09-16,75.39,75.79,74.49,74.86
2024-09-17,74.33,74.63,74.13,74.27
2024-09-18,74.37,76.36,74.09,74.94
2024-09-19,74.82,75.04,73.17,73.82
2024-09-20,74.12,74.29,72.40,72.76
2024-09-23,73.09,75.21,72.59,74.25
2024-09-24,74.78,75.90,74.19,74.42
2024-09-25,73.89,75.04,73.58,75.03
2024-09-26,75.09,77.05,74.66,75.97
2024-09-27,76.02,76.49,75.73,76.12
2024-09-30,75.88,77.19,75.32,76.98
2024-10-01,76.88,77.22,75.19,76.15
2024-10-02,76.09,76.77,76.01,76.51
2024-10-03,76.53,77.36,76.06,76.68
2024-10-04,76.91,77.07,74.11,74.86
2024-10-07,75.01,76.18,73.85,74.18
2024-10-08,74.15,74.97,73.07,74.84
2024-10-09,74.52,75.31,72.82,73.26
2024-10-10,73.31,74.27,72.94,73.63
2024-10-11,73.74,74.19,73.59,73.82
2024-10-14,73.91,74.48,71.86,72.37
2024-10-15,72.18,73.00,71.85,71.90
2024-10-16,72.51,72.69,71.61,72.01
2024-10-17,71.49,72.19,70.61,71.99
2024-10-18,71.82,72.64,71.56,71.87
2024-10-21,72.20,72.29,71.69,72.24
2024-10-22,72.05,72.70,70.03,70.73
2024-10-23,70.13,71.96,69.39,71.57
2024-10-24,71.39,73.45,71.15,73.39
2024-10-25,73.35,73.42,71.99,73.25
2024-10-28,72.86,73.35,70.78,71.92
2024-10-29,71.88,73.19,71.04,72.89
2024-10-30,72.69,72.82,72.06,72.19
2024-10-31,71.88,73.45,71.53,72.81
2024-11-01,73.08,73.65,71.86,72.12
2024-11-04,71.89,72.23,71.58,71.60
2024-11-05,71.72,72.86,71.21,72.44
2024-11-06,72.64,72.68,70.00,70.34
2024-11-07,70.40,71.13,68.65,68.78
2024-11-08,68.44,68.73,68.04,68.42
2024-11-11,68.29,68.64,66.95,67.38
2024-11-12,67.29,68.15,65.26,66.36
2024-11-13,65.97,66.50,65.66,66.46
2024-11-14,67.16,67.32,66.39,66.55
2024-11-15,66.82,68.43,65.27,65.28
2024-11-18,65.62,65.92,65.16,65.36
2024-11-19,65.07,65.25,64.99,65.09
2024-11-20,64.69,65.50,63.25,63.26
2024-11-21,63.30,64.17,63.12,64.06
2024-11-22,63.82,64.23,62.09,62.29
2024-11-25,61.95,62.85,61.16,61.60
2024-11-26,61.95,62.25,60.44,60.69
2024-11-27,60.55,62.15,60.30,62.05
2024-11-28,62.16,62.55,61.83,61.83
2024-11-29,62.12,62.67,60.72,60.83
2024-12-02,60.97,63.35,60.89,62.21
2024-12-03,62.11,63.01,61.80,61.87
2024-12-04,61.68,62.09,61.40,62.06
2024-12-05,62.38,62.64,59.57,60.76
2024-12-06,60.11,60.33,59.49,60.12
2024-12-09,60.16,61.28,59.73,59.92
2024-12-10,60.19,60.63,59.50,60.32
2024-12-11,60.73,60.95,59.90,60.12
2024-12-12,60.46,61.02,58.80,59.05
2024-12-13,58.99,59.41,58.87,59.15
2024-12-16,59.45,59.54,58.72,59.25
2024-12-17,58.69,60.10,57.94,59.68
2024-12-18,59.57,59.79,58.54,58.59
2024-12-19,58.88,58.90,58.46,58.80
2024-12-20,58.92,59.24,56.83,56.88
2024-12-23,56.75,56.95,55.79,56.18
2024-12-24,56.13,58.06,55.98,57.23
2024-12-25,57.14,58.07,56.44,57.93
2024-12-26,58.06,58.36,57.65,57.98
2024-12-27,57.69,58.40,57.67,58.04
2024-12-30,57.96,60.02,57.83,59.31
2024-12-31,59.24,60.10,59.16,59.75
