date,open,high,low,close,bid,ask
2023-09-26,88.046,89.474,87.990,89.314,89.311,89.317
2023-09-27,89.397,89.783,88.743,88.887,88.884,88.890
2023-09-28,88.972,89.167,88.279,88.400,88.397,88.403
2023-09-29,88.310,88.747,88.000,88.735,88.732,88.738
2023-10-02,88.711,88.758,87.768,87.861,87.858,87.864
2023-10-03,87.834,87.842,87.288,87.398,87.395,87.401
2023-10-04,87.380,87.636,86.823,86.848,86.845,86.851
2023-10-05,86.792,87.013,86.465,86.473,86.470,86.476
2023-10-06,86.187,86.228,85.864,86.119,86.116,86.122
2023-10-09,86.090,86.246,85.544,85.933,85.930,85.936
2023-10-10,85.788,86.113,85.233,85.254,85.251,85.257
2023-10-11,85.337,85.954,85.210,85.508,85.505,85.511
2023-10-12,85.148,85.320,84.963,85.105,85.102,85.108
2023-10-13,84.813,85.308,84.773,85.238,85.235,85.241
2023-10-16,85.372,85.531,85.122,85.345,85.342,85.348
2023-10-17,85.330,85.440,84.489,84.607,84.604,84.610
2023-10-18,84.356,84.856,84.089,84.090,84.087,84.093
2023-10-19,84.262,84.263,83.663,83.998,83.995,84.001
2023-10-20,84.100,84.172,84.071,84.129,84.126,84.132
2023-10-23,83.908,84.764,83.584,84.495,84.492,84.498
2023-10-24,84.288,84.989,84.244,84.668,84.665,84.671
2023-10-25,84.744,85.216,84.260,85.076,85.073,85.079
2023-10-26,85.100,85.220,84.867,84.959,84.956,84.962
2023-10-27,85.080,85.125,83.906,84.301,84.298,84.304
2023-10-30,84.309,84.778,83.909,83.992,83.989,83.995
2023-10-31,83.971,84.006,83.059,83.213,83.211,83.215
2023-11-01,83.277,83.342,83.118,83.122,83.120,83.124
2023-11-02,83.076,83.098,82.342,82.633,82.631,82.635
2023-11-03,82.525,82.827,82.073,82.580,82.578,82.582
2023-11-06,82.780,82.875,81.830,81.995,81.993,81.997
2023-11-07,82.220,82.440,81.508,81.518,81.516,81.520
2023-11-08,81.468,81.644,81.080,81.571,81.569,81.573
2023-11-09,81.372,81.446,80.833,81.156,81.154,81.158
2023-11-10,80.963,81.539,80.691,81.157,81.155,81.159
2023-11-13,81.074,82.057,80.926,82.043,82.041,82.045
2023-11-14,82.019,82.180,81.381,81.424,81.422,81.426
2023-11-15,81.354,81.526,80.851,80.978,80.976,80.980
2023-11-16,80.787,80.974,80.671,80.700,80.698,80.702
2023-11-17,80.637,80.715,79.530,79.767,79.765,79.769
2023-11-20,79.711,79.919,79.443,79.446,79.444,79.448
2023-11-21,79.364,80.048,79.342,79.750,79.748,79.752
2023-11-22,79.749,80.340,79.644,79.842,79.840,79.844
2023-11-23,79.923,80.719,79.722,80.568,80.566,80.570
2023-11-24,80.304,81.074,79.770,80.973,80.971,80.975
2023-11-27,81.040,81.041,80.636,80.949,80.947,80.951
2023-11-28,81.040,81.076,80.338,80.872,80.870,80.874
2023-11-29,80.776,81.127,80.258,80.918,80.916,80.920
2023-11-30,80.948,81.640,80.745,81.530,81.528,81.532
2023-12-01,81.471,81.660,80.694,80.702,80.700,80.704
2023-12-04,80.669,81.475,80.326,81.449,81.447,81.451
2023-12-05,81.416,81.886,81.411,81.698,81.696,81.700
2023-12-06,81.792,82.180,81.426,81.915,81.913,81.917
2023-12-07,81.976,82.184,81.463,81.564,81.562,81.566
2023-12-08,81.757,81.976,80.886,81.149,81.147,81.151
2023-12-11,81.139,81.343,80.816,80.819,80.817,80.821
2023-12-12,80.964,81.472,80.439,80.702,80.700,80.704
2023-12-13,80.523,82.342,80.454,81.839,81.837,81.841
2023-12-14,81.762,81.814,81.021,81.034,81.032,81.036
2023-12-15,80.742,81.383,80.498,81.363,81.361,81.365
2023-12-18,81.394,82.251,81.338,81.937,81.935,81.939
2023-12-19,81.779,82.190,81.358,81.875,81.873,81.877
2023-12-20,81.565,81.872,81.344,81.707,81.705,81.709
2023-12-21,81.617,82.282,81.584,81.751,81.749,81.753
2023-12-22,81.789,81.835,81.667,81.754,81.752,81.756
2023-12-25,81.754,81.954,80.982,81.049,81.047,81.051
2023-12-26,80.910,81.491,80.513,81.450,81.448,81.452
2023-12-27,81.374,81.778,81.296,81.567,81.565,81.569
2023-12-28,81.726,81.942,81.461,81.896,81.894,81.898
2023-12-29,81.843,82.128,81.601,81.841,81.839,81.843
2024-01-01,81.999,82.281,81.207,81.554,81.552,81.556
2024-01-02,81.904,82.367,81.873,81.882,81.880,81.884
2024-01-03,81.824,82.143,81.764,81.892,81.890,81.894
2024-01-04,81.770,82.288,81.644,82.180,82.178,82.182
2024-01-05,82.212,82.633,81.791,81.889,81.887,81.891
2024-01-08,81.958,81.990,81.404,81.723,81.721,81.725
2024-01-09,81.978,82.410,81.299,81.699,81.697,81.701
2024-01-10,81.782,82.917,81.496,82.741,82.739,82.743
2024-01-11,82.637,82.927,82.471,82.892,82.890,82.894
2024-01-12,82.761,83.507,82.722,83.098,83.096,83.100
2024-01-15,83.124,83.175,82.110,82.835,82.833,82.837
2024-01-16,82.812,83.087,82.804,82.910,82.908,82.912
2024-01-17,82.932,83.556,82.198,83.306,83.304,83.308
2024-01-18,83.381,83.527,83.049,83.111,83.109,83.113
2024-01-19,83.103,83.221,82.409,82.711,82.709,82.713
2024-01-22,82.733,83.074,82.153,82.531,82.529,82.533
2024-01-23,82.637,82.877,81.718,82.200,82.198,82.202
2024-01-24,82.361,82.747,82.191,82.731,82.729,82.733
2024-01-25,82.514,82.740,82.291,82.391,82.389,82.393
2024-01-26,82.425,82.912,82.033,82.682,82.680,82.684
2024-01-29,82.836,83.011,82.242,82.515,82.513,82.517
2024-01-30,82.713,82.920,81.867,82.000,81.998,82.002
2024-01-31,81.789,81.796,81.498,81.741,81.739,81.743
2024-02-01,81.742,82.265,81.440,81.974,81.972,81.976
2024-02-02,81.738,82.226,81.365,82.057,82.055,82.059
2024-02-05,81.873,82.159,81.037,81.385,81.383,81.387
2024-02-06,81.415,81.567,80.852,81.219,81.217,81.221
2024-02-07,81.210,82.013,80.545,81.731,81.729,81.733
2024-02-08,81.735,82.061,81.562,81.704,81.702,81.706
2024-02-09,81.976,82.182,81.199,81.552,81.550,81.554
2024-02-12,81.429,81.749,81.327,81.483,81.481,81.485
2024-02-13,81.314,82.619,81.152,82.553,82.551,82.555
2024-02-14,82.637,82.871,82.097,82.315,82.313,82.317
2024-02-15,82.315,82.389,81.618,81.910,81.908,81.912
2024-02-16,81.928,81.949,81.812,81.850,81.848,81.852
2024-02-19,81.833,82.075,81.266,81.507,81.505,81.509
2024-02-20,81.577,82.518,81.409,82.359,82.357,82.361
2024-02-21,82.324,82.671,81.965,82.566,82.564,82.568
2024-02-22,82.618,82.946,82.584,82.757,82.755,82.759
2024-02-23,82.836,83.375,81.634,82.168,82.166,82.170
2024-02-26,81.892,82.199,81.460,82.054,82.052,82.056
2024-02-27,82.066,82.931,81.940,82.381,82.379,82.383
2024-02-28,82.241,83.372,82.104,83.156,83.154,83.158
2024-02-29,83.145,83.157,82.832,82.907,82.905,82.909
2024-03-01,82.757,83.761,82.455,83.744,83.741,83.747
2024-03-04,83.597,83.889,83.106,83.329,83.327,83.331
2024-03-05,83.236,83.428,82.963,83.090,83.088,83.092
2024-03-06,83.072,83.635,82.864,83.000,82.998,83.002
2024-03-07,83.071,83.269,82.060,82.444,82.442,82.446
2024-03-08,82.420,82.712,82.053,82.259,82.257,82.261
2024-03-11,81.981,82.208,81.962,81.965,81.963,81.967
2024-03-12,82.150,82.364,81.706,82.036,82.034,82.038
2024-03-13,81.980,82.973,81.897,82.365,82.363,82.367
2024-03-14,82.370,82.517,81.613,82.066,82.064,82.068
2024-03-15,81.814,82.800,81.456,82.293,82.291,82.295
2024-03-18,82.486,82.655,82.187,82.563,82.561,82.565
2024-03-19,82.339,82.390,81.801,82.212,82.210,82.214
2024-03-20,81.959,82.379,81.951,82.263,82.261,82.265
2024-03-21,82.186,82.412,81.786,82.226,82.224,82.228
2024-03-22,82.321,82.581,82.124,82.530,82.528,82.532
2024-03-25,82.655,82.682,82.019,82.681,82.679,82.683
2024-03-26,82.713,82.845,81.846,81.978,81.976,81.980
2024-03-27,81.869,82.390,81.847,82.025,82.023,82.027
2024-03-28,82.155,82.172,81.997,82.063,82.061,82.065
2024-03-29,81.876,82.587,81.541,82.496,82.494,82.498
2024-04-01,82.431,82.656,82.024,82.050,82.048,82.052
2024-04-02,81.890,82.507,80.891,81.174,81.172,81.176
2024-04-03,81.380,81.444,80.679,80.760,80.758,80.762
2024-04-04,80.974,81.359,80.886,81.286,81.284,81.288
2024-04-05,81.210,81.263,80.875,81.167,81.165,81.169
2024-04-08,81.151,81.702,80.887,80.952,80.950,80.954
2024-04-09,81.142,81.318,81.116,81.137,81.135,81.139
2024-04-10,81.182,81.969,81.128,81.819,81.817,81.821
2024-04-11,81.776,82.450,81.708,82.225,82.223,82.227
2024-04-12,81.985,83.226,81.604,83.002,83.000,83.004
2024-04-15,82.970,83.122,82.104,82.219,82.217,82.221
2024-04-16,82.152,83.806,82.125,83.768,83.765,83.771
2024-04-17,83.852,84.346,83.599,84.247,84.244,84.250
2024-04-18,84.369,84.577,83.589,83.617,83.614,83.620
2024-04-19,83.392,83.840,82.725,83.156,83.154,83.158
2024-04-22,82.948,83.264,82.698,83.052,83.050,83.054
2024-04-23,83.004,83.049,82.980,83.020,83.018,83.022
2024-04-24,83.009,83.239,82.993,83.188,83.186,83.190
2024-04-25,83.181,83.929,83.092,83.796,83.793,83.799
2024-04-26,83.670,84.120,83.425,83.916,83.913,83.919
2024-04-29,83.899,83.994,83.798,83.810,83.807,83.813
2024-04-30,83.759,84.540,83.538,84.176,84.173,84.179
2024-05-01,84.330,84.981,84.284,84.606,84.603,84.609
2024-05-02,85.115,85.385,84.770,85.337,85.334,85.340
2024-05-03,85.490,85.795,85.411,85.744,85.741,85.747
2024-05-06,86.072,86.610,85.280,85.416,85.413,85.419
2024-05-07,85.238,86.175,84.935,85.913,85.910,85.916
2024-05-08,85.654,86.071,85.337,85.869,85.866,85.872
2024-05-09,85.760,86.783,85.701,86.452,86.449,86.455
2024-05-10,86.614,86.826,85.589,85.998,85.995,86.001
2024-05-13,86.024,86.232,85.388,85.590,85.587,85.593
2024-05-14,85.662,86.158,85.531,85.972,85.969,85.975
2024-05-15,85.554,86.712,85.323,86.588,86.585,86.591
2024-05-16,86.395,87.561,85.953,87.327,87.324,87.330
2024-05-17,87.457,87.825,87.279,87.410,87.407,87.413
2024-05-20,87.107,87.925,87.026,87.925,87.922,87.928
2024-05-21,88.090,88.734,87.736,88.424,88.421,88.427
2024-05-22,88.772,89.310,87.910,88.428,88.425,88.431
2024-05-23,88.266,88.396,87.568,87.795,87.792,87.798
2024-05-24,87.759,87.857,87.179,87.198,87.195,87.201
2024-05-27,86.929,87.525,86.356,87.288,87.285,87.291
2024-05-28,86.989,87.084,86.923,86.982,86.979,86.985
2024-05-29,86.788,87.216,86.341,86.508,86.505,86.511
2024-05-30,86.612,87.381,86.182,86.833,86.830,86.836
2024-05-31,87.005,87.213,86.869,86.909,86.906,86.912
2024-06-03,86.786,86.954,86.344,86.481,86.478,86.484
2024-06-04,86.427,86.452,86.068,86.443,86.440,86.446
2024-06-05,86.295,87.118,86.052,86.948,86.945,86.951
2024-06-06,86.949,87.099,85.261,85.891,85.888,85.894
2024-06-07,85.923,86.261,85.402,85.598,85.595,85.601
2024-06-10,85.584,85.615,84.801,84.864,84.861,84.867
2024-06-11,85.096,85.509,84.683,85.423,85.420,85.426
2024-06-12,85.349,85.564,84.117,84.424,84.421,84.427
2024-06-13,84.681,85.052,83.789,84.273,84.270,84.276
2024-06-14,84.348,84.764,84.103,84.158,84.155,84.161
2024-06-17,84.231,84.404,83.628,83.688,83.685,83.691
2024-06-18,83.604,84.701,83.272,84.406,84.403,84.409
2024-06-19,84.379,85.350,84.350,85.198,85.195,85.201
2024-06-20,85.244,85.606,84.357,84.651,84.648,84.654
2024-06-21,84.635,85.124,84.167,84.238,84.235,84.241
2024-06-24,84.009,84.146,83.588,83.941,83.938,83.944
2024-06-25,83.622,84.511,83.474,84.243,84.240,84.246
2024-06-26,84.355,84.422,84.109,84.132,84.129,84.135
2024-06-27,84.273,84.612,84.187,84.510,84.507,84.513
2024-06-28,84.582,84.619,84.420,84.424,84.421,84.427
2024-07-01,84.180,84.663,83.928,84.594,84.591,84.597
2024-07-02,84.609,84.819,83.563,83.812,83.809,83.815
2024-07-03,83.959,85.024,83.907,84.918,84.915,84.921
2024-07-04,84.795,85.096,84.490,84.747,84.744,84.750
2024-07-05,84.708,84.747,84.534,84.597,84.594,84.600
2024-07-08,84.645,84.680,84.574,84.616,84.613,84.619
2024-07-09,84.591,85.725,84.559,85.275,85.272,85.278
2024-07-10,85.012,85.577,84.759,85.260,85.257,85.263
2024-07-11,85.316,85.620,85.302,85.561,85.558,85.564
2024-07-12,85.749,86.327,84.601,84.716,84.713,84.719
2024-07-15,84.725,86.156,84.506,86.020,86.017,86.023
2024-07-16,85.914,86.162,85.614,85.956,85.953,85.959
2024-07-17,85.822,86.091,85.311,85.572,85.569,85.575
2024-07-18,85.520,86.507,85.479,86.428,86.425,86.431
2024-07-19,86.427,86.571,85.882,86.188,86.185,86.191
2024-07-22,86.086,87.148,85.989,86.462,86.459,86.465
2024-07-23,86.358,86.607,86.072,86.449,86.446,86.452
2024-07-24,86.335,86.730,86.195,86.445,86.442,86.448
2024-07-25,86.746,86.838,85.708,85.909,85.906,85.912
2024-07-26,85.766,86.499,85.690,86.476,86.473,86.479
2024-07-29,86.411,86.894,86.165,86.752,86.749,86.755
2024-07-30,87.038,87.125,86.287,86.741,86.738,86.744
2024-07-31,86.788,87.075,86.192,86.349,86.346,86.352
2024-08-01,86.414,86.423,85.293,85.377,85.374,85.380
2024-08-02,85.360,85.497,84.971,85.101,85.098,85.104
2024-08-05,84.613,85.889,84.380,85.501,85.498,85.504
2024-08-06,85.376,85.452,85.012,85.251,85.248,85.254
2024-08-07,85.261,85.501,84.921,85.045,85.042,85.048
2024-08-08,84.934,85.189,84.771,84.871,84.868,84.874
2024-08-09,85.100,85.288,84.246,84.741,84.738,84.744
2024-08-12,84.407,84.494,84.241,84.288,84.285,84.291
2024-08-13,84.287,84.353,83.901,83.987,83.984,83.990
2024-08-14,84.045,84.204,84.025,84.099,84.096,84.102
2024-08-15,83.975,84.093,83.595,83.849,83.846,83.852
2024-08-16,83.877,84.996,83.642,84.833,84.830,84.836
2024-08-19,85.051,85.947,84.907,85.604,85.601,85.607
2024-08-20,85.569,85.875,84.457,85.011,85.008,85.014
2024-08-21,84.973,85.537,84.972,85.356,85.353,85.359
2024-08-22,85.184,85.859,84.854,85.633,85.630,85.636
2024-08-23,85.638,86.160,85.391,85.586,85.583,85.589
2024-08-26,85.600,86.178,85.415,86.168,86.165,86.171
2024-08-27,86.381,87.708,86.289,86.984,86.981,86.987
2024-08-28,86.796,86.970,86.706,86.833,86.830,86.836
2024-08-29,86.931,86.936,86.672,86.797,86.794,86.800
2024-08-30,86.811,86.915,85.993,86.429,86.426,86.432
2024-09-02,86.487,86.576,85.807,85.947,85.944,85.950
2024-09-03,86.058,86.163,85.503,85.986,85.983,85.989
2024-09-04,85.760,86.086,84.401,84.594,84.591,84.597
2024-09-05,84.458,85.113,84.220,84.759,84.756,84.762
2024-09-06,84.655,85.082,84.440,84.704,84.701,84.707
2024-09-09,84.901,84.998,84.145,84.437,84.434,84.440
2024-09-10,84.589,84.880,84.059,84.164,84.161,84.167
2024-09-11,84.442,84.555,83.908,84.061,84.058,84.064
2024-09-12,83.884,84.040,83.569,83.868,83.865,83.871
2024-09-13,84.197,84.315,83.227,83.836,83.833,83.839
2024-09-16,83.985,84.023,82.883,83.149,83.147,83.151
2024-09-17,83.004,83.163,82.893,83.079,83.077,83.081
2024-09-18,82.955,83.484,82.533,83.115,83.113,83.117
2024-09-19,83.017,83.121,82.376,82.493,82.491,82.495
2024-09-20,82.642,82.780,81.985,82.209,82.207,82.211
