date,open,high,low,close
2023-02-26,2544.57,2598.00,2540.92,2563.63
2023-02-27,2559.27,2609.91,2503.22,2506.52
2023-02-28,2524.02,2637.95,2476.40,2627.53
2023-03-01,2626.70,2695.80,2487.74,2536.95
2023-03-02,2504.69,2547.06,2316.43,2466.54
2023-03-03,2532.12,2532.81,2441.83,2486.96
2023-03-04,2486.15,2528.68,2454.81,2504.24
2023-03-05,2543.07,2575.56,2450.27,2521.54
2023-03-06,2509.83,2531.92,2482.98,2518.12
2023-03-07,2517.91,2695.09,2513.81,2599.63
2023-03-08,2531.64,2778.38,2450.77,2759.14
2023-03-09,2770.72,2850.60,2694.38,2717.64
2023-03-10,2767.80,2892.15,2574.39,2644.76
2023-03-11,2639.80,2750.96,2569.50,2695.03
2023-03-12,2702.21,2766.93,2532.38,2544.98
2023-03-13,2543.74,2651.84,2532.17,2629.61
2023-03-14,2638.90,2688.30,2485.40,2550.62
2023-03-15,2536.79,2610.48,2470.15,2552.82
2023-03-16,2530.96,2534.32,2383.83,2421.23
2023-03-17,2389.51,2559.48,2372.30,2454.82
2023-03-18,2477.65,2526.82,2381.51,2451.23
2023-03-19,2429.31,2536.55,2398.44,2461.13
2023-03-20,2461.23,2491.23,2330.97,2336.90
2023-03-21,2364.74,2392.38,2194.97,2274.21
2023-03-22,2310.68,2360.16,2208.94,2269.57
2023-03-23,2226.19,2257.28,2146.85,2167.89
2023-03-24,2146.14,2254.60,2116.36,2247.46
2023-03-25,2234.12,2321.09,2218.63,2293.69
2023-03-26,2273.42,2354.19,2210.77,2347.51
2023-03-27,2366.55,2510.05,2325.87,2476.79
2023-03-28,2452.83,2586.49,2365.06,2425.09
2023-03-29,2428.90,2580.25,2423.67,2541.30
2023-03-30,2495.22,2708.60,2486.78,2684.59
2023-03-31,2677.51,2719.61,2563.18,2610.40
2023-04-01,2580.20,2723.71,2558.22,2666.67
2023-04-02,2637.46,2765.32,2590.50,2710.03
2023-04-03,2706.30,2776.88,2483.52,2527.08
2023-04-04,2502.15,2797.41,2433.69,2669.05
2023-04-05,2647.09,2696.11,2617.01,2659.11
2023-04-06,2617.21,2776.58,2567.61,2749.61
2023-04-07,2744.35,2819.76,2734.37,2794.52
2023-04-08,2796.06,2952.31,2765.96,2913.41
2023-04-09,2869.73,2997.72,2866.54,2978.70
2023-04-10,2965.52,3097.92,2942.07,3051.74
2023-04-11,3042.23,3141.21,2971.27,3100.77
2023-04-12,3155.82,3233.82,3120.04,3218.90
2023-04-13,3211.71,3345.35,3134.77,3313.89
2023-04-14,3359.89,3450.92,3220.39,3295.39
2023-04-15,3305.58,3355.98,3098.77,3151.15
2023-04-16,3105.74,3135.83,3002.38,3021.94
2023-04-17,3050.21,3111.40,3014.73,3084.41
2023-04-18,3125.53,3195.04,2994.40,3133.20
2023-04-19,3106.28,3148.84,2967.29,3020.51
2023-04-20,3011.88,3057.16,2899.51,2935.16
2023-04-21,2953.18,3032.87,2885.68,2927.63
2023-04-22,2859.98,3137.03,2820.10,3016.05
2023-04-23,3032.05,3112.40,2895.23,2937.23
2023-04-24,2905.39,2950.09,2750.29,2841.07
2023-04-25,2870.53,2911.19,2700.94,2778.40
2023-04-26,2773.16,2829.32,2758.59,2810.47
2023-04-27,2840.84,2887.79,2690.71,2757.36
2023-04-28,2796.58,2816.63,2610.94,2663.15
2023-04-29,2630.33,2655.52,2599.94,2648.35
2023-04-30,2642.66,2793.58,2564.16,2756.25
2023-05-01,2740.44,2833.75,2702.86,2774.09
2023-05-02,2750.38,2839.35,2705.26,2813.68
2023-05-03,2819.08,3009.58,2805.57,2898.26
2023-05-04,2935.96,2956.54,2859.46,2904.64
2023-05-05,2896.23,2898.04,2666.32,2701.70
2023-05-06,2706.53,2761.75,2679.38,2726.19
2023-05-07,2718.25,2750.43,2713.77,2750.19
2023-05-08,2792.10,2953.22,2753.80,2945.09
2023-05-09,2987.56,3004.10,2967.84,2976.44
2023-05-10,2982.46,3142.92,2951.24,3080.21
2023-05-11,3067.98,3103.15,3039.85,3042.86
2023-05-12,3019.17,3033.15,2896.15,2990.68
2023-05-13,2962.87,3069.22,2949.79,3021.40
2023-05-14,3021.21,3306.76,3012.91,3279.50
2023-05-15,3270.99,3398.55,3244.13,3382.96
2023-05-16,3370.56,3387.83,3102.79,3156.61
2023-05-17,3141.66,3244.80,3136.54,3225.42
2023-05-18,3222.47,3319.83,3213.68,3299.38
2023-05-19,3271.42,3298.62,3132.29,3206.78
2023-05-20,3185.71,3299.40,3086.54,3147.26
2023-05-21,3172.76,3202.65,3125.67,3162.26
2023-05-22,3094.30,3148.97,3033.06,3135.87
2023-05-23,3135.24,3266.92,3066.29,3264.88
2023-05-24,3287.01,3342.88,3222.40,3228.41
2023-05-25,3257.58,3259.19,3156.90,3198.22
2023-05-26,3195.10,3319.68,3189.60,3232.54
2023-05-27,3309.10,3368.32,3181.14,3215.23
2023-05-28,3192.19,3249.04,3146.75,3233.54
2023-05-29,3186.97,3247.88,3150.96,3238.92
2023-05-30,3247.15,3334.53,3223.61,3252.82
2023-05-31,3294.26,3321.61,3147.77,3204.95
2023-06-01,3256.62,3297.45,3066.64,3104.69
2023-06-02,3089.38,3123.66,3022.29,3116.26
2023-06-03,3119.15,3370.02,3015.39,3295.91
2023-06-04,3262.07,3329.96,3187.87,3273.79
2023-06-05,3268.40,3331.39,3073.23,3147.57
2023-06-06,3144.43,3194.46,3041.48,3170.55
2023-06-07,3205.86,3264.72,3153.62,3260.00
2023-06-08,3243.85,3249.39,3119.14,3138.81
2023-06-09,3097.12,3198.03,3060.74,3147.55
2023-06-10,3167.98,3349.29,3049.58,3346.20
2023-06-11,3342.34,3380.58,3262.90,3290.09
2023-06-12,3324.47,3351.35,3162.39,3212.60
2023-06-13,3213.55,3259.47,3154.00,3227.71
2023-06-14,3230.63,3264.14,3201.81,3204.78
2023-06-15,3209.25,3243.24,3102.04,3146.13
2023-06-16,3115.33,3188.17,3085.29,3089.26
2023-06-17,3043.12,3343.14,3005.03,3294.13
2023-06-18,3293.28,3357.90,3262.37,3324.60
2023-06-19,3298.76,3462.91,3244.65,3398.69
2023-06-20,3408.14,3425.00,3406.96,3411.26
2023-06-21,3410.69,3555.89,3329.60,3498.47
2023-06-22,3515.58,3550.34,3431.03,3510.27
2023-06-23,3502.29,3762.41,3409.65,3672.88
2023-06-24,3657.14,3662.61,3585.52,3618.73
2023-06-25,3630.87,3666.89,3530.42,3576.79
2023-06-26,3567.76,3605.92,3435.22,3462.95
2023-06-27,3503.60,3570.24,3490.50,3514.13
2023-06-28,3477.08,3493.84,3409.53,3462.93
2023-06-29,3491.28,3611.80,3434.18,3446.69
2023-06-30,3362.11,3421.76,3333.24,3414.23
2023-07-01,3409.71,3414.32,3326.10,3354.36
2023-07-02,3304.60,3360.25,3204.86,3207.40
2023-07-03,3241.05,3281.74,3186.07,3219.88
2023-07-04,3199.50,3342.48,3146.21,3291.87
2023-07-05,3315.89,3435.10,3248.85,3426.02
2023-07-06,3380.26,3414.14,3313.79,3343.69
2023-07-07,3337.92,3468.32,3323.26,3418.60
2023-07-08,3403.46,3509.86,3320.28,3499.95
2023-07-09,3551.90,3607.98,3270.28,3372.63
2023-07-10,3342.16,3564.33,3312.49,3523.79
2023-07-11,3654.85,3696.35,3238.42,3271.46
2023-07-12,3281.97,3358.71,3241.07,3343.12
2023-07-13,3320.35,3472.53,3265.51,3380.40
2023-07-14,3434.74,3479.60,3264.86,3311.96
2023-07-15,3307.91,3340.47,3155.49,3177.32
2023-07-16,3148.00,3218.31,3106.14,3122.21
2023-07-17,3098.26,3117.97,3060.65,3062.85
2023-07-18,3081.96,3261.35,3061.70,3234.22
2023-07-19,3166.84,3341.77,3132.39,3308.28
2023-07-20,3262.73,3426.65,3167.80,3343.57
2023-07-21,3315.66,3527.47,3291.11,3349.86
2023-07-22,3359.50,3461.07,3311.14,3403.45
2023-07-23,3438.95,3482.22,3214.06,3234.00
2023-07-24,3210.03,3249.13,3141.38,3188.55
2023-07-25,3202.19,3298.49,3144.51,3183.09
2023-07-26,3234.71,3316.75,2932.70,2953.39
2023-07-27,3033.80,3074.82,2815.10,2838.81
2023-07-28,2805.23,2821.78,2768.56,2774.71
2023-07-29,2772.68,2790.91,2738.48,2782.39
2023-07-30,2809.46,2828.46,2765.35,2801.36
2023-07-31,2769.71,2894.79,2674.02,2720.39
2023-08-01,2756.66,2854.19,2654.68,2740.48
2023-08-02,2743.36,2799.13,2697.21,2765.74
2023-08-03,2775.11,2900.25,2771.26,2881.58
2023-08-04,2865.40,2948.91,2857.27,2861.45
2023-08-05,2867.62,2956.35,2660.57,2674.58
2023-08-06,2700.76,2844.01,2682.35,2767.50
2023-08-07,2765.04,2892.14,2748.59,2817.55
2023-08-08,2807.35,3111.42,2805.10,3008.95
2023-08-09,2985.17,3009.70,2895.26,2977.78
2023-08-10,3043.46,3120.68,3029.40,3114.13
2023-08-11,3187.76,3286.85,3160.29,3254.63
2023-08-12,3257.55,3365.06,3209.16,3337.72
2023-08-13,3353.10,3368.62,3344.49,3348.94
2023-08-14,3351.77,3444.70,3266.46,3378.93
2023-08-15,3330.31,3430.00,3256.29,3293.45
2023-08-16,3390.32,3400.94,3206.60,3278.20
2023-08-17,3324.15,3372.55,3068.39,3097.21
2023-08-18,3116.59,3224.57,3090.73,3209.35
2023-08-19,3212.48,3291.06,3165.46,3167.87
2023-08-20,3157.00,3207.62,3116.38,3155.79
2023-08-21,3198.22,3236.17,3152.21,3152.58
2023-08-22,3181.01,3306.03,3154.16,3253.41
2023-08-23,3179.99,3321.44,3134.11,3316.05
2023-08-24,3369.18,3386.69,3270.76,3279.59
2023-08-25,3303.08,3453.07,3095.51,3166.46
2023-08-26,3151.09,3170.34,2985.70,3042.31
2023-08-27,3079.68,3127.44,2941.82,2947.26
2023-08-28,2890.45,2950.86,2873.05,2886.40
2023-08-29,2901.57,3080.08,2856.30,3025.88
2023-08-30,2964.54,3034.34,2919.06,2982.75
2023-08-31,3020.97,3122.04,2984.92,3119.28
2023-09-01,3091.30,3128.49,3045.90,3059.94
2023-09-02,3082.58,3086.83,2847.36,2866.67
2023-09-03,2833.82,2908.87,2757.90,2786.90
2023-09-04,2786.66,2804.83,2739.74,2748.04
2023-09-05,2775.51,2792.75,2703.92,2756.50
2023-09-06,2780.67,2790.98,2636.30,2688.70
2023-09-07,2703.58,2794.03,2680.67,2685.50
2023-09-08,2699.27,2722.99,2517.34,2629.16
2023-09-09,2582.79,2618.48,2539.67,2587.39
2023-09-10,2595.14,2618.13,2552.17,2610.83
2023-09-11,2544.93,2719.86,2543.34,2710.39
2023-09-12,2726.58,2789.68,2644.48,2680.81
2023-09-13,2694.94,2942.10,2674.94,2830.94
2023-09-14,2844.71,2895.15,2755.15,2874.79
2023-09-15,2863.81,2972.57,2821.72,2895.80
2023-09-16,2858.12,2901.20,2843.17,2845.66
2023-09-17,2842.71,2909.79,2679.37,2764.76
2023-09-18,2768.05,2772.83,2596.08,2618.05
2023-09-19,2641.13,2767.83,2580.03,2742.71
2023-09-20,2795.13,2819.39,2737.97,2819.11
2023-09-21,2874.30,2876.79,2704.03,2704.29
2023-09-22,2704.75,2771.73,2621.88,2763.49
2023-09-23,2792.39,2907.13,2722.98,2886.64
2023-09-24,2880.72,2982.01,2826.15,2875.20
2023-09-25,2821.73,2900.93,2741.14,2888.46
2023-09-26,2901.06,2914.50,2816.72,2825.23
2023-09-27,2795.15,2842.27,2654.53,2717.30
2023-09-28,2685.10,2795.66,2672.48,2767.33
2023-09-29,2820.31,2892.66,2674.55,2761.73
2023-09-30,2779.77,2822.86,2636.66,2667.99
2023-10-01,2659.47,2729.06,2652.97,2676.00
2023-10-02,2713.46,2765.78,2643.67,2750.70
2023-10-03,2751.86,2785.57,2664.08,2721.11
2023-10-04,2706.99,2885.02,2674.66,2823.09
2023-10-05,2804.93,2884.00,2799.77,2848.26
2023-10-06,2821.06,2994.63,2817.29,2957.99
2023-10-07,2932.94,3035.03,2905.31,2968.33
2023-10-08,2953.48,3067.97,2913.29,3050.06
2023-10-09,3042.41,3166.57,2903.73,3122.76
2023-10-10,3149.96,3196.42,2879.64,2939.12
2023-10-11,2914.75,2955.83,2847.71,2916.08
2023-10-12,2952.69,2981.29,2872.87,2918.14
2023-10-13,2860.26,3000.31,2833.26,2935.83
2023-10-14,2919.19,3089.21,2870.40,3069.28
2023-10-15,3058.05,3097.10,2957.83,3059.93
2023-10-16,3055.84,3220.93,3038.76,3092.94
2023-10-17,3095.62,3108.53,2923.90,2982.34
2023-10-18,3018.40,3043.65,2913.81,2938.80
2023-10-19,2934.14,2983.69,2895.50,2961.60
2023-10-20,2977.71,3051.11,2814.92,2823.86
2023-10-21,2823.98,2918.21,2657.37,2732.04
2023-10-22,2777.91,2778.04,2534.12,2589.22
2023-10-23,2571.36,2677.43,2530.11,2639.59
2023-10-24,2636.33,2677.91,2526.42,2570.04
2023-10-25,2555.17,2593.49,2352.03,2364.39
2023-10-26,2378.07,2406.60,2157.70,2263.49
2023-10-27,2206.10,2208.40,2102.79,2133.56
2023-10-28,2145.86,2171.38,2058.39,2088.03
2023-10-29,2055.80,2067.52,2031.19,2045.84
2023-10-30,2021.38,2047.07,1918.31,1958.78
2023-10-31,1968.69,2082.00,1945.40,2034.84
2023-11-01,2023.28,2067.56,1990.26,1993.11
2023-11-02,1994.33,2068.77,1961.12,1974.31
2023-11-03,1983.76,2011.99,1935.74,1951.76
2023-11-04,1946.50,2069.16,1889.26,2002.86
2023-11-05,2003.77,2059.06,1939.24,2048.77
2023-11-06,2043.48,2168.34,2039.79,2161.18
2023-11-07,2161.27,2168.36,2034.22,2120.21
2023-11-08,2110.95,2162.65,2060.86,2116.90
2023-11-09,2120.05,2243.71,2093.87,2209.60
2023-11-10,2202.64,2204.75,2120.26,2148.00
2023-11-11,2146.00,2229.68,2092.14,2220.69
2023-11-12,2191.43,2228.50,2167.30,2201.40
2023-11-13,2223.77,2235.37,2179.46,2185.81
2023-11-14,2195.39,2232.42,2071.28,2098.77
2023-11-15,2048.82,2080.20,1964.95,1969.70
2023-11-16,1985.26,1995.04,1883.86,1929.36
2023-11-17,1958.17,1964.60,1817.95,1837.93
2023-11-18,1836.43,1895.38,1779.45,1817.86
2023-11-19,1785.03,1889.58,1742.28,1841.25
2023-11-20,1852.11,1882.49,1789.20,1829.88
2023-11-21,1819.54,1820.13,1726.87,1765.72
2023-11-22,1730.86,1830.32,1709.50,1757.70
2023-11-23,1774.11,1774.30,1734.88,1751.94
2023-11-24,1755.96,1844.22,1703.05,1712.95
2023-11-25,1703.52,1741.47,1634.54,1736.77
2023-11-26,1741.80,1784.48,1623.52,1638.88
2023-11-27,1647.77,1688.06,1531.71,1553.35
2023-11-28,1561.93,1628.32,1493.27,1627.71
2023-11-29,1600.05,1618.56,1579.17,1591.23
2023-11-30,1615.37,1650.58,1530.16,1537.08
2023-12-01,1527.67,1598.82,1499.74,1595.46
2023-12-02,1599.23,1720.55,1597.22,1702.25
2023-12-03,1691.53,1744.41,1673.92,1744.22
2023-12-04,1770.10,1783.98,1668.83,1669.82
2023-12-05,1682.17,1754.16,1641.45,1740.75
2023-12-06,1743.23,1760.26,1633.37,1680.24
2023-12-07,1678.63,1693.01,1535.20,1542.04
2023-12-08,1517.65,1667.82,1476.69,1604.80
2023-12-09,1607.23,1665.85,1555.13,1641.29
2023-12-10,1640.67,1673.79,1578.14,1600.05
2023-12-11,1562.33,1614.35,1539.10,1596.64
2023-12-12,1605.76,1630.59,1496.74,1529.48
2023-12-13,1545.42,1590.56,1450.66,1503.05
2023-12-14,1505.70,1555.20,1474.91,1528.33
2023-12-15,1527.63,1573.31,1526.71,1552.04
2023-12-16,1556.45,1621.95,1544.83,1571.38
2023-12-17,1583.06,1632.60,1577.68,1611.20
2023-12-18,1590.17,1612.14,1511.98,1549.10
2023-12-19,1534.27,1603.29,1521.66,1592.21
2023-12-20,1582.13,1598.25,1548.91,1570.38
2023-12-21,1579.04,1654.49,1546.64,1622.71
2023-12-22,1616.16,1629.84,1460.58,1487.43
2023-12-23,1501.26,1502.06,1440.98,1467.84
2023-12-24,1463.06,1472.29,1429.67,1457.71
2023-12-25,1459.46,1481.55,1424.49,1463.42
2023-12-26,1444.81,1450.30,1418.60,1419.51
2023-12-27,1409.27,1442.04,1377.76,1420.40
2023-12-28,1410.76,1429.93,1349.55,1389.23
2023-12-29,1379.27,1382.91,1306.02,1318.74
2023-12-30,1335.80,1336.09,1279.55,1300.04
2023-12-31,1305.53,1334.95,1223.70,1246.22
2024-01-01,1262.54,1315.37,1244.34,1294.17
2024-01-02,1301.50,1311.06,1231.83,1290.35
2024-01-03,1288.52,1341.82,1288.24,1341.64
2024-01-04,1350.82,1385.06,1284.55,1379.62
2024-01-05,1416.61,1441.80,1395.80,1431.98
2024-01-06,1430.88,1438.38,1390.30,1422.62
2024-01-07,1452.14,1509.90,1420.81,1502.00
2024-01-08,1496.14,1538.25,1461.02,1493.42
2024-01-09,1490.92,1514.62,1374.83,1407.13
2024-01-10,1412.01,1424.24,1378.94,1383.28
2024-01-11,1407.81,1425.04,1395.71,1414.26
2024-01-12,1421.64,1490.65,1391.72,1475.56
2024-01-13,1484.98,1530.60,1389.74,1411.87
2024-01-14,1404.29,1449.12,1383.10,1435.01
2024-01-15,1442.42,1455.20,1379.97,1384.94
2024-01-16,1360.59,1489.12,1330.84,1451.17
2024-01-17,1439.42,1504.24,1425.45,1469.46
2024-01-18,1448.72,1464.13,1419.10,1454.20
2024-01-19,1467.59,1506.88,1436.12,1485.12
2024-01-20,1497.49,1572.35,1456.47,1555.44
2024-01-21,1553.15,1566.72,1458.01,1509.09
2024-01-22,1519.18,1536.97,1512.92,1529.68
2024-01-23,1555.86,1581.25,1500.35,1504.03
2024-01-24,1513.49,1523.37,1487.58,1510.15
2024-01-25,1503.48,1526.02,1465.85,1478.21
2024-01-26,1516.97,1556.93,1464.22,1533.04
2024-01-27,1538.96,1587.96,1537.46,1565.73
2024-01-28,1578.51,1584.74,1416.47,1456.15
2024-01-29,1442.97,1534.40,1419.36,1523.11
2024-01-30,1517.32,1528.91,1514.90,1518.29
2024-01-31,1508.54,1532.78,1501.63,1531.66
2024-02-01,1520.14,1637.59,1517.12,1547.78
2024-02-02,1537.62,1627.25,1522.41,1573.69
2024-02-03,1623.66,1683.67,1606.95,1654.63
2024-02-04,1651.04,1664.73,1648.26,1653.80
2024-02-05,1634.02,1668.22,1592.16,1617.84
2024-02-06,1623.59,1708.90,1622.99,1699.91
2024-02-07,1719.62,1781.59,1705.65,1741.07
2024-02-08,1762.69,1798.86,1685.43,1704.81
2024-02-09,1701.11,1703.38,1677.44,1696.91
2024-02-10,1679.05,1727.22,1650.36,1682.96
2024-02-11,1671.98,1684.53,1532.86,1571.71
2024-02-12,1635.34,1644.73,1504.23,1587.85
2024-02-13,1605.35,1632.09,1475.74,1496.61
2024-02-14,1491.75,1613.22,1451.54,1590.48
2024-02-15,1598.26,1637.17,1596.36,1626.08
2024-02-16,1633.79,1659.43,1633.10,1638.53
2024-02-17,1626.17,1674.05,1612.56,1648.81
2024-02-18,1662.30,1669.01,1574.60,1609.05
2024-02-19,1611.41,1627.96,1592.86,1602.04
2024-02-20,1597.55,1636.02,1592.68,1618.39
2024-02-21,1601.94,1740.64,1592.56,1723.38
2024-02-22,1711.71,1721.85,1670.23,1694.33
2024-02-23,1677.13,1690.67,1614.44,1646.86
2024-02-24,1662.57,1714.27,1637.37,1711.99
2024-02-25,1703.21,1801.64,1637.29,1782.43
2024-02-26,1784.69,1828.69,1615.61,1653.50
2024-02-27,1662.47,1667.19,1619.34,1646.51
2024-02-28,1646.48,1687.45,1520.09,1550.19
2024-02-29,1546.30,1598.08,1543.12,1582.84
2024-03-01,1570.94,1624.92,1530.67,1602.69
2024-03-02,1634.36,1642.17,1537.89,1551.62
2024-03-03,1535.88,1565.15,1476.13,1478.49
2024-03-04,1477.40,1519.95,1464.41,1473.79
2024-03-05,1445.77,1461.93,1393.56,1402.92
2024-03-06,1401.71,1406.26,1370.19,1386.85
2024-03-07,1383.61,1466.85,1329.21,1408.57
2024-03-08,1393.66,1453.44,1365.29,1400.36
2024-03-09,1407.48,1451.90,1357.83,1390.50
2024-03-10,1374.39,1388.68,1278.41,1279.40
2024-03-11,1272.18,1294.20,1213.14,1224.75
2024-03-12,1225.59,1261.62,1213.79,1254.30
2024-03-13,1247.86,1249.12,1232.29,1245.52
2024-03-14,1271.32,1292.05,1195.05,1212.27
2024-03-15,1204.44,1223.01,1145.81,1148.44
2024-03-16,1168.14,1169.85,1129.00,1145.71
2024-03-17,1142.45,1169.32,1126.01,1127.44
2024-03-18,1126.76,1214.58,1112.72,1198.64
2024-03-19,1199.19,1234.82,1175.11,1232.60
2024-03-20,1228.35,1239.76,1204.61,1234.35
2024-03-21,1222.00,1222.86,1150.57,1183.95
2024-03-22,1193.36,1207.20,1165.34,1187.88
2024-03-23,1176.68,1282.03,1163.72,1251.96
2024-03-24,1247.69,1311.94,1203.43,1289.69
2024-03-25,1292.09,1292.68,1240.06,1249.76
2024-03-26,1243.17,1252.73,1179.71,1199.23
2024-03-27,1201.03,1230.38,1176.48,1217.17
2024-03-28,1239.59,1249.82,1218.30,1223.08
2024-03-29,1224.80,1255.72,1168.63,1170.85
2024-03-30,1172.12,1216.25,1129.65,1198.68
2024-03-31,1200.58,1226.79,1196.38,1213.43
2024-04-01,1209.74,1211.64,1143.30,1167.03
2024-04-02,1175.37,1180.38,1110.47,1149.88
2024-04-03,1143.63,1186.60,1112.81,1170.80
2024-04-04,1151.70,1176.12,1127.06,1145.19
2024-04-05,1145.37,1147.26,1088.33,1090.78
2024-04-06,1089.89,1121.85,1070.39,1107.39
2024-04-07,1127.95,1143.01,1041.31,1047.69
2024-04-08,1054.71,1058.03,977.14,1029.00
2024-04-09,1038.40,1048.21,1032.75,1036.26
2024-04-10,1031.12,1039.03,986.10,1021.76
2024-04-11,1019.50,1020.10,945.34,959.50
2024-04-12,966.59,978.29,955.54,958.93
2024-04-13,973.32,999.17,906.81,920.09
2024-04-14,927.26,988.07,910.82,957.66
2024-04-15,942.97,949.79,941.92,942.62
2024-04-16,953.86,964.56,895.77,900.52
2024-04-17,904.96,964.83,902.43,962.22
2024-04-18,954.97,979.33,905.10,915.11
2024-04-19,910.51,960.40,896.65,948.94
2024-04-20,965.58,984.35,963.86,975.51
2024-04-21,991.15,991.49,951.48,983.68
2024-04-22,978.63,987.83,955.60,966.48
2024-04-23,961.03,981.57,924.93,931.20
2024-04-24,937.05,938.44,900.91,912.09
2024-04-25,923.74,938.06,849.30,861.57
2024-04-26,848.48,868.91,833.95,863.32
2024-04-27,864.29,877.21,859.21,864.64
2024-04-28,861.09,899.12,828.17,866.23
2024-04-29,874.91,877.70,854.96,866.17
2024-04-30,856.26,902.87,833.61,881.16
2024-05-01,879.35,886.44,818.23,825.57
2024-05-02,836.18,878.37,829.81,870.95
2024-05-03,848.30,914.49,833.55,910.75
2024-05-04,905.62,906.54,892.42,895.89
2024-05-05,892.07,909.10,882.39,894.10
2024-05-06,889.96,915.51,865.06,868.72
2024-05-07,860.97,864.87,810.58,811.28
2024-05-08,811.19,828.85,808.97,821.26
2024-05-09,812.25,834.48,806.18,823.67
2024-05-10,830.42,858.91,759.93,760.46
2024-05-11,769.88,772.24,751.76,766.90
2024-05-12,773.28,816.48,769.07,805.50
2024-05-13,801.65,811.64,766.21,791.00
2024-05-14,778.73,805.93,774.06,792.18
2024-05-15,786.80,826.62,775.40,824.43
2024-05-16,814.21,896.82,812.47,885.74
2024-05-17,886.37,899.13,865.01,867.61
2024-05-18,877.53,889.43,848.76,856.30
2024-05-19,847.45,869.21,842.57,853.43
2024-05-20,846.19,903.43,830.68,902.41
2024-05-21,881.97,885.61,859.81,863.30
2024-05-22,875.73,912.50,872.51,889.83
2024-05-23,898.05,909.96,830.97,838.54
2024-05-24,845.97,867.30,845.50,861.03
2024-05-25,873.46,875.46,852.43,855.31
2024-05-26,848.12,896.41,830.51,878.89
2024-05-27,872.14,899.51,853.74,895.09
2024-05-28,895.02,929.31,894.15,915.93
2024-05-29,903.49,940.88,886.90,937.58
2024-05-30,930.60,946.74,907.23,926.69
2024-05-31,920.84,927.81,907.53,911.54
2024-06-01,902.33,925.08,896.51,907.21
2024-06-02,903.48,927.81,886.96,919.22
2024-06-03,911.02,931.76,893.63,907.74
2024-06-04,917.25,921.75,916.86,920.65
2024-06-05,929.38,937.16,898.63,902.25
2024-06-06,903.49,924.74,827.37,829.58
2024-06-07,830.19,860.63,801.06,847.36
2024-06-08,850.94,894.68,840.23,864.67
2024-06-09,862.28,882.94,849.46,875.99
2024-06-10,873.89,942.10,860.73,895.60
