date,open,high,low,close,bid,ask
2023-04-05,1.38588,1.39116,1.37780,1.38277,1.38273,1.38281
2023-04-06,1.38222,1.38416,1.38188,1.38361,1.38357,1.38365
2023-04-07,1.38336,1.38884,1.38255,1.38838,1.38834,1.38842
2023-04-10,1.38892,1.39262,1.38343,1.38839,1.38835,1.38843
2023-04-11,1.38854,1.39438,1.38793,1.39108,1.39104,1.39112
2023-04-12,1.38910,1.40053,1.38511,1.39410,1.39406,1.39414
2023-04-13,1.39231,1.40040,1.39195,1.39219,1.39215,1.39223
2023-04-14,1.38924,1.40062,1.38912,1.39801,1.39797,1.39805
2023-04-17,1.39722,1.40042,1.38428,1.38451,1.38447,1.38455
2023-04-18,1.38691,1.38747,1.36789,1.37448,1.37444,1.37452
2023-04-19,1.37649,1.37788,1.37491,1.37515,1.37511,1.37519
2023-04-20,1.37333,1.38188,1.36680,1.37958,1.37954,1.37962
2023-04-21,1.37939,1.37963,1.37354,1.37561,1.37557,1.37565
2023-04-24,1.37450,1.38152,1.37234,1.38027,1.38023,1.38031
2023-04-25,1.38144,1.38628,1.38018,1.38139,1.38135,1.38143
2023-04-26,1.38140,1.38198,1.36832,1.37240,1.37236,1.37244
2023-04-27,1.37234,1.38019,1.36969,1.37899,1.37895,1.37903
2023-04-28,1.37707,1.37912,1.37312,1.37332,1.37328,1.37336
2023-05-01,1.37113,1.38125,1.36877,1.37715,1.37711,1.37719
2023-05-02,1.37693,1.38227,1.37334,1.38170,1.38166,1.38174
2023-05-03,1.38317,1.38402,1.38057,1.38224,1.38220,1.38228
2023-05-04,1.38115,1.38436,1.37937,1.38307,1.38303,1.38311
2023-05-05,1.38362,1.38457,1.37522,1.38191,1.38187,1.38195
2023-05-08,1.38268,1.38426,1.38222,1.38381,1.38377,1.38385
2023-05-09,1.38515,1.38633,1.38006,1.38370,1.38366,1.38374
2023-05-10,1.38251,1.39721,1.37686,1.39508,1.39504,1.39512
2023-05-11,1.39316,1.39515,1.38264,1.38751,1.38747,1.38755
2023-05-12,1.38789,1.38956,1.38161,1.38848,1.38844,1.38852
2023-05-15,1.39074,1.39285,1.38790,1.38995,1.38991,1.38999
2023-05-16,1.39060,1.40746,1.38879,1.40333,1.40329,1.40337
2023-05-17,1.40496,1.41067,1.39917,1.40674,1.40670,1.40678
2023-05-18,1.40768,1.41025,1.40691,1.40892,1.40888,1.40896
2023-05-19,1.40913,1.41057,1.39452,1.39706,1.39702,1.39710
2023-05-22,1.39656,1.40065,1.38777,1.39305,1.39301,1.39309
2023-05-23,1.39403,1.39660,1.39209,1.39337,1.39333,1.39341
2023-05-24,1.39529,1.40556,1.39448,1.40006,1.40002,1.40010
2023-05-25,1.40069,1.41149,1.39886,1.40982,1.40978,1.40986
2023-05-26,1.40840,1.42100,1.40757,1.41758,1.41754,1.41762
2023-05-29,1.41772,1.41884,1.40816,1.41366,1.41362,1.41370
2023-05-30,1.41562,1.42155,1.41376,1.41940,1.41936,1.41944
2023-05-31,1.42167,1.42428,1.41963,1.41970,1.41966,1.41974
2023-06-01,1.42104,1.42671,1.41392,1.41589,1.41585,1.41593
2023-06-02,1.41654,1.42747,1.41466,1.42390,1.42386,1.42394
2023-06-05,1.42087,1.43577,1.41769,1.42815,1.42811,1.42819
2023-06-06,1.42878,1.43058,1.42074,1.42270,1.42266,1.42274
2023-06-07,1.41980,1.43486,1.41547,1.43261,1.43257,1.43265
2023-06-08,1.43027,1.43370,1.42484,1.42742,1.42738,1.42746
2023-06-09,1.42669,1.42953,1.42384,1.42456,1.42452,1.42460
2023-06-12,1.42422,1.43281,1.42313,1.43130,1.43126,1.43134
2023-06-13,1.43093,1.43912,1.42773,1.43636,1.43632,1.43640
2023-06-14,1.43419,1.43998,1.43370,1.43810,1.43806,1.43814
2023-06-15,1.43649,1.44088,1.43582,1.43693,1.43689,1.43697
2023-06-16,1.43637,1.44017,1.43197,1.43549,1.43545,1.43553
2023-06-19,1.43461,1.43560,1.43191,1.43537,1.43533,1.43541
2023-06-20,1.43577,1.43999,1.43030,1.43235,1.43231,1.43239
2023-06-21,1.43003,1.43476,1.42420,1.42954,1.42950,1.42958
2023-06-22,1.42609,1.42760,1.41849,1.42016,1.42012,1.42020
2023-06-23,1.42173,1.42373,1.41989,1.42048,1.42044,1.42052
2023-06-26,1.42468,1.42587,1.40644,1.40907,1.40903,1.40911
2023-06-27,1.41133,1.41264,1.40680,1.40822,1.40818,1.40826
2023-06-28,1.40851,1.41495,1.40304,1.40683,1.40679,1.40687
2023-06-29,1.40602,1.40862,1.40183,1.40215,1.40211,1.40219
2023-06-30,1.40512,1.40636,1.39292,1.39370,1.39366,1.39374
2023-07-03,1.39446,1.39661,1.39194,1.39620,1.39616,1.39624
2023-07-04,1.39703,1.40104,1.38639,1.38904,1.38900,1.38908
2023-07-05,1.38795,1.39176,1.38234,1.38436,1.38432,1.38440
2023-07-06,1.38237,1.39136,1.37861,1.38615,1.38611,1.38619
2023-07-07,1.38576,1.38851,1.37779,1.37797,1.37793,1.37801
2023-07-10,1.37618,1.39100,1.37572,1.38822,1.38818,1.38826
2023-07-11,1.38612,1.40181,1.38469,1.40178,1.40174,1.40182
2023-07-12,1.40383,1.40796,1.40270,1.40637,1.40633,1.40641
2023-07-13,1.40519,1.40548,1.40323,1.40536,1.40532,1.40540
2023-07-14,1.40526,1.40936,1.40215,1.40365,1.40361,1.40369
2023-07-17,1.40390,1.40509,1.39954,1.40142,1.40138,1.40146
2023-07-18,1.40316,1.41241,1.40208,1.40489,1.40485,1.40493
2023-07-19,1.40630,1.40859,1.40115,1.40242,1.40238,1.40246
2023-07-20,1.40202,1.41063,1.39972,1.40574,1.40570,1.40578
2023-07-21,1.40384,1.40699,1.39485,1.39778,1.39774,1.39782
2023-07-24,1.39861,1.40083,1.39397,1.39575,1.39571,1.39579
2023-07-25,1.39383,1.39631,1.39201,1.39379,1.39375,1.39383
2023-07-26,1.39536,1.39744,1.38397,1.38471,1.38467,1.38475
2023-07-27,1.38494,1.39398,1.38086,1.39071,1.39067,1.39075
2023-07-28,1.39168,1.39327,1.39057,1.39171,1.39167,1.39175
2023-07-31,1.39112,1.39376,1.38782,1.38953,1.38949,1.38957
2023-08-01,1.39370,1.39934,1.38988,1.39641,1.39637,1.39645
2023-08-02,1.39536,1.40080,1.39292,1.39797,1.39793,1.39801
2023-08-03,1.39685,1.40598,1.39309,1.39717,1.39713,1.39721
2023-08-04,1.39552,1.39703,1.38984,1.39109,1.39105,1.39113
2023-08-07,1.39411,1.39916,1.39309,1.39605,1.39601,1.39609
2023-08-08,1.39601,1.39616,1.38345,1.38375,1.38371,1.38379
2023-08-09,1.38310,1.38311,1.37451,1.37906,1.37902,1.37910
2023-08-10,1.38183,1.38443,1.36934,1.37427,1.37423,1.37431
2023-08-11,1.37346,1.37594,1.36396,1.36628,1.36624,1.36632
2023-08-14,1.36757,1.37179,1.36359,1.36912,1.36908,1.36916
2023-08-15,1.37014,1.37392,1.35823,1.36234,1.36230,1.36238
2023-08-16,1.36480,1.37198,1.36268,1.37172,1.37168,1.37176
2023-08-17,1.36974,1.36984,1.36637,1.36847,1.36843,1.36851
2023-08-18,1.36987,1.37206,1.36342,1.36685,1.36681,1.36689
2023-08-21,1.36948,1.37367,1.36453,1.36513,1.36509,1.36517
2023-08-22,1.36740,1.37149,1.36484,1.36678,1.36674,1.36682
2023-08-23,1.36714,1.37096,1.35995,1.36046,1.36042,1.36050
2023-08-24,1.35926,1.36341,1.35572,1.36057,1.36053,1.36061
2023-08-25,1.36096,1.36747,1.34561,1.34619,1.34615,1.34623
2023-08-28,1.34927,1.35409,1.34760,1.34823,1.34819,1.34827
2023-08-29,1.34811,1.35114,1.34755,1.35058,1.35054,1.35062
2023-08-30,1.35100,1.35595,1.35011,1.35435,1.35431,1.35439
2023-08-31,1.35252,1.35506,1.33974,1.34328,1.34324,1.34332
2023-09-01,1.34202,1.35074,1.34165,1.34668,1.34664,1.34672
2023-09-04,1.34507,1.35170,1.34304,1.35140,1.35136,1.35144
2023-09-05,1.35026,1.35993,1.34925,1.35568,1.35564,1.35572
2023-09-06,1.35244,1.36716,1.35143,1.36415,1.36411,1.36419
2023-09-07,1.36634,1.37137,1.36254,1.36830,1.36826,1.36834
2023-09-08,1.36803,1.37668,1.36477,1.37553,1.37549,1.37557
2023-09-11,1.37781,1.38193,1.37746,1.37974,1.37970,1.37978
2023-09-12,1.38050,1.38172,1.36298,1.37123,1.37119,1.37127
2023-09-13,1.37051,1.37686,1.36217,1.36891,1.36887,1.36895
2023-09-14,1.37149,1.37616,1.36650,1.36674,1.36670,1.36678
2023-09-15,1.36676,1.36683,1.35879,1.36189,1.36185,1.36193
2023-09-18,1.36114,1.36173,1.35550,1.35585,1.35581,1.35589
2023-09-19,1.35770,1.35960,1.35492,1.35672,1.35668,1.35676
2023-09-20,1.35534,1.35540,1.34042,1.34402,1.34398,1.34406
2023-09-21,1.34199,1.35148,1.33779,1.34899,1.34895,1.34903
2023-09-22,1.34837,1.35242,1.34779,1.35165,1.35161,1.35169
2023-09-25,1.35400,1.35750,1.35057,1.35673,1.35669,1.35677
2023-09-26,1.35740,1.35953,1.35667,1.35849,1.35845,1.35853
2023-09-27,1.35801,1.36099,1.35497,1.35599,1.35595,1.35603
2023-09-28,1.35572,1.36578,1.35163,1.36066,1.36062,1.36070
2023-09-29,1.36013,1.36218,1.35961,1.35965,1.35961,1.35969
2023-10-02,1.35913,1.36260,1.34889,1.35289,1.35285,1.35293
2023-10-03,1.35093,1.35492,1.35015,1.35307,1.35303,1.35311
2023-10-04,1.35056,1.35188,1.34758,1.34885,1.34881,1.34889
2023-10-05,1.34947,1.35263,1.34702,1.34841,1.34837,1.34845
2023-10-06,1.34707,1.35517,1.34544,1.35286,1.35282,1.35290
2023-10-09,1.35650,1.35886,1.35509,1.35564,1.35560,1.35568
2023-10-10,1.35527,1.36160,1.35132,1.35336,1.35332,1.35340
2023-10-11,1.35110,1.35116,1.34711,1.34741,1.34737,1.34745
2023-10-12,1.34937,1.35022,1.33943,1.33987,1.33983,1.33991
2023-10-13,1.34143,1.34723,1.33219,1.33545,1.33541,1.33549
2023-10-16,1.33421,1.33486,1.33178,1.33343,1.33339,1.33347
2023-10-17,1.33371,1.33576,1.33117,1.33480,1.33476,1.33484
2023-10-18,1.33374,1.33665,1.33064,1.33098,1.33094,1.33102
2023-10-19,1.33299,1.33754,1.32896,1.33271,1.33267,1.33275
2023-10-20,1.33174,1.33605,1.32886,1.33435,1.33431,1.33439
2023-10-23,1.33252,1.33369,1.32769,1.32841,1.32837,1.32845
2023-10-24,1.32862,1.33727,1.32463,1.33046,1.33042,1.33050
2023-10-25,1.33394,1.34906,1.33288,1.34872,1.34868,1.34876
2023-10-26,1.34921,1.35334,1.34754,1.35202,1.35198,1.35206
2023-10-27,1.35109,1.35150,1.34204,1.34304,1.34300,1.34308
2023-10-30,1.34228,1.35023,1.34026,1.34819,1.34815,1.34823
2023-10-31,1.34595,1.34861,1.34343,1.34658,1.34654,1.34662
2023-11-01,1.34687,1.34995,1.33995,1.34183,1.34179,1.34187
2023-11-02,1.34202,1.34338,1.33335,1.33382,1.33378,1.33386
2023-11-03,1.33278,1.34036,1.33204,1.33982,1.33978,1.33986
2023-11-06,1.34034,1.34447,1.32650,1.33046,1.33042,1.33050
2023-11-07,1.32905,1.32910,1.32733,1.32792,1.32788,1.32796
2023-11-08,1.32947,1.32952,1.31997,1.32245,1.32241,1.32249
2023-11-09,1.32166,1.32552,1.31968,1.32070,1.32066,1.32074
2023-11-10,1.32196,1.33052,1.31971,1.32950,1.32946,1.32954
2023-11-13,1.33081,1.34091,1.33036,1.33882,1.33878,1.33886
2023-11-14,1.33707,1.34087,1.33557,1.34065,1.34061,1.34069
2023-11-15,1.33912,1.34042,1.33188,1.33356,1.33352,1.33360
2023-11-16,1.33382,1.33539,1.33043,1.33065,1.33061,1.33069
2023-11-17,1.32719,1.33676,1.32415,1.33173,1.33169,1.33177
2023-11-20,1.33304,1.33907,1.32233,1.32472,1.32468,1.32476
2023-11-21,1.32695,1.33341,1.32616,1.33024,1.33020,1.33028
2023-11-22,1.33035,1.33426,1.32802,1.32851,1.32847,1.32855
2023-11-23,1.32857,1.33503,1.32802,1.33477,1.33473,1.33481
2023-11-24,1.33901,1.34273,1.33549,1.34189,1.34185,1.34193
2023-11-27,1.34414,1.34874,1.34191,1.34549,1.34545,1.34553
2023-11-28,1.34598,1.34894,1.34289,1.34549,1.34545,1.34553
2023-11-29,1.34632,1.34757,1.34285,1.34606,1.34602,1.34610
2023-11-30,1.34619,1.35610,1.34282,1.35160,1.35156,1.35164
2023-12-01,1.35143,1.35652,1.34854,1.35558,1.35554,1.35562
2023-12-04,1.35761,1.36102,1.35087,1.35422,1.35418,1.35426
2023-12-05,1.35472,1.35517,1.34317,1.34599,1.34595,1.34603
2023-12-06,1.34741,1.34907,1.34177,1.34242,1.34238,1.34246
2023-12-07,1.34213,1.34344,1.33870,1.33984,1.33980,1.33988
2023-12-08,1.34262,1.34378,1.33278,1.33404,1.33400,1.33408
2023-12-11,1.33195,1.33625,1.33111,1.33341,1.33337,1.33345
2023-12-12,1.33248,1.34678,1.33228,1.34477,1.34473,1.34481
2023-12-13,1.34399,1.36173,1.34346,1.35889,1.35885,1.35893
2023-12-14,1.35770,1.36178,1.34311,1.34563,1.34559,1.34567
2023-12-15,1.34673,1.34775,1.33388,1.33761,1.33757,1.33765
2023-12-18,1.33673,1.33935,1.33367,1.33592,1.33588,1.33596
2023-12-19,1.33788,1.34049,1.32775,1.33137,1.33133,1.33141
2023-12-20,1.33294,1.33552,1.32553,1.32844,1.32840,1.32848
2023-12-21,1.32941,1.33437,1.32566,1.33146,1.33142,1.33150
2023-12-22,1.33127,1.33260,1.32438,1.32490,1.32486,1.32494
2023-12-25,1.32228,1.32244,1.31116,1.31460,1.31456,1.31464
2023-12-26,1.31511,1.31579,1.31182,1.31399,1.31395,1.31403
2023-12-27,1.31165,1.31223,1.30965,1.31009,1.31005,1.31013
2023-12-28,1.30898,1.30991,1.30030,1.30661,1.30657,1.30665
2023-12-29,1.30678,1.30977,1.30286,1.30536,1.30532,1.30540
2024-01-01,1.30416,1.30562,1.30185,1.30299,1.30295,1.30303
2024-01-02,1.30341,1.30400,1.29446,1.29685,1.29681,1.29689
2024-01-03,1.29745,1.29777,1.28809,1.29268,1.29264,1.29272
2024-01-04,1.29183,1.29539,1.27436,1.27561,1.27557,1.27565
2024-01-05,1.27361,1.27948,1.27179,1.27864,1.27860,1.27868
2024-01-08,1.28164,1.28594,1.27693,1.28249,1.28245,1.28253
2024-01-09,1.28376,1.28480,1.28058,1.28075,1.28071,1.28079
2024-01-10,1.28343,1.28511,1.27331,1.27685,1.27681,1.27689
2024-01-11,1.27573,1.27867,1.26975,1.27161,1.27157,1.27165
2024-01-12,1.27064,1.27261,1.26914,1.27221,1.27217,1.27225
2024-01-15,1.27178,1.27321,1.27089,1.27188,1.27184,1.27192
2024-01-16,1.27231,1.27422,1.26998,1.27164,1.27160,1.27168
2024-01-17,1.27198,1.27952,1.27008,1.27639,1.27635,1.27643
2024-01-18,1.27448,1.28874,1.26970,1.28397,1.28393,1.28401
2024-01-19,1.28330,1.28939,1.27953,1.28815,1.28811,1.28819
2024-01-22,1.28916,1.30048,1.28590,1.29482,1.29478,1.29486
2024-01-23,1.29251,1.29424,1.28143,1.28229,1.28225,1.28233
2024-01-24,1.28296,1.29212,1.28276,1.29063,1.29059,1.29067
2024-01-25,1.29042,1.29657,1.28835,1.29364,1.29360,1.29368
2024-01-26,1.29483,1.30411,1.29277,1.30279,1.30275,1.30283
2024-01-29,1.30340,1.30876,1.30284,1.30772,1.30768,1.30776
2024-01-30,1.30591,1.30789,1.30054,1.30283,1.30279,1.30287
2024-01-31,1.30394,1.30977,1.30233,1.30936,1.30932,1.30940
2024-02-01,1.31014,1.31282,1.30705,1.30713,1.30709,1.30717
2024-02-02,1.30872,1.31566,1.30564,1.31069,1.31065,1.31073
2024-02-05,1.31156,1.31247,1.30324,1.30695,1.30691,1.30699
2024-02-06,1.30606,1.31155,1.30309,1.30786,1.30782,1.30790
2024-02-07,1.31030,1.31619,1.30513,1.30838,1.30834,1.30842
2024-02-08,1.30874,1.31530,1.30411,1.30666,1.30662,1.30670
2024-02-09,1.30730,1.31969,1.30529,1.31513,1.31509,1.31517
2024-02-12,1.31581,1.32071,1.31286,1.31775,1.31771,1.31779
2024-02-13,1.31398,1.32726,1.31211,1.32641,1.32637,1.32645
2024-02-14,1.32544,1.32658,1.31885,1.32209,1.32205,1.32213
2024-02-15,1.32368,1.32637,1.30945,1.31476,1.31472,1.31480
2024-02-16,1.31638,1.31840,1.31467,1.31562,1.31558,1.31566
2024-02-19,1.31599,1.31846,1.30946,1.31023,1.31019,1.31027
2024-02-20,1.31049,1.31564,1.30771,1.31193,1.31189,1.31197
2024-02-21,1.31186,1.31514,1.30451,1.30778,1.30774,1.30782
2024-02-22,1.30529,1.30888,1.29849,1.29969,1.29965,1.29973
2024-02-23,1.30108,1.30132,1.29665,1.29872,1.29868,1.29876
2024-02-26,1.29753,1.30115,1.29625,1.29651,1.29647,1.29655
2024-02-27,1.29502,1.30100,1.29328,1.29834,1.29830,1.29838
2024-02-28,1.29333,1.30435,1.29310,1.29880,1.29876,1.29884
2024-02-29,1.30094,1.30160,1.29164,1.29718,1.29714,1.29722
2024-03-01,1.29640,1.29916,1.29340,1.29344,1.29340,1.29348
2024-03-04,1.29052,1.29934,1.28911,1.29778,1.29774,1.29782
2024-03-05,1.29696,1.30502,1.29621,1.30487,1.30483,1.30491
2024-03-06,1.30587,1.32159,1.30241,1.31841,1.31837,1.31845
2024-03-07,1.32050,1.32545,1.31593,1.31642,1.31638,1.31646
2024-03-08,1.31715,1.32035,1.31106,1.31683,1.31679,1.31687
2024-03-11,1.31450,1.31891,1.31104,1.31871,1.31867,1.31875
2024-03-12,1.32077,1.32316,1.31003,1.31239,1.31235,1.31243
2024-03-13,1.31475,1.31567,1.31214,1.31447,1.31443,1.31451
2024-03-14,1.31528,1.31660,1.31057,1.31536,1.31532,1.31540
2024-03-15,1.31633,1.32347,1.31212,1.32074,1.32070,1.32078
2024-03-18,1.31930,1.32472,1.31858,1.32453,1.32449,1.32457
2024-03-19,1.32558,1.32757,1.31979,1.32240,1.32236,1.32244
2024-03-20,1.32258,1.32396,1.31991,1.32058,1.32054,1.32062
2024-03-21,1.32342,1.32527,1.31840,1.32270,1.32266,1.32274
2024-03-22,1.32260,1.32507,1.32155,1.32357,1.32353,1.32361
2024-03-25,1.32288,1.33721,1.32205,1.33565,1.33561,1.33569
2024-03-26,1.33520,1.33681,1.33303,1.33571,1.33567,1.33575
2024-03-27,1.33739,1.34068,1.33333,1.33957,1.33953,1.33961
2024-03-28,1.33682,1.34176,1.33639,1.33783,1.33779,1.33787
2024-03-29,1.33816,1.34116,1.33239,1.34084,1.34080,1.34088
2024-04-01,1.34092,1.34186,1.33241,1.33249,1.33245,1.33253
2024-04-02,1.33198,1.33984,1.32808,1.33583,1.33579,1.33587
2024-04-03,1.33660,1.33846,1.33094,1.33514,1.33510,1.33518
2024-04-04,1.33261,1.34228,1.33046,1.34025,1.34021,1.34029
2024-04-05,1.33933,1.34313,1.33775,1.34233,1.34229,1.34237
2024-04-08,1.34443,1.34621,1.33665,1.34103,1.34099,1.34107
2024-04-09,1.33963,1.34693,1.33850,1.34395,1.34391,1.34399
2024-04-10,1.34572,1.34855,1.33657,1.33993,1.33989,1.33997
2024-04-11,1.33975,1.34905,1.33822,1.34823,1.34819,1.34827
2024-04-12,1.34680,1.35646,1.34308,1.35562,1.35558,1.35566
2024-04-15,1.35385,1.35960,1.35258,1.35818,1.35814,1.35822
2024-04-16,1.35731,1.36381,1.35695,1.36304,1.36300,1.36308
2024-04-17,1.36208,1.36647,1.36170,1.36529,1.36525,1.36533
2024-04-18,1.36355,1.36458,1.36217,1.36334,1.36330,1.36338
2024-04-19,1.35964,1.37572,1.35771,1.37276,1.37272,1.37280
2024-04-22,1.37041,1.38250,1.36627,1.37979,1.37975,1.37983
2024-04-23,1.37924,1.38665,1.37819,1.38435,1.38431,1.38439
2024-04-24,1.38357,1.39085,1.38351,1.38888,1.38884,1.38892
2024-04-25,1.38854,1.38977,1.38101,1.38169,1.38165,1.38173
2024-04-26,1.38356,1.38684,1.37115,1.37291,1.37287,1.37295
2024-04-29,1.37331,1.37352,1.36847,1.37041,1.37037,1.37045
2024-04-30,1.37135,1.37793,1.37071,1.37520,1.37516,1.37524
2024-05-01,1.37525,1.39171,1.37427,1.38638,1.38634,1.38642
2024-05-02,1.38699,1.39014,1.37969,1.38296,1.38292,1.38300
2024-05-03,1.38518,1.38718,1.38252,1.38405,1.38401,1.38409
2024-05-06,1.38285,1.38880,1.38085,1.38440,1.38436,1.38444
2024-05-07,1.38220,1.39262,1.38067,1.39022,1.39018,1.39026
2024-05-08,1.38837,1.39740,1.38415,1.39065,1.39061,1.39069
2024-05-09,1.38976,1.39268,1.38286,1.38685,1.38681,1.38689
2024-05-10,1.38648,1.38652,1.38082,1.38449,1.38445,1.38453
2024-05-13,1.38250,1.39135,1.38121,1.38878,1.38874,1.38882
2024-05-14,1.39248,1.39997,1.39032,1.39634,1.39630,1.39638
2024-05-15,1.39838,1.40058,1.39185,1.39344,1.39340,1.39348
2024-05-16,1.39121,1.39678,1.38527,1.38992,1.38988,1.38996
2024-05-17,1.38710,1.39531,1.38689,1.38887,1.38883,1.38891
2024-05-20,1.38964,1.39064,1.38676,1.38988,1.38984,1.38992
2024-05-21,1.38987,1.39545,1.38976,1.39313,1.39309,1.39317
2024-05-22,1.39636,1.39766,1.39055,1.39099,1.39095,1.39103
2024-05-23,1.38913,1.39636,1.38898,1.39277,1.39273,1.39281
2024-05-24,1.39556,1.39736,1.38491,1.38882,1.38878,1.38886
2024-05-27,1.38942,1.39715,1.38753,1.39708,1.39704,1.39712
2024-05-28,1.39489,1.40007,1.38964,1.39773,1.39769,1.39777
2024-05-29,1.39707,1.40558,1.39443,1.40106,1.40102,1.40110
2024-05-30,1.40082,1.40486,1.39313,1.39434,1.39430,1.39438
2024-05-31,1.39387,1.40757,1.38903,1.40570,1.40566,1.40574
2024-06-03,1.40665,1.41150,1.40659,1.40768,1.40764,1.40772
2024-06-04,1.40711,1.41190,1.39817,1.40047,1.40043,1.40051
2024-06-05,1.39981,1.40078,1.39263,1.39782,1.39778,1.39786
2024-06-06,1.39736,1.39831,1.38922,1.39058,1.39054,1.39062
2024-06-07,1.38977,1.40195,1.38850,1.39735,1.39731,1.39739
2024-06-10,1.39604,1.40020,1.39558,1.40003,1.39999,1.40007
2024-06-11,1.40207,1.40756,1.40180,1.40669,1.40665,1.40673
