date,open,high,low,close,bid,ask
2023-04-13,143.545,143.809,143.455,143.795,143.791,143.799
2023-04-14,143.557,144.694,142.927,144.628,144.624,144.632
2023-04-17,144.314,144.356,143.561,144.073,144.069,144.077
2023-04-18,144.174,144.216,143.741,144.162,144.158,144.166
2023-04-19,144.333,145.702,143.724,144.164,144.160,144.168
2023-04-20,144.274,144.904,143.197,143.654,143.650,143.658
2023-04-21,143.279,144.614,142.997,144.558,144.554,144.562
2023-04-24,144.641,145.916,144.584,145.295,145.291,145.299
2023-04-25,145.240,145.463,144.614,145.122,145.118,145.126
2023-04-26,145.400,145.713,144.173,144.403,144.399,144.407
2023-04-27,144.601,145.897,144.002,145.507,145.503,145.511
2023-04-28,145.607,146.096,145.337,145.855,145.851,145.859
2023-05-01,145.992,146.393,144.555,144.680,144.676,144.684
2023-05-02,144.389,145.485,144.283,145.356,145.352,145.360
2023-05-03,145.087,145.299,143.965,144.612,144.608,144.616
2023-05-04,144.731,145.409,144.456,145.041,145.037,145.045
2023-05-05,145.231,145.270,142.212,142.647,142.643,142.651
2023-05-08,142.924,144.349,142.357,144.214,144.210,144.218
2023-05-09,144.149,145.250,143.676,145.145,145.141,145.149
2023-05-10,145.083,145.215,145.057,145.084,145.080,145.088
2023-05-11,145.112,145.181,144.809,144.921,144.917,144.925
2023-05-12,145.155,145.831,144.406,145.192,145.188,145.196
2023-05-15,145.096,146.271,144.753,146.094,146.090,146.098
2023-05-16,146.122,146.994,144.846,145.153,145.149,145.157
2023-05-17,145.667,146.049,144.246,144.420,144.416,144.424
2023-05-18,143.720,146.751,143.062,146.140,146.136,146.144
2023-05-19,146.780,146.820,145.227,145.782,145.778,145.786
2023-05-22,145.578,145.584,145.133,145.426,145.422,145.430
2023-05-23,145.462,146.277,145.392,146.188,146.184,146.192
2023-05-24,146.047,146.882,145.769,146.612,146.608,146.616
2023-05-25,146.879,147.511,145.367,145.552,145.548,145.556
2023-05-26,145.815,147.234,143.985,144.745,144.741,144.749
2023-05-29,144.839,145.554,143.326,143.756,143.752,143.760
2023-05-30,143.800,144.531,143.299,144.404,144.400,144.408
2023-05-31,144.375,144.883,143.607,144.638,144.634,144.642
2023-06-01,144.853,144.864,143.813,144.419,144.415,144.423
2023-06-02,144.298,145.058,142.920,143.292,143.288,143.296
2023-06-05,143.642,143.937,142.785,142.902,142.898,142.906
2023-06-06,142.746,143.004,141.009,141.922,141.918,141.926
2023-06-07,141.701,143.656,141.494,143.352,143.348,143.356
2023-06-08,143.169,144.818,142.701,144.584,144.580,144.588
2023-06-09,144.562,145.431,143.648,143.665,143.661,143.669
2023-06-12,143.704,144.205,142.373,143.161,143.157,143.165
2023-06-13,143.071,144.754,143.043,143.965,143.961,143.969
2023-06-14,144.114,145.356,143.495,144.596,144.592,144.600
2023-06-15,144.746,145.268,143.417,143.758,143.754,143.762
2023-06-16,143.217,145.111,142.579,144.177,144.173,144.181
2023-06-19,143.308,143.406,141.987,143.161,143.157,143.165
2023-06-20,143.343,143.779,142.737,142.837,142.833,142.841
2023-06-21,142.715,142.969,141.926,142.229,142.225,142.233
2023-06-22,142.235,143.057,141.539,142.783,142.779,142.787
2023-06-23,143.091,143.159,141.598,141.908,141.904,141.912
2023-06-26,142.220,142.777,139.674,140.706,140.702,140.710
2023-06-27,140.417,142.202,140.277,141.314,141.310,141.318
2023-06-28,141.231,143.321,140.985,142.429,142.425,142.433
2023-06-29,142.430,143.759,142.177,143.412,143.408,143.416
2023-06-30,143.260,143.440,142.309,143.106,143.102,143.110
2023-07-03,143.005,143.197,142.708,142.760,142.756,142.764
2023-07-04,142.437,144.101,141.749,143.354,143.350,143.358
2023-07-05,143.177,143.734,143.133,143.500,143.496,143.504
2023-07-06,143.365,144.079,143.231,143.526,143.522,143.530
2023-07-07,143.713,144.729,142.526,142.782,142.778,142.786
2023-07-10,143.057,143.226,142.210,142.261,142.257,142.265
2023-07-11,142.163,142.240,141.353,141.382,141.378,141.386
2023-07-12,141.109,141.617,140.597,141.448,141.444,141.452
2023-07-13,141.372,141.789,140.913,141.758,141.754,141.762
2023-07-14,141.690,144.512,141.131,143.978,143.974,143.982
2023-07-17,143.847,145.196,143.637,145.071,145.067,145.075
2023-07-18,145.311,145.380,143.194,143.459,143.455,143.463
2023-07-19,143.580,144.842,143.558,144.272,144.268,144.276
2023-07-20,144.109,146.679,143.896,146.321,146.317,146.325
2023-07-21,145.848,145.962,145.374,145.403,145.399,145.407
2023-07-24,145.691,146.139,142.599,143.163,143.159,143.167
2023-07-25,143.190,143.981,143.133,143.663,143.659,143.667
2023-07-26,143.897,144.276,143.583,144.059,144.055,144.063
2023-07-27,144.037,144.163,141.077,141.490,141.486,141.494
2023-07-28,141.226,141.856,140.822,141.452,141.448,141.456
2023-07-31,141.746,142.928,141.232,142.878,142.874,142.882
2023-08-01,143.326,144.012,143.306,143.609,143.605,143.613
2023-08-02,143.632,143.931,143.406,143.524,143.520,143.528
2023-08-03,143.427,143.686,143.426,143.552,143.548,143.556
2023-08-04,143.514,145.219,142.742,143.992,143.988,143.996
2023-08-07,144.205,145.254,144.183,144.952,144.948,144.956
2023-08-08,145.174,145.958,144.316,144.629,144.625,144.633
2023-08-09,144.528,145.375,144.157,145.128,145.124,145.132
2023-08-10,144.958,145.571,144.698,144.825,144.821,144.829
2023-08-11,144.650,145.335,144.540,145.276,145.272,145.280
2023-08-14,145.501,145.838,144.038,144.816,144.812,144.820
2023-08-15,144.881,145.517,143.533,144.334,144.330,144.338
2023-08-16,144.657,144.853,142.620,142.796,142.792,142.800
2023-08-17,142.655,142.695,141.661,142.373,142.369,142.377
2023-08-18,142.627,142.955,142.473,142.790,142.786,142.794
2023-08-21,142.845,143.773,142.118,143.644,143.640,143.648
2023-08-22,144.002,144.077,141.949,142.321,142.317,142.325
2023-08-23,142.489,143.354,142.034,142.328,142.324,142.332
2023-08-24,142.359,142.418,142.319,142.377,142.373,142.381
2023-08-25,142.498,142.760,142.196,142.606,142.602,142.610
2023-08-28,141.761,143.379,141.474,142.331,142.327,142.335
2023-08-29,141.977,142.414,141.628,142.397,142.393,142.401
2023-08-30,142.485,143.796,142.083,143.727,143.723,143.731
2023-08-31,143.443,143.834,142.293,142.369,142.365,142.373
2023-09-01,142.069,143.150,141.739,142.269,142.265,142.273
2023-09-04,142.150,143.842,142.042,143.382,143.378,143.386
2023-09-05,143.418,143.503,143.122,143.140,143.136,143.144
2023-09-06,143.053,143.437,141.020,141.812,141.808,141.816
2023-09-07,141.965,142.235,140.796,141.584,141.580,141.588
2023-09-08,141.459,141.697,139.948,140.177,140.173,140.181
2023-09-11,140.477,141.332,139.799,140.003,139.999,140.007
2023-09-12,139.927,140.159,139.526,140.093,140.089,140.097
2023-09-13,140.369,140.588,139.351,139.840,139.836,139.844
2023-09-14,139.941,139.944,139.007,139.202,139.198,139.206
2023-09-15,138.809,139.425,138.531,139.277,139.273,139.281
2023-09-18,139.721,140.711,139.325,140.133,140.129,140.137
2023-09-19,139.740,140.257,139.468,140.134,140.130,140.138
2023-09-20,139.585,140.908,139.546,140.479,140.475,140.483
2023-09-21,140.876,141.874,140.108,141.665,141.661,141.669
2023-09-22,141.814,142.679,141.332,142.627,142.623,142.631
2023-09-25,142.505,143.537,142.105,143.399,143.395,143.403
2023-09-26,143.472,143.696,142.845,142.988,142.984,142.992
2023-09-27,142.597,142.969,142.321,142.753,142.749,142.757
2023-09-28,142.536,142.777,142.013,142.720,142.716,142.724
2023-09-29,142.430,143.347,141.799,141.855,141.851,141.859
2023-10-02,142.133,142.180,140.393,140.504,140.500,140.508
2023-10-03,140.278,140.352,138.608,139.521,139.517,139.525
2023-10-04,139.675,140.045,139.308,139.858,139.854,139.862
2023-10-05,139.824,141.261,139.753,140.854,140.850,140.858
2023-10-06,140.944,141.599,140.345,140.753,140.749,140.757
2023-10-09,140.539,142.453,140.464,141.723,141.719,141.727
2023-10-10,141.486,141.776,140.727,141.079,141.075,141.083
2023-10-11,140.907,141.623,140.087,140.679,140.675,140.683
2023-10-12,140.879,141.329,140.044,141.218,141.214,141.222
2023-10-13,141.337,142.062,141.060,141.163,141.159,141.167
2023-10-16,141.263,141.742,141.077,141.697,141.693,141.701
2023-10-17,141.544,142.418,141.091,142.193,142.189,142.197
2023-10-18,142.091,142.263,140.676,141.103,141.099,141.107
2023-10-19,141.062,141.110,140.688,141.018,141.014,141.022
2023-10-20,141.152,141.731,140.310,140.503,140.499,140.507
2023-10-23,140.510,140.971,138.819,139.348,139.344,139.352
2023-10-24,139.450,139.792,137.941,138.399,138.395,138.403
2023-10-25,138.630,138.750,137.631,137.720,137.716,137.724
2023-10-26,137.795,137.859,137.116,137.289,137.285,137.293
2023-10-27,137.626,137.689,136.040,136.198,136.194,136.202
2023-10-30,135.895,136.664,135.487,136.478,136.474,136.482
2023-10-31,136.566,137.647,136.234,137.404,137.400,137.408
2023-11-01,137.826,138.346,137.073,137.162,137.158,137.166
2023-11-02,136.941,138.477,136.713,137.683,137.679,137.687
2023-11-03,137.893,139.220,137.457,138.803,138.799,138.807
2023-11-06,138.411,138.703,138.220,138.251,138.247,138.255
2023-11-07,138.324,138.535,137.459,138.088,138.084,138.092
2023-11-08,138.169,138.302,136.488,136.723,136.719,136.727
2023-11-09,136.323,138.160,136.199,137.611,137.607,137.615
2023-11-10,137.801,138.225,137.578,137.682,137.678,137.686
2023-11-13,137.782,137.859,136.863,136.893,136.889,136.897
2023-11-14,136.686,137.807,136.646,137.386,137.382,137.390
2023-11-15,137.368,137.872,136.443,136.592,136.588,136.596
2023-11-16,136.825,137.032,136.561,136.976,136.972,136.980
2023-11-17,137.035,137.067,135.568,135.738,135.734,135.742
2023-11-20,135.833,136.387,135.385,135.962,135.958,135.966
2023-11-21,136.235,136.395,135.480,136.179,136.175,136.183
2023-11-22,136.115,137.321,135.502,137.309,137.305,137.313
2023-11-23,137.708,138.169,136.671,137.031,137.027,137.035
2023-11-24,137.268,137.403,136.820,137.132,137.128,137.136
2023-11-27,136.779,138.138,136.007,137.831,137.827,137.835
2023-11-28,137.535,137.993,136.570,137.048,137.044,137.052
2023-11-29,137.345,138.588,136.583,136.640,136.636,136.644
2023-11-30,136.562,137.665,136.394,137.181,137.177,137.185
2023-12-01,136.802,136.911,136.002,136.372,136.368,136.376
2023-12-04,136.794,137.310,136.451,137.122,137.118,137.126
2023-12-05,137.418,137.493,136.799,137.305,137.301,137.309
2023-12-06,137.287,138.846,137.189,138.243,138.239,138.247
2023-12-07,138.525,138.880,137.153,137.493,137.489,137.497
2023-12-08,137.224,138.414,136.641,138.193,138.189,138.197
2023-12-11,138.405,138.620,138.076,138.137,138.133,138.141
2023-12-12,137.905,138.602,137.500,138.373,138.369,138.377
2023-12-13,138.203,139.039,136.896,137.290,137.286,137.294
2023-12-14,137.318,138.504,136.937,138.194,138.190,138.198
2023-12-15,138.552,139.220,138.286,138.459,138.455,138.463
2023-12-18,138.246,140.809,138.048,140.316,140.312,140.320
2023-12-19,140.180,140.908,139.637,140.204,140.200,140.208
2023-12-20,140.220,140.594,140.094,140.478,140.474,140.482
2023-12-21,140.583,140.721,138.539,138.661,138.657,138.665
2023-12-22,138.518,140.037,138.381,139.357,139.353,139.361
2023-12-25,139.078,139.918,138.411,139.643,139.639,139.647
2023-12-26,139.409,139.891,139.237,139.417,139.413,139.421
2023-12-27,139.036,139.909,138.859,139.820,139.816,139.824
2023-12-28,139.925,140.312,139.566,140.087,140.083,140.091
2023-12-29,140.155,140.835,139.629,140.600,140.596,140.604
2024-01-01,140.607,141.194,139.363,139.689,139.685,139.693
2024-01-02,139.679,140.233,139.419,140.135,140.131,140.139
2024-01-03,140.056,140.943,139.996,140.717,140.713,140.721
2024-01-04,140.968,141.831,140.880,141.703,141.699,141.707
2024-01-05,141.782,142.220,141.545,141.552,141.548,141.556
2024-01-08,141.298,141.696,140.591,141.336,141.332,141.340
2024-01-09,141.342,141.850,141.199,141.844,141.840,141.848
2024-01-10,141.952,142.187,140.697,141.168,141.164,141.172
2024-01-11,140.682,142.617,140.084,142.256,142.252,142.260
2024-01-12,142.383,143.478,141.915,143.135,143.131,143.139
2024-01-15,143.122,143.850,142.290,142.894,142.890,142.898
2024-01-16,143.051,144.034,143.048,143.913,143.909,143.917
2024-01-17,144.219,144.703,143.460,144.318,144.314,144.322
2024-01-18,143.962,144.054,142.881,143.065,143.061,143.069
2024-01-19,143.058,144.976,142.614,144.776,144.772,144.780
2024-01-22,144.984,145.730,144.794,144.872,144.868,144.876
2024-01-23,144.666,144.982,144.345,144.722,144.718,144.726
2024-01-24,144.779,145.054,143.447,143.982,143.978,143.986
2024-01-25,143.950,144.529,143.839,144.483,144.479,144.487
2024-01-26,144.725,145.327,143.348,143.448,143.444,143.452
2024-01-29,142.981,143.358,142.613,143.345,143.341,143.349
2024-01-30,143.134,143.552,142.741,143.392,143.388,143.396
2024-01-31,143.429,145.860,143.039,144.977,144.973,144.981
2024-02-01,144.835,146.461,144.608,146.308,146.304,146.312
2024-02-02,146.643,146.752,145.292,145.615,145.611,145.619
2024-02-05,145.925,147.103,145.820,146.678,146.674,146.682
2024-02-06,146.861,147.742,146.081,146.242,146.238,146.246
2024-02-07,146.229,146.628,145.473,146.034,146.030,146.038
2024-02-08,146.162,146.502,143.899,144.260,144.256,144.264
2024-02-09,144.171,144.907,144.048,144.542,144.538,144.546
2024-02-12,144.666,145.156,143.427,144.078,144.074,144.082
2024-02-13,144.079,145.168,143.605,144.693,144.689,144.697
2024-02-14,145.058,145.107,143.172,143.309,143.305,143.313
2024-02-15,143.285,143.589,141.979,142.586,142.582,142.590
2024-02-16,142.560,142.673,141.621,141.922,141.918,141.926
2024-02-19,141.862,143.118,141.830,143.098,143.094,143.102
2024-02-20,143.201,144.009,142.961,143.084,143.080,143.088
2024-02-21,143.087,144.474,142.843,144.145,144.141,144.149
2024-02-22,143.959,144.698,143.534,144.584,144.580,144.588
2024-02-23,145.036,145.495,144.026,144.467,144.463,144.471
2024-02-26,144.375,144.430,143.800,143.950,143.946,143.954
2024-02-27,143.349,145.665,143.101,145.447,145.443,145.451
2024-02-28,146.007,146.265,145.977,146.239,146.235,146.243
2024-02-29,145.741,146.396,144.864,145.173,145.169,145.177
2024-03-01,145.427,145.917,144.964,145.549,145.545,145.553
2024-03-04,145.794,147.930,145.521,147.319,147.315,147.323
2024-03-05,147.564,148.186,146.715,147.966,147.962,147.970
2024-03-06,147.727,147.877,147.548,147.700,147.696,147.704
2024-03-07,148.090,148.310,145.739,146.304,146.300,146.308
2024-03-08,146.327,147.645,146.099,147.640,147.636,147.644
2024-03-11,147.628,148.357,147.184,148.087,148.083,148.091
2024-03-12,148.350,150.250,148.288,149.919,149.915,149.923
2024-03-13,149.911,150.157,148.825,149.283,149.279,149.287
2024-03-14,149.243,149.827,149.116,149.466,149.462,149.470
2024-03-15,149.369,152.206,148.124,151.574,151.569,151.579
2024-03-18,151.339,152.651,150.779,152.612,152.607,152.617
2024-03-19,152.287,152.750,150.556,151.261,151.256,151.266
2024-03-20,151.454,152.582,151.224,152.543,152.538,152.548
2024-03-21,152.387,154.357,151.484,154.073,154.068,154.078
2024-03-22,154.048,154.737,153.663,154.119,154.114,154.124
2024-03-25,154.172,154.194,153.371,153.647,153.642,153.652
2024-03-26,153.924,153.978,153.141,153.279,153.274,153.284
2024-03-27,153.080,153.215,152.507,152.758,152.753,152.763
2024-03-28,152.935,153.442,152.508,153.126,153.121,153.131
2024-03-29,153.245,155.287,153.090,155.238,155.233,155.243
2024-04-01,155.600,155.738,154.637,155.431,155.426,155.436
2024-04-02,155.704,156.163,155.448,155.734,155.729,155.739
2024-04-03,155.741,156.875,155.666,156.443,156.438,156.448
2024-04-04,156.367,157.439,156.181,157.431,157.426,157.436
2024-04-05,157.033,158.542,156.896,158.414,158.409,158.419
2024-04-08,158.391,159.495,158.294,159.423,159.418,159.428
2024-04-09,159.164,161.617,158.066,161.566,161.561,161.571
2024-04-10,161.204,162.119,160.840,161.661,161.656,161.666
2024-04-11,161.854,163.968,161.742,163.379,163.374,163.384
2024-04-12,163.327,164.106,160.799,161.442,161.437,161.447
2024-04-15,161.848,161.994,161.033,161.750,161.745,161.755
2024-04-16,161.689,162.669,161.297,162.448,162.443,162.453
2024-04-17,162.261,162.789,160.591,161.688,161.683,161.693
2024-04-18,161.416,163.072,160.886,162.061,162.056,162.066
2024-04-19,162.311,162.741,162.184,162.238,162.233,162.243
2024-04-22,162.314,162.894,161.300,161.537,161.532,161.542
2024-04-23,161.296,162.089,159.814,160.762,160.757,160.767
2024-04-24,160.930,164.010,160.820,163.772,163.767,163.777
2024-04-25,163.536,163.912,162.984,163.901,163.896,163.906
2024-04-26,164.278,164.408,163.425,163.445,163.440,163.450
2024-04-29,162.849,163.421,161.898,161.928,161.923,161.933
2024-04-30,161.581,161.899,160.456,161.093,161.088,161.098
2024-05-01,160.877,162.472,160.784,162.129,162.124,162.134
2024-05-02,162.085,163.583,161.358,163.230,163.225,163.235
2024-05-03,163.429,164.252,162.529,163.064,163.059,163.069
2024-05-06,162.830,164.136,162.786,164.135,164.130,164.140
2024-05-07,164.405,166.173,163.754,165.814,165.809,165.819
2024-05-08,165.669,168.026,165.143,167.057,167.052,167.062
2024-05-09,167.144,167.875,166.780,167.310,167.305,167.315
2024-05-10,167.988,168.950,167.843,168.231,168.226,168.236
2024-05-13,168.139,168.203,166.811,166.881,166.876,166.886
2024-05-14,166.790,167.025,165.412,165.528,165.523,165.533
2024-05-15,166.281,167.435,166.242,167.249,167.244,167.254
2024-05-16,167.205,167.430,165.710,166.618,166.613,166.623
2024-05-17,166.803,166.901,164.938,165.445,165.440,165.450
2024-05-20,165.254,166.032,165.037,165.743,165.738,165.748
2024-05-21,165.766,167.735,165.682,167.087,167.082,167.092
2024-05-22,167.064,167.977,166.249,166.632,166.627,166.637
2024-05-23,166.190,167.079,165.229,166.597,166.592,166.602
2024-05-24,166.603,168.257,166.059,167.842,167.837,167.847
2024-05-27,167.362,168.372,167.259,168.092,168.087,168.097
2024-05-28,168.116,168.342,167.262,167.621,167.616,167.626
2024-05-29,167.712,168.290,166.140,166.244,166.239,166.249
2024-05-30,166.361,169.342,165.842,168.930,168.925,168.935
2024-05-31,168.570,169.395,167.397,168.919,168.914,168.924
2024-06-03,168.705,168.919,164.887,165.229,165.224,165.234
2024-06-04,165.266,165.654,164.080,164.356,164.351,164.361
2024-06-05,164.407,164.727,163.482,163.640,163.635,163.645
2024-06-06,163.841,164.736,163.726,164.689,164.684,164.694
2024-06-07,164.433,166.084,164.427,165.752,165.747,165.757
2024-06-10,165.630,166.675,164.921,166.549,166.544,166.554
2024-06-11,167.063,167.630,166.303,166.372,166.367,166.377
2024-06-12,166.815,166.996,165.004,165.496,165.491,165.501
2024-06-13,165.615,166.931,165.470,166.754,166.749,166.759
2024-06-14,166.770,167.826,165.924,166.012,166.007,166.017
2024-06-17,166.385,167.083,166.138,166.192,166.187,166.197
2024-06-18,166.151,166.531,166.125,166.453,166.448,166.458
2024-06-19,166.360,167.381,165.773,166.889,166.884,166.894
2024-06-20,167.188,167.496,166.903,167.324,167.319,167.329
2024-06-21,167.272,168.870,166.772,168.777,168.772,168.782
2024-06-24,168.692,168.712,168.146,168.360,168.355,168.365
2024-06-25,168.237,170.396,167.589,169.334,169.329,169.339
2024-06-26,169.485,169.873,168.825,169.281,169.276,169.286
2024-06-27,169.850,169.981,168.793,169.211,169.206,169.216
2024-06-28,169.542,169.645,167.801,168.711,168.706,168.716
2024-07-01,169.026,169.480,168.248,168.788,168.783,168.793
2024-07-02,168.550,170.767,168.499,169.924,169.919,169.929
2024-07-03,169.866,172.287,168.984,172.217,172.212,172.222
2024-07-04,171.810,172.156,171.624,171.886,171.881,171.891
2024-07-05,172.145,172.423,171.305,171.414,171.409,171.419
2024-07-08,171.536,171.736,171.517,171.733,171.728,171.738
2024-07-09,171.646,172.443,171.583,172.360,172.355,172.365
2024-07-10,172.398,173.109,171.891,171.893,171.888,171.898
2024-07-11,171.862,172.463,171.522,171.937,171.932,171.942
2024-07-12,172.165,172.916,171.407,171.813,171.808,171.818
2024-07-15,171.613,172.666,170.306,171.055,171.050,171.060
2024-07-16,170.881,171.478,170.838,171.301,171.296,171.306
2024-07-17,171.057,172.899,170.379,172.511,172.506,172.516
2024-07-18,172.624,173.201,172.613,173.160,173.155,173.165
2024-07-19,173.298,173.554,172.533,172.619,172.614,172.624
2024-07-22,172.337,172.516,171.047,172.345,172.340,172.350
2024-07-23,172.119,172.245,171.886,172.230,172.225,172.235
2024-07-24,172.490,174.204,171.887,174.025,174.020,174.030
2024-07-25,174.230,175.059,174.229,174.570,174.565,174.575
2024-07-26,174.432,174.608,173.493,173.706,173.701,173.711
2024-07-29,173.540,173.729,173.539,173.702,173.697,173.707
2024-07-30,173.483,175.670,172.877,174.919,174.914,174.924
2024-07-31,174.637,175.271,173.902,174.681,174.676,174.686
2024-08-01,175.127,176.199,174.925,176.031,176.026,176.036
2024-08-02,175.861,175.959,174.632,174.826,174.821,174.831
2024-08-05,175.098,176.034,174.568,174.716,174.711,174.721
2024-08-06,174.505,175.163,173.239,173.641,173.636,173.646
2024-08-07,173.354,174.026,173.265,173.531,173.526,173.536
2024-08-08,172.687,173.669,172.034,172.885,172.880,172.890
2024-08-09,173.028,175.638,171.820,175.507,175.502,175.512
2024-08-12,175.867,175.974,173.742,174.809,174.804,174.814
2024-08-13,174.679,175.338,172.981,173.320,173.315,173.325
2024-08-14,173.032,173.708,171.250,171.962,171.957,171.967
2024-08-15,172.123,173.026,171.839,172.385,172.380,172.390
2024-08-16,172.683,173.647,171.305,171.992,171.987,171.997
2024-08-19,172.561,173.157,170.869,171.355,171.350,171.360
2024-08-20,171.075,171.289,169.292,169.420,169.415,169.425
2024-08-21,170.077,171.347,169.611,171.066,171.061,171.071
2024-08-22,170.908,170.994,169.538,169.963,169.958,169.968
2024-08-23,170.157,171.022,170.052,170.762,170.757,170.767
2024-08-26,170.840,172.255,170.202,172.211,172.206,172.216
2024-08-27,172.353,173.130,171.644,172.317,172.312,172.322
2024-08-28,172.283,172.693,171.614,172.096,172.091,172.101
2024-08-29,172.134,172.359,170.668,171.027,171.022,171.032
2024-08-30,171.334,173.725,170.542,173.088,173.083,173.093
2024-09-02,172.957,173.484,172.292,172.839,172.834,172.844
2024-09-03,172.453,175.044,172.448,173.831,173.826,173.836
2024-09-04,174.160,174.483,172.760,172.788,172.783,172.793
2024-09-05,172.379,174.024,172.015,172.099,172.094,172.104
2024-09-06,172.146,172.770,171.082,171.800,171.795,171.805
2024-09-09,172.381,173.161,170.612,170.749,170.744,170.754
2024-09-10,170.431,171.180,170.338,170.493,170.488,170.498
2024-09-11,170.340,170.567,168.432,168.834,168.829,168.839
2024-09-12,169.034,169.166,167.119,167.728,167.723,167.733
2024-09-13,167.857,168.800,167.461,168.099,168.094,168.104
2024-09-16,168.726,169.189,168.235,169.049,169.044,169.054
2024-09-17,169.588,170.740,168.007,168.454,168.449,168.459
2024-09-18,168.696,168.806,166.706,167.688,167.683,167.693
2024-09-19,168.010,168.716,167.095,168.613,168.608,168.618
2024-09-20,167.931,169.767,167.565,169.171,169.166,169.176
