date,open,high,low,close,bid,ask
2023-03-03,1.24616,1.24825,1.24052,1.24285,1.24281,1.24289
2023-03-06,1.24462,1.24502,1.24346,1.24441,1.24437,1.24445
2023-03-07,1.24592,1.24965,1.24212,1.24331,1.24327,1.24335
2023-03-08,1.24481,1.24710,1.22813,1.23001,1.22997,1.23005
2023-03-09,1.22769,1.23170,1.21978,1.23078,1.23074,1.23082
2023-03-10,1.23361,1.23840,1.22946,1.23763,1.23759,1.23767
2023-03-13,1.23927,1.24892,1.23668,1.24767,1.24763,1.24771
2023-03-14,1.24559,1.25057,1.24204,1.24838,1.24834,1.24842
2023-03-15,1.25163,1.26396,1.24947,1.25915,1.25911,1.25919
2023-03-16,1.26074,1.26405,1.24706,1.24930,1.24926,1.24934
2023-03-17,1.24654,1.24909,1.24411,1.24495,1.24491,1.24499
2023-03-20,1.24594,1.24794,1.24498,1.24785,1.24781,1.24789
2023-03-21,1.24901,1.24989,1.23188,1.23428,1.23424,1.23432
2023-03-22,1.23667,1.25141,1.23370,1.24898,1.24894,1.24902
2023-03-23,1.24908,1.25691,1.24708,1.25399,1.25395,1.25403
2023-03-24,1.25046,1.25428,1.24763,1.25237,1.25233,1.25241
2023-03-27,1.25284,1.25528,1.24903,1.25278,1.25274,1.25282
2023-03-28,1.25348,1.25592,1.24976,1.25062,1.25058,1.25066
2023-03-29,1.25274,1.25808,1.25197,1.25462,1.25458,1.25466
2023-03-30,1.25782,1.26251,1.25221,1.25395,1.25391,1.25399
2023-03-31,1.25555,1.25965,1.24107,1.24564,1.24560,1.24568
2023-04-03,1.24579,1.24788,1.23689,1.24109,1.24105,1.24113
2023-04-04,1.24178,1.24934,1.24005,1.24624,1.24620,1.24628
2023-04-05,1.24517,1.24565,1.23778,1.24149,1.24145,1.24153
2023-04-06,1.24123,1.25098,1.23990,1.24546,1.24542,1.24550
2023-04-07,1.24712,1.25070,1.24135,1.24280,1.24276,1.24284
2023-04-10,1.24324,1.24393,1.23885,1.24252,1.24248,1.24256
2023-04-11,1.24196,1.24977,1.23949,1.24701,1.24697,1.24705
2023-04-12,1.24660,1.25287,1.24580,1.25198,1.25194,1.25202
2023-04-13,1.25408,1.25703,1.23533,1.24296,1.24292,1.24300
2023-04-14,1.24191,1.24532,1.23940,1.24470,1.24466,1.24474
2023-04-17,1.24644,1.24958,1.24045,1.24154,1.24150,1.24158
2023-04-18,1.23961,1.24495,1.23790,1.24413,1.24409,1.24417
2023-04-19,1.24770,1.25031,1.24508,1.24572,1.24568,1.24576
2023-04-20,1.24778,1.25201,1.24070,1.24189,1.24185,1.24193
2023-04-21,1.24520,1.24756,1.23973,1.24612,1.24608,1.24616
2023-04-24,1.24277,1.25035,1.24120,1.24827,1.24823,1.24831
2023-04-25,1.24680,1.24729,1.24072,1.24105,1.24101,1.24109
2023-04-26,1.24176,1.25476,1.23857,1.25123,1.25119,1.25127
2023-04-27,1.24723,1.25188,1.24503,1.25040,1.25036,1.25044
2023-04-28,1.24983,1.26827,1.24798,1.26590,1.26586,1.26594
2023-05-01,1.26421,1.26856,1.26130,1.26364,1.26360,1.26368
2023-05-02,1.26157,1.26840,1.26112,1.26627,1.26623,1.26631
2023-05-03,1.26755,1.27093,1.26228,1.26274,1.26270,1.26278
2023-05-04,1.26534,1.27216,1.26137,1.27100,1.27096,1.27104
2023-05-05,1.27223,1.27263,1.26057,1.26604,1.26600,1.26608
2023-05-08,1.26006,1.27026,1.25579,1.26739,1.26735,1.26743
2023-05-09,1.26530,1.26881,1.26429,1.26778,1.26774,1.26782
2023-05-10,1.26665,1.27090,1.26581,1.27085,1.27081,1.27089
2023-05-11,1.26971,1.26976,1.26652,1.26757,1.26753,1.26761
2023-05-12,1.26890,1.27081,1.26476,1.26812,1.26808,1.26816
2023-05-15,1.26791,1.27420,1.26598,1.26633,1.26629,1.26637
2023-05-16,1.26670,1.27167,1.26402,1.27014,1.27010,1.27018
2023-05-17,1.27370,1.28220,1.27336,1.27999,1.27995,1.28003
2023-05-18,1.28118,1.28169,1.27673,1.27711,1.27707,1.27715
2023-05-19,1.27626,1.28135,1.27424,1.27975,1.27971,1.27979
2023-05-22,1.28025,1.28155,1.27038,1.27534,1.27530,1.27538
2023-05-23,1.27229,1.27439,1.26810,1.27407,1.27403,1.27411
2023-05-24,1.27300,1.27355,1.25969,1.26430,1.26426,1.26434
2023-05-25,1.26559,1.26774,1.26506,1.26592,1.26588,1.26596
2023-05-26,1.26448,1.27596,1.25800,1.27334,1.27330,1.27338
2023-05-29,1.27178,1.27565,1.27117,1.27202,1.27198,1.27206
2023-05-30,1.27503,1.28208,1.26575,1.27985,1.27981,1.27989
2023-05-31,1.27857,1.28097,1.27123,1.27624,1.27620,1.27628
2023-06-01,1.27592,1.27755,1.25667,1.25844,1.25840,1.25848
2023-06-02,1.26072,1.26652,1.25930,1.26367,1.26363,1.26371
2023-06-05,1.25890,1.26828,1.25887,1.26463,1.26459,1.26467
2023-06-06,1.26466,1.27485,1.25934,1.27468,1.27464,1.27472
2023-06-07,1.26974,1.27699,1.26706,1.27423,1.27419,1.27427
2023-06-08,1.27419,1.27652,1.26559,1.27044,1.27040,1.27048
2023-06-09,1.27057,1.27677,1.26780,1.27595,1.27591,1.27599
2023-06-12,1.27347,1.27945,1.27347,1.27860,1.27856,1.27864
2023-06-13,1.27971,1.28082,1.26855,1.26877,1.26873,1.26881
2023-06-14,1.26784,1.27945,1.26471,1.27922,1.27918,1.27926
2023-06-15,1.27995,1.28155,1.27855,1.27973,1.27969,1.27977
2023-06-16,1.28050,1.28067,1.27458,1.27472,1.27468,1.27476
2023-06-19,1.27321,1.28552,1.26720,1.28210,1.28206,1.28214
2023-06-20,1.28307,1.29576,1.27802,1.29509,1.29505,1.29513
2023-06-21,1.29480,1.29889,1.28734,1.28851,1.28847,1.28855
2023-06-22,1.29120,1.29179,1.28268,1.28697,1.28693,1.28701
2023-06-23,1.28438,1.28813,1.27714,1.27856,1.27852,1.27860
2023-06-26,1.28255,1.28284,1.27822,1.27972,1.27968,1.27976
2023-06-27,1.27693,1.29411,1.27572,1.28620,1.28616,1.28624
2023-06-28,1.28740,1.30561,1.28573,1.29852,1.29848,1.29856
2023-06-29,1.29778,1.30888,1.29464,1.30679,1.30675,1.30683
2023-06-30,1.30470,1.30906,1.29350,1.29940,1.29936,1.29944
2023-07-03,1.30053,1.30312,1.29295,1.29669,1.29665,1.29673
2023-07-04,1.29770,1.30305,1.29733,1.29959,1.29955,1.29963
2023-07-05,1.29723,1.29868,1.29451,1.29710,1.29706,1.29714
2023-07-06,1.29767,1.30334,1.29724,1.30028,1.30024,1.30032
2023-07-07,1.30181,1.30377,1.29653,1.29805,1.29801,1.29809
2023-07-10,1.30096,1.30967,1.29985,1.30537,1.30533,1.30541
2023-07-11,1.30657,1.31022,1.30271,1.30939,1.30935,1.30943
2023-07-12,1.30815,1.31143,1.30113,1.30464,1.30460,1.30468
2023-07-13,1.30725,1.30803,1.30172,1.30285,1.30281,1.30289
2023-07-14,1.30035,1.30116,1.29675,1.30003,1.29999,1.30007
2023-07-17,1.30191,1.31440,1.29841,1.31225,1.31221,1.31229
2023-07-18,1.31337,1.31993,1.31297,1.31872,1.31868,1.31876
2023-07-19,1.32066,1.33443,1.31400,1.32935,1.32931,1.32939
2023-07-20,1.32568,1.32932,1.32088,1.32395,1.32391,1.32399
2023-07-21,1.32372,1.32373,1.31915,1.32241,1.32237,1.32245
2023-07-24,1.32210,1.33060,1.31821,1.32859,1.32855,1.32863
2023-07-25,1.32583,1.33257,1.32309,1.33078,1.33074,1.33082
2023-07-26,1.32841,1.34582,1.32431,1.34115,1.34111,1.34119
2023-07-27,1.34043,1.34409,1.33267,1.33670,1.33666,1.33674
2023-07-28,1.33385,1.33831,1.32941,1.33064,1.33060,1.33068
2023-07-31,1.33610,1.33988,1.31950,1.32078,1.32074,1.32082
2023-08-01,1.32095,1.33046,1.31958,1.32603,1.32599,1.32607
2023-08-02,1.32581,1.32845,1.31640,1.32184,1.32180,1.32188
2023-08-03,1.32402,1.32509,1.32096,1.32128,1.32124,1.32132
2023-08-04,1.32122,1.32401,1.30722,1.30939,1.30935,1.30943
2023-08-07,1.30639,1.31783,1.30614,1.31463,1.31459,1.31467
2023-08-08,1.31655,1.31806,1.31195,1.31514,1.31510,1.31518
2023-08-09,1.31268,1.31622,1.30643,1.31234,1.31230,1.31238
2023-08-10,1.31414,1.31684,1.31034,1.31135,1.31131,1.31139
2023-08-11,1.31441,1.31859,1.30709,1.31241,1.31237,1.31245
2023-08-14,1.31112,1.31980,1.30882,1.31702,1.31698,1.31706
2023-08-15,1.31811,1.32238,1.31201,1.31296,1.31292,1.31300
2023-08-16,1.31620,1.31709,1.30984,1.31390,1.31386,1.31394
2023-08-17,1.31521,1.32081,1.30621,1.30945,1.30941,1.30949
2023-08-18,1.30895,1.31532,1.30712,1.31200,1.31196,1.31204
2023-08-21,1.31256,1.31295,1.30518,1.30665,1.30661,1.30669
2023-08-22,1.30522,1.31785,1.30303,1.31437,1.31433,1.31441
2023-08-23,1.31282,1.32463,1.30992,1.31642,1.31638,1.31646
2023-08-24,1.31649,1.32600,1.31314,1.32276,1.32272,1.32280
2023-08-25,1.32271,1.32424,1.31723,1.32330,1.32326,1.32334
2023-08-28,1.32254,1.33488,1.31958,1.33023,1.33019,1.33027
2023-08-29,1.33268,1.34453,1.33041,1.34093,1.34089,1.34097
2023-08-30,1.34084,1.34387,1.33818,1.34271,1.34267,1.34275
2023-08-31,1.34528,1.34733,1.33830,1.33867,1.33863,1.33871
2023-09-01,1.33975,1.34038,1.33470,1.33531,1.33527,1.33535
2023-09-04,1.33254,1.33510,1.33160,1.33434,1.33430,1.33438
2023-09-05,1.33145,1.33689,1.32261,1.32447,1.32443,1.32451
2023-09-06,1.32640,1.32971,1.32149,1.32939,1.32935,1.32943
2023-09-07,1.33220,1.33987,1.33068,1.33567,1.33563,1.33571
2023-09-08,1.33610,1.33675,1.32456,1.32621,1.32617,1.32625
2023-09-11,1.32745,1.33575,1.32735,1.33022,1.33018,1.33026
2023-09-12,1.32866,1.33005,1.30297,1.31163,1.31159,1.31167
2023-09-13,1.30983,1.31180,1.30082,1.30375,1.30371,1.30379
2023-09-14,1.30351,1.30967,1.30308,1.30852,1.30848,1.30856
2023-09-15,1.30914,1.31251,1.29912,1.30226,1.30222,1.30230
2023-09-18,1.30432,1.30877,1.30046,1.30755,1.30751,1.30759
2023-09-19,1.30564,1.31752,1.30209,1.31439,1.31435,1.31443
2023-09-20,1.31410,1.31512,1.30888,1.30993,1.30989,1.30997
2023-09-21,1.31478,1.31578,1.29858,1.29859,1.29855,1.29863
2023-09-22,1.29628,1.30843,1.29146,1.29625,1.29621,1.29629
2023-09-25,1.29763,1.30175,1.29619,1.30073,1.30069,1.30077
2023-09-26,1.29876,1.30260,1.28870,1.29241,1.29237,1.29245
2023-09-27,1.28972,1.29219,1.28454,1.29092,1.29088,1.29096
2023-09-28,1.29128,1.29639,1.28710,1.29469,1.29465,1.29473
2023-09-29,1.29297,1.29990,1.29153,1.29902,1.29898,1.29906
2023-10-02,1.29691,1.30822,1.29502,1.30332,1.30328,1.30336
2023-10-03,1.30093,1.30197,1.29169,1.29378,1.29374,1.29382
2023-10-04,1.29411,1.30358,1.29399,1.30105,1.30101,1.30109
2023-10-05,1.30434,1.30797,1.29948,1.30453,1.30449,1.30457
2023-10-06,1.30299,1.30834,1.29199,1.29245,1.29241,1.29249
2023-10-09,1.28905,1.29069,1.28396,1.28542,1.28538,1.28546
2023-10-10,1.28548,1.29443,1.28360,1.29222,1.29218,1.29226
2023-10-11,1.29133,1.30127,1.28991,1.29820,1.29816,1.29824
2023-10-12,1.29656,1.30215,1.29362,1.29964,1.29960,1.29968
2023-10-13,1.30000,1.31571,1.29832,1.31225,1.31221,1.31229
2023-10-16,1.31153,1.31667,1.30596,1.31216,1.31212,1.31220
2023-10-17,1.31348,1.31493,1.31152,1.31323,1.31319,1.31327
2023-10-18,1.31033,1.32423,1.31020,1.31947,1.31943,1.31951
2023-10-19,1.32169,1.32443,1.31728,1.32175,1.32171,1.32179
2023-10-20,1.32252,1.32464,1.32102,1.32160,1.32156,1.32164
2023-10-23,1.32074,1.32615,1.31215,1.31469,1.31465,1.31473
2023-10-24,1.31147,1.31356,1.30354,1.30546,1.30542,1.30550
2023-10-25,1.30577,1.31539,1.29338,1.29766,1.29762,1.29770
2023-10-26,1.29829,1.30808,1.29671,1.30802,1.30798,1.30806
2023-10-27,1.30967,1.31527,1.30526,1.31111,1.31107,1.31115
2023-10-30,1.30938,1.31111,1.30082,1.30674,1.30670,1.30678
2023-10-31,1.30463,1.30650,1.30110,1.30488,1.30484,1.30492
2023-11-01,1.30705,1.30716,1.30209,1.30529,1.30525,1.30533
2023-11-02,1.30650,1.30841,1.29427,1.29788,1.29784,1.29792
2023-11-03,1.29831,1.30021,1.29668,1.30020,1.30016,1.30024
2023-11-06,1.29933,1.29960,1.28071,1.28658,1.28654,1.28662
2023-11-07,1.28184,1.29135,1.28007,1.28926,1.28922,1.28930
2023-11-08,1.28740,1.30416,1.27958,1.30084,1.30080,1.30088
2023-11-09,1.30209,1.31006,1.29966,1.30751,1.30747,1.30755
2023-11-10,1.30819,1.31039,1.29944,1.30308,1.30304,1.30312
2023-11-13,1.30426,1.30554,1.30190,1.30470,1.30466,1.30474
2023-11-14,1.30497,1.30759,1.30270,1.30655,1.30651,1.30659
2023-11-15,1.30762,1.31593,1.30697,1.31085,1.31081,1.31089
2023-11-16,1.30900,1.31396,1.30747,1.31347,1.31343,1.31351
2023-11-17,1.31278,1.31362,1.30813,1.30935,1.30931,1.30939
2023-11-20,1.31124,1.31915,1.30934,1.31611,1.31607,1.31615
2023-11-21,1.31340,1.32751,1.31301,1.32516,1.32512,1.32520
2023-11-22,1.32523,1.33414,1.32299,1.33021,1.33017,1.33025
2023-11-23,1.32970,1.34421,1.32635,1.34121,1.34117,1.34125
2023-11-24,1.33966,1.34328,1.32952,1.33125,1.33121,1.33129
2023-11-27,1.33213,1.33479,1.32155,1.32731,1.32727,1.32735
2023-11-28,1.32562,1.33613,1.32221,1.33130,1.33126,1.33134
2023-11-29,1.33391,1.33424,1.32599,1.32793,1.32789,1.32797
2023-11-30,1.32724,1.32744,1.32118,1.32413,1.32409,1.32417
2023-12-01,1.32259,1.33243,1.31147,1.33040,1.33036,1.33044
2023-12-04,1.33054,1.33539,1.33025,1.33379,1.33375,1.33383
2023-12-05,1.33459,1.33589,1.32541,1.32654,1.32650,1.32658
2023-12-06,1.32652,1.33848,1.32284,1.33208,1.33204,1.33212
2023-12-07,1.33376,1.33456,1.32633,1.33229,1.33225,1.33233
2023-12-08,1.33165,1.33249,1.32555,1.32939,1.32935,1.32943
2023-12-11,1.32608,1.32866,1.32561,1.32569,1.32565,1.32573
2023-12-12,1.32452,1.33039,1.32205,1.32692,1.32688,1.32696
2023-12-13,1.32769,1.33699,1.32277,1.33490,1.33486,1.33494
2023-12-14,1.33493,1.33803,1.33343,1.33427,1.33423,1.33431
2023-12-15,1.33659,1.33988,1.33589,1.33791,1.33787,1.33795
2023-12-18,1.33743,1.34066,1.32839,1.32959,1.32955,1.32963
2023-12-19,1.32745,1.33672,1.32623,1.33489,1.33485,1.33493
2023-12-20,1.33606,1.34363,1.33398,1.34360,1.34356,1.34364
2023-12-21,1.34869,1.34960,1.33658,1.34209,1.34205,1.34213
2023-12-22,1.34316,1.34321,1.33506,1.33756,1.33752,1.33760
2023-12-25,1.33452,1.33649,1.33354,1.33453,1.33449,1.33457
2023-12-26,1.33556,1.34445,1.33388,1.33917,1.33913,1.33921
2023-12-27,1.33921,1.34001,1.33517,1.33632,1.33628,1.33636
2023-12-28,1.33561,1.34147,1.33528,1.33996,1.33992,1.34000
2023-12-29,1.34041,1.35496,1.33832,1.35430,1.35426,1.35434
2024-01-01,1.35299,1.35499,1.33021,1.33907,1.33903,1.33911
2024-01-02,1.33853,1.34588,1.33796,1.34154,1.34150,1.34158
2024-01-03,1.34305,1.34618,1.34070,1.34360,1.34356,1.34364
2024-01-04,1.34101,1.34117,1.33565,1.33650,1.33646,1.33654
2024-01-05,1.33545,1.34988,1.33224,1.34461,1.34457,1.34465
2024-01-08,1.34272,1.34582,1.33963,1.34337,1.34333,1.34341
2024-01-09,1.34200,1.35167,1.34058,1.35135,1.35131,1.35139
2024-01-10,1.35091,1.35125,1.35039,1.35083,1.35079,1.35087
2024-01-11,1.35020,1.35363,1.34188,1.34478,1.34474,1.34482
2024-01-12,1.34331,1.34774,1.33981,1.34558,1.34554,1.34562
2024-01-15,1.34372,1.34844,1.34276,1.34785,1.34781,1.34789
2024-01-16,1.34324,1.35028,1.34315,1.34611,1.34607,1.34615
2024-01-17,1.34808,1.35145,1.34635,1.35084,1.35080,1.35088
2024-01-18,1.34659,1.35144,1.34398,1.35081,1.35077,1.35085
2024-01-19,1.34704,1.35094,1.33412,1.34263,1.34259,1.34267
2024-01-22,1.34199,1.34910,1.34166,1.34645,1.34641,1.34649
2024-01-23,1.34515,1.35909,1.34492,1.35402,1.35398,1.35406
2024-01-24,1.35502,1.35967,1.35100,1.35490,1.35486,1.35494
2024-01-25,1.35306,1.35576,1.35255,1.35532,1.35528,1.35536
2024-01-26,1.35439,1.35734,1.35070,1.35477,1.35473,1.35481
2024-01-29,1.35313,1.35554,1.34647,1.34979,1.34975,1.34983
2024-01-30,1.34808,1.35521,1.34440,1.35200,1.35196,1.35204
2024-01-31,1.35446,1.36431,1.35373,1.36232,1.36228,1.36236
2024-02-01,1.36016,1.36809,1.35357,1.36484,1.36480,1.36488
2024-02-02,1.36153,1.36576,1.36122,1.36287,1.36283,1.36291
2024-02-05,1.36202,1.36385,1.35417,1.35920,1.35916,1.35924
2024-02-06,1.35837,1.36003,1.35569,1.35595,1.35591,1.35599
2024-02-07,1.36031,1.36063,1.34883,1.34998,1.34994,1.35002
2024-02-08,1.34778,1.36993,1.34537,1.36352,1.36348,1.36356
2024-02-09,1.36023,1.36458,1.35933,1.36255,1.36251,1.36259
2024-02-12,1.36103,1.37152,1.35713,1.36558,1.36554,1.36562
2024-02-13,1.36865,1.37785,1.35889,1.36280,1.36276,1.36284
2024-02-14,1.35734,1.35981,1.35416,1.35676,1.35672,1.35680
2024-02-15,1.35665,1.36557,1.35259,1.35345,1.35341,1.35349
2024-02-16,1.35135,1.35185,1.34243,1.34522,1.34518,1.34526
2024-02-19,1.34510,1.35383,1.34343,1.35207,1.35203,1.35211
2024-02-20,1.35183,1.35396,1.33691,1.34176,1.34172,1.34180
2024-02-21,1.33801,1.35131,1.33466,1.35012,1.35008,1.35016
2024-02-22,1.35188,1.35923,1.34904,1.34932,1.34928,1.34936
2024-02-23,1.34874,1.36295,1.34623,1.35630,1.35626,1.35634
2024-02-26,1.35341,1.35804,1.34925,1.35757,1.35753,1.35761
2024-02-27,1.35738,1.36219,1.35085,1.35433,1.35429,1.35437
2024-02-28,1.35474,1.35583,1.34906,1.35181,1.35177,1.35185
2024-02-29,1.35429,1.36823,1.35262,1.36706,1.36702,1.36710
2024-03-01,1.37126,1.38282,1.36960,1.37812,1.37808,1.37816
2024-03-04,1.37599,1.37941,1.37063,1.37699,1.37695,1.37703
2024-03-05,1.37929,1.38128,1.36547,1.37040,1.37036,1.37044
2024-03-06,1.36998,1.37638,1.36493,1.37258,1.37254,1.37262
2024-03-07,1.37525,1.37813,1.36749,1.37227,1.37223,1.37231
2024-03-08,1.37230,1.37453,1.37084,1.37319,1.37315,1.37323
2024-03-11,1.37382,1.37577,1.35840,1.35979,1.35975,1.35983
2024-03-12,1.36078,1.36392,1.34358,1.34837,1.34833,1.34841
2024-03-13,1.34524,1.35318,1.34274,1.35308,1.35304,1.35312
2024-03-14,1.35429,1.36191,1.35146,1.35818,1.35814,1.35822
2024-03-15,1.35830,1.36606,1.35407,1.35755,1.35751,1.35759
2024-03-18,1.36249,1.36930,1.34843,1.35117,1.35113,1.35121
2024-03-19,1.35057,1.36140,1.34469,1.35533,1.35529,1.35537
2024-03-20,1.35771,1.35954,1.35139,1.35183,1.35179,1.35187
2024-03-21,1.35314,1.35570,1.34914,1.35340,1.35336,1.35344
2024-03-22,1.35360,1.35989,1.34562,1.35686,1.35682,1.35690
2024-03-25,1.35577,1.35938,1.34746,1.35176,1.35172,1.35180
2024-03-26,1.35415,1.35877,1.34770,1.35711,1.35707,1.35715
2024-03-27,1.35632,1.35697,1.35275,1.35368,1.35364,1.35372
2024-03-28,1.35586,1.36445,1.35538,1.35688,1.35684,1.35692
2024-03-29,1.35492,1.36287,1.35015,1.35831,1.35827,1.35835
2024-04-01,1.35357,1.35807,1.35170,1.35681,1.35677,1.35685
2024-04-02,1.35511,1.36063,1.34291,1.34528,1.34524,1.34532
2024-04-03,1.34507,1.34973,1.34192,1.34813,1.34809,1.34817
2024-04-04,1.35043,1.35084,1.34098,1.34323,1.34319,1.34327
2024-04-05,1.34170,1.34431,1.33778,1.34068,1.34064,1.34072
2024-04-08,1.34140,1.35335,1.33587,1.35093,1.35089,1.35097
2024-04-09,1.35203,1.36368,1.34943,1.36116,1.36112,1.36120
2024-04-10,1.36246,1.36359,1.35847,1.36240,1.36236,1.36244
2024-04-11,1.36303,1.36391,1.35717,1.36358,1.36354,1.36362
2024-04-12,1.36378,1.36917,1.36323,1.36911,1.36907,1.36915
2024-04-15,1.36843,1.38444,1.36598,1.37939,1.37935,1.37943
2024-04-16,1.37998,1.38525,1.37800,1.38057,1.38053,1.38061
2024-04-17,1.37949,1.38131,1.37058,1.37266,1.37262,1.37270
2024-04-18,1.37554,1.37838,1.36759,1.37780,1.37776,1.37784
2024-04-19,1.37502,1.37704,1.36787,1.37263,1.37259,1.37267
2024-04-22,1.37409,1.37822,1.37205,1.37512,1.37508,1.37516
2024-04-23,1.37439,1.37832,1.36025,1.36098,1.36094,1.36102
2024-04-24,1.36249,1.36546,1.35551,1.35883,1.35879,1.35887
2024-04-25,1.36087,1.36532,1.35687,1.36127,1.36123,1.36131
2024-04-26,1.36142,1.36982,1.34337,1.34949,1.34945,1.34953
2024-04-29,1.35051,1.36107,1.34645,1.35748,1.35744,1.35752
2024-04-30,1.35904,1.35952,1.35275,1.35489,1.35485,1.35493
2024-05-01,1.35772,1.35811,1.35712,1.35766,1.35762,1.35770
2024-05-02,1.35645,1.35942,1.34939,1.35127,1.35123,1.35131
2024-05-03,1.35011,1.35358,1.34179,1.34353,1.34349,1.34357
2024-05-06,1.34606,1.34653,1.33926,1.34267,1.34263,1.34271
2024-05-07,1.34751,1.35093,1.34273,1.34599,1.34595,1.34603
2024-05-08,1.34687,1.36069,1.34350,1.35809,1.35805,1.35813
2024-05-09,1.35403,1.37067,1.35086,1.36725,1.36721,1.36729
2024-05-10,1.36577,1.36772,1.35518,1.35582,1.35578,1.35586
2024-05-13,1.35588,1.36988,1.35267,1.36852,1.36848,1.36856
2024-05-14,1.36935,1.37419,1.36590,1.37077,1.37073,1.37081
2024-05-15,1.36906,1.37613,1.36670,1.37442,1.37438,1.37446
2024-05-16,1.37703,1.38083,1.36923,1.37077,1.37073,1.37081
2024-05-17,1.37092,1.37426,1.36085,1.36612,1.36608,1.36616
2024-05-20,1.36846,1.36917,1.35762,1.35792,1.35788,1.35796
2024-05-21,1.35636,1.36410,1.34652,1.34962,1.34958,1.34966
2024-05-22,1.34686,1.35074,1.33791,1.33958,1.33954,1.33962
2024-05-23,1.34026,1.34292,1.33271,1.33473,1.33469,1.33477
2024-05-24,1.33689,1.33913,1.33382,1.33622,1.33618,1.33626
2024-05-27,1.33309,1.33904,1.33111,1.33849,1.33845,1.33853
2024-05-28,1.33726,1.34634,1.33523,1.34083,1.34079,1.34087
2024-05-29,1.33951,1.34514,1.33375,1.33428,1.33424,1.33432
2024-05-30,1.33226,1.33646,1.33124,1.33192,1.33188,1.33196
2024-05-31,1.32688,1.33156,1.32323,1.32805,1.32801,1.32809
2024-06-03,1.32981,1.33033,1.32307,1.32470,1.32466,1.32474
2024-06-04,1.32197,1.32971,1.31777,1.32757,1.32753,1.32761
2024-06-05,1.32484,1.33793,1.31935,1.33732,1.33728,1.33736
2024-06-06,1.33660,1.33713,1.32898,1.33345,1.33341,1.33349
2024-06-07,1.33123,1.33397,1.32867,1.33337,1.33333,1.33341
2024-06-10,1.33310,1.33663,1.32921,1.33441,1.33437,1.33445
2024-06-11,1.33349,1.34314,1.33012,1.34252,1.34248,1.34256
