date,open,high,low,close
2023-03-29,7821.18,7866.87,7787.96,7863.25
2023-03-30,7834.64,7848.29,7697.62,7735.06
2023-03-31,7745.10,7790.23,7729.19,7778.11
2023-04-03,7790.35,7808.29,7782.48,7791.47
2023-04-04,7793.93,7867.97,7786.85,7846.98
2023-04-05,7841.62,7901.53,7802.97,7853.68
2023-04-06,7830.01,7834.03,7746.78,7804.85
2023-04-11,7805.80,7934.16,7768.21,7913.44
2023-04-12,7931.58,7932.58,7789.52,7806.95
2023-04-13,7816.69,8013.91,7787.88,7936.99
2023-04-14,7929.81,8018.34,7894.14,7981.03
2023-04-17,8000.53,8013.11,7931.47,7938.90
2023-04-18,7923.17,7970.86,7738.39,7811.94
2023-04-19,7800.63,7835.45,7613.37,7671.67
2023-04-20,7672.93,7679.75,7619.45,7641.81
2023-04-21,7628.35,7650.68,7603.13,7618.23
2023-04-24,7580.81,7584.72,7541.88,7572.17
2023-04-25,7578.84,7626.33,7472.50,7509.06
2023-04-26,7495.99,7540.58,7456.70,7535.73
2023-04-27,7535.25,7540.98,7465.63,7502.31
2023-04-28,7538.17,7538.52,7440.25,7461.07
2023-05-02,7471.05,7487.36,7317.04,7362.57
2023-05-03,7351.96,7384.24,7311.75,7346.72
2023-05-04,7354.97,7389.06,7341.67,7377.82
2023-05-05,7355.02,7479.68,7338.75,7458.06
2023-05-09,7418.26,7487.36,7418.03,7484.18
2023-05-10,7471.77,7515.94,7426.53,7434.11
2023-05-11,7449.54,7456.20,7347.70,7405.98
2023-05-12,7405.21,7446.71,7376.47,7378.74
2023-05-15,7380.75,7400.66,7325.37,7332.56
2023-05-16,7347.87,7375.27,7221.11,7257.07
2023-05-17,7247.79,7271.16,7214.85,7271.06
2023-05-18,7238.83,7427.47,7221.45,7370.96
2023-05-19,7367.21,7383.84,7319.78,7355.25
2023-05-22,7325.90,7508.28,7311.86,7472.23
2023-05-23,7487.99,7549.90,7443.70,7526.41
2023-05-24,7507.10,7519.86,7419.60,7442.56
2023-05-25,7444.39,7613.57,7431.91,7535.86
2023-05-26,7538.67,7561.13,7474.37,7507.53
2023-05-29,7503.78,7563.97,7449.92,7502.97
2023-05-30,7482.38,7509.29,7439.28,7507.17
2023-05-31,7497.37,7534.53,7494.20,7502.62
2023-06-01,7504.75,7574.40,7484.84,7538.21
2023-06-02,7539.34,7600.76,7495.21,7526.50
2023-06-05,7508.61,7570.59,7499.91,7526.91
2023-06-06,7536.66,7576.41,7465.83,7482.91
2023-06-07,7510.97,7545.36,7422.17,7428.52
2023-06-08,7424.10,7476.82,7331.79,7348.49
2023-06-09,7370.28,7435.23,7315.39,7419.49
2023-06-12,7421.25,7455.83,7407.64,7420.53
2023-06-13,7452.59,7476.45,7403.83,7407.74
2023-06-14,7395.77,7418.11,7271.35,7271.51
2023-06-15,7238.11,7317.67,7215.68,7287.99
2023-06-16,7281.28,7298.93,7217.27,7243.08
2023-06-19,7244.23,7308.25,7235.24,7286.28
2023-06-20,7302.69,7400.94,7281.75,7376.87
2023-06-21,7394.19,7429.77,7308.73,7352.74
2023-06-22,7353.78,7425.62,7334.31,7398.61
2023-06-23,7409.56,7453.61,7409.04,7447.87
2023-06-26,7432.31,7485.74,7347.74,7374.13
2023-06-27,7366.10,7375.67,7331.06,7341.90
2023-06-28,7331.53,7393.02,7324.38,7352.06
2023-06-29,7326.67,7360.80,7283.28,7305.36
2023-06-30,7300.07,7330.33,7280.84,7282.25
2023-07-03,7261.71,7281.88,7184.35,7186.38
2023-07-04,7186.51,7248.06,7165.30,7230.31
2023-07-05,7247.84,7272.52,7238.24,7256.03
2023-07-06,7262.94,7276.69,7169.98,7213.52
2023-07-07,7210.97,7292.28,7187.18,7219.16
2023-07-10,7229.24,7277.95,7134.74,7181.34
2023-07-11,7160.05,7161.03,7117.14,7118.93
2023-07-12,7113.18,7224.13,7047.01,7224.05
2023-07-13,7225.75,7285.69,7217.44,7273.42
2023-07-14,7271.20,7355.06,7236.76,7295.29
2023-07-17,7279.45,7281.79,7227.67,7252.80
2023-07-18,7268.87,7344.37,7258.74,7310.89
2023-07-19,7301.46,7325.53,7212.78,7227.00
2023-07-20,7230.91,7270.56,7156.14,7196.36
2023-07-21,7183.44,7268.10,7146.79,7252.76
2023-07-24,7234.62,7288.85,7201.33,7210.49
2023-07-25,7203.46,7273.14,7167.96,7234.29
2023-07-26,7235.13,7235.78,7198.45,7206.82
2023-07-27,7193.47,7200.18,7137.94,7186.74
2023-07-28,7213.46,7286.71,7111.00,7114.41
2023-07-31,7091.14,7117.47,7029.76,7042.31
2023-08-01,7041.55,7064.31,6927.57,6937.45
2023-08-02,6949.47,6974.55,6871.37,6891.59
2023-08-03,6890.67,6895.98,6807.35,6823.75
2023-08-04,6792.64,6837.01,6769.93,6818.28
2023-08-07,6805.08,6863.75,6714.91,6758.64
2023-08-08,6778.10,6792.40,6687.18,6717.69
2023-08-09,6702.97,6734.34,6615.26,6622.85
2023-08-10,6614.80,6627.75,6607.78,6615.12
2023-08-11,6624.83,6646.39,6601.14,6644.90
2023-08-14,6666.21,6677.79,6585.46,6604.95
2023-08-15,6625.38,6652.42,6529.04,6563.60
2023-08-16,6558.53,6615.56,6498.79,6519.28
2023-08-17,6499.06,6619.40,6460.24,6598.50
2023-08-18,6597.65,6636.86,6498.96,6542.10
2023-08-21,6534.32,6620.92,6526.21,6562.58
2023-08-22,6564.21,6569.51,6512.72,6519.81
2023-08-23,6528.65,6530.54,6515.69,6517.27
2023-08-24,6509.75,6515.32,6482.75,6501.34
2023-08-25,6495.69,6527.31,6458.81,6525.30
2023-08-29,6505.85,6517.89,6429.48,6433.40
2023-08-30,6414.01,6483.08,6401.04,6461.46
2023-08-31,6461.76,6482.02,6404.98,6432.25
2023-09-01,6456.09,6573.52,6442.49,6528.35
2023-09-04,6536.26,6578.55,6445.55,6505.48
2023-09-05,6507.07,6619.94,6492.04,6572.97
2023-09-06,6583.84,6639.22,6577.75,6633.86
2023-09-07,6643.86,6687.84,6620.90,6672.67
2023-09-08,6674.17,6719.57,6672.99,6703.92
2023-09-11,6708.23,6739.76,6663.13,6686.23
2023-09-12,6657.69,6793.45,6604.38,6773.24
2023-09-13,6772.48,6849.57,6751.76,6844.54
2023-09-14,6858.47,6868.23,6801.74,6813.22
2023-09-15,6823.07,6827.76,6731.69,6762.71
2023-09-18,6756.68,6830.44,6720.76,6817.60
2023-09-19,6804.02,6807.66,6737.86,6774.17
2023-09-20,6775.16,6820.77,6727.27,6748.44
2023-09-21,6738.12,6911.59,6737.90,6843.00
2023-09-22,6818.79,6879.73,6804.66,6836.50
2023-09-25,6834.10,6908.37,6814.18,6900.61
2023-09-26,6908.63,7027.22,6872.79,7016.20
2023-09-27,7033.96,7051.04,7033.07,7045.74
2023-09-28,7054.85,7087.72,6991.66,7083.34
2023-09-29,7063.46,7071.54,7037.22,7060.58
2023-10-02,7058.96,7152.41,7055.07,7096.08
2023-10-03,7082.08,7108.44,7056.96,7070.03
2023-10-04,7063.75,7130.86,7048.24,7095.90
2023-10-05,7104.51,7193.92,7092.29,7153.38
2023-10-06,7157.09,7166.95,7080.81,7129.28
2023-10-09,7112.86,7146.55,7105.19,7115.88
2023-10-10,7119.01,7171.58,7098.28,7141.52
2023-10-11,7120.04,7172.71,7109.37,7146.97
2023-10-12,7168.98,7169.55,7103.98,7110.18
2023-10-13,7141.42,7142.82,7139.71,7141.48
2023-10-16,7127.58,7179.85,7106.39,7159.88
2023-10-17,7194.04,7222.95,7058.01,7128.64
2023-10-18,7087.14,7171.75,7042.77,7160.50
2023-10-19,7178.75,7245.29,7165.44,7210.47
2023-10-20,7207.46,7219.29,7115.01,7146.36
2023-10-23,7163.16,7283.00,7157.64,7274.37
2023-10-24,7266.91,7360.94,7260.21,7348.66
2023-10-25,7317.14,7385.34,7230.41,7250.74
2023-10-26,7240.63,7305.76,7193.80,7275.27
2023-10-27,7325.69,7326.19,7196.66,7213.34
2023-10-30,7183.84,7228.04,7160.16,7196.96
2023-10-31,7194.55,7307.02,7161.79,7284.91
2023-11-01,7283.87,7350.37,7275.58,7335.04
2023-11-02,7346.57,7383.74,7323.83,7362.23
2023-11-03,7357.62,7358.02,7237.68,7313.92
2023-11-06,7327.68,7348.05,7289.31,7312.05
2023-11-07,7301.43,7396.60,7253.16,7340.66
2023-11-08,7344.04,7392.45,7342.26,7380.70
2023-11-09,7373.95,7382.13,7352.30,7366.33
2023-11-10,7407.72,7465.63,7308.22,7323.65
2023-11-13,7330.47,7337.95,7281.52,7291.71
2023-11-14,7257.00,7380.18,7220.30,7340.47
2023-11-15,7320.23,7390.29,7293.63,7389.35
2023-11-16,7397.77,7449.88,7241.96,7289.01
2023-11-17,7299.78,7324.94,7197.22,7217.66
2023-11-20,7208.62,7260.01,7206.05,7251.40
2023-11-21,7251.42,7285.57,7240.45,7281.10
2023-11-22,7252.99,7259.16,7244.91,7258.85
2023-11-23,7264.01,7328.70,7249.21,7286.58
2023-11-24,7296.51,7323.38,7211.28,7222.73
2023-11-27,7256.39,7274.44,7174.50,7195.14
2023-11-28,7174.11,7186.25,7164.98,7168.41
2023-11-29,7195.08,7215.27,7039.46,7085.14
2023-11-30,7086.04,7217.86,7059.57,7163.73
2023-12-01,7166.45,7167.90,7097.17,7099.56
2023-12-04,7124.66,7163.33,7045.35,7045.45
2023-12-05,7028.20,7132.63,6993.00,7093.32
2023-12-06,7116.63,7150.54,7079.70,7109.92
2023-12-07,7125.92,7186.21,7111.18,7149.28
2023-12-08,7168.20,7172.23,7062.12,7086.70
2023-12-11,7086.57,7087.01,7029.31,7039.76
2023-12-12,7038.52,7130.92,7034.52,7096.28
2023-12-13,7113.35,7117.93,7088.43,7090.22
2023-12-14,7110.54,7164.80,7099.63,7149.94
2023-12-15,7128.10,7181.39,7124.83,7156.79
2023-12-18,7173.36,7208.54,7020.81,7051.59
2023-12-19,7039.59,7097.66,7036.81,7075.35
2023-12-20,7078.75,7103.06,7034.34,7046.06
2023-12-21,7026.35,7055.11,6936.64,6965.57
2023-12-22,6952.68,7118.05,6908.70,7088.01
2023-12-27,7085.88,7173.56,7078.24,7148.30
2023-12-28,7148.89,7177.67,7060.07,7081.13
2023-12-29,7081.81,7094.10,7043.55,7065.38
2024-01-01,7065.77,7077.57,7006.49,7049.45
2024-01-02,7079.00,7160.37,7055.61,7133.97
2024-01-03,7104.85,7175.89,7076.26,7170.06
2024-01-04,7178.71,7240.78,7104.76,7181.07
2024-01-05,7185.55,7240.96,7144.06,7238.04
2024-01-08,7235.12,7308.74,7228.15,7277.79
2024-01-09,7277.81,7366.17,7239.17,7349.51
2024-01-10,7358.25,7472.06,7303.44,7464.52
2024-01-11,7436.97,7468.90,7428.40,7452.66
2024-01-12,7479.56,7537.44,7444.58,7511.93
2024-01-15,7509.60,7629.55,7501.49,7576.03
2024-01-16,7602.14,7630.85,7552.41,7617.63
2024-01-17,7622.84,7684.54,7613.54,7640.17
2024-01-18,7648.98,7681.66,7599.39,7630.46
2024-01-19,7600.08,7642.86,7542.10,7556.12
2024-01-22,7536.57,7633.61,7490.80,7628.04
2024-01-23,7611.92,7679.27,7583.78,7654.74
2024-01-24,7636.40,7696.85,7621.57,7666.89
2024-01-25,7642.69,7688.48,7562.90,7611.92
2024-01-26,7609.56,7635.78,7578.51,7612.40
2024-01-29,7638.96,7688.74,7559.79,7575.21
2024-01-30,7564.19,7581.99,7534.89,7553.48
2024-01-31,7571.89,7631.73,7547.61,7609.09
2024-02-01,7608.63,7634.22,7557.71,7633.01
2024-02-02,7664.81,7691.72,7593.65,7624.86
2024-02-05,7632.42,7642.65,7521.37,7541.24
2024-02-06,7539.12,7601.09,7502.37,7563.19
2024-02-07,7583.24,7663.13,7583.20,7660.33
2024-02-08,7641.80,7827.31,7616.80,7814.07
2024-02-09,7820.96,7832.21,7759.07,7776.14
2024-02-12,7774.99,7853.84,7765.48,7834.33
2024-02-13,7882.03,7884.19,7859.63,7880.25
2024-02-14,7878.28,7927.56,7801.50,7872.51
2024-02-15,7867.19,7905.32,7827.02,7869.89
2024-02-16,7860.90,7885.18,7730.38,7753.70
2024-02-19,7732.84,7763.09,7723.25,7741.51
2024-02-20,7687.67,7806.60,7677.03,7803.62
2024-02-21,7788.99,7918.77,7783.39,7887.08
2024-02-22,7885.29,7903.69,7871.76,7875.21
2024-02-23,7869.70,7884.15,7819.40,7876.38
2024-02-26,7878.21,7912.87,7807.83,7824.11
2024-02-27,7806.68,7910.06,7764.44,7854.33
2024-02-28,7847.94,7850.25,7741.81,7776.48
2024-02-29,7769.03,7827.75,7745.00,7791.54
2024-03-01,7798.29,7924.07,7798.28,7920.02
2024-03-04,7903.87,7984.77,7832.30,7884.53
2024-03-05,7859.79,7898.66,7797.80,7833.94
2024-03-06,7840.01,7843.68,7759.33,7768.22
2024-03-07,7786.35,7807.40,7720.25,7736.57
2024-03-08,7756.30,7806.00,7747.81,7799.82
2024-03-11,7765.21,7872.85,7740.59,7817.45
2024-03-12,7850.08,7862.44,7762.64,7772.88
2024-03-13,7779.58,7825.66,7752.98,7778.48
2024-03-14,7801.65,7853.26,7628.39,7641.12
2024-03-15,7644.20,7656.39,7612.04,7623.80
2024-03-18,7635.69,7687.15,7569.62,7581.34
2024-03-19,7571.41,7679.96,7563.54,7616.95
2024-03-20,7594.70,7706.68,7550.65,7645.22
2024-03-21,7592.08,7665.22,7524.04,7648.24
2024-03-22,7639.97,7723.69,7612.52,7692.21
2024-03-25,7700.82,7746.96,7630.26,7693.21
2024-03-26,7722.60,7724.28,7540.54,7594.57
2024-03-27,7610.06,7665.83,7496.73,7531.72
2024-03-28,7552.20,7564.25,7541.16,7548.04
2024-04-02,7539.89,7565.29,7492.85,7533.45
2024-04-03,7511.81,7564.01,7500.22,7533.05
2024-04-04,7520.71,7577.57,7494.48,7576.95
2024-04-05,7571.32,7610.53,7468.72,7516.97
2024-04-08,7513.27,7648.63,7506.03,7632.80
2024-04-09,7636.69,7674.84,7606.26,7630.91
2024-04-10,7628.76,7663.81,7627.46,7642.04
2024-04-11,7640.55,7814.43,7628.23,7784.19
2024-04-12,7778.21,7795.33,7682.44,7762.79
2024-04-15,7729.58,7742.65,7659.59,7720.78
2024-04-16,7755.36,7840.04,7710.36,7825.09
2024-04-17,7810.35,7813.05,7772.41,7775.26
2024-04-18,7767.46,7895.10,7741.54,7829.69
2024-04-19,7834.55,7872.52,7765.94,7798.31
2024-04-22,7826.06,7879.19,7813.23,7841.84
2024-04-23,7839.12,7953.02,7786.40,7951.47
2024-04-24,7973.14,8030.98,7967.38,7975.93
2024-04-25,7964.47,8054.21,7963.38,7997.08
2024-04-26,7990.39,8100.60,7961.16,8059.19
2024-04-29,8080.79,8137.41,8068.63,8131.71
2024-04-30,8160.23,8162.63,8079.89,8104.95
2024-05-01,8109.53,8114.47,8056.14,8077.90
2024-05-02,8061.58,8141.04,8047.68,8119.99
2024-05-03,8137.09,8192.10,8089.86,8169.67
2024-05-07,8158.87,8192.57,8117.16,8140.78
2024-05-08,8141.58,8225.15,8139.23,8213.78
2024-05-09,8192.44,8242.82,8159.33,8196.21
2024-05-10,8214.48,8264.96,8180.17,8222.11
2024-05-13,8226.00,8291.78,8190.00,8280.24
2024-05-14,8271.11,8273.80,8202.11,8202.94
2024-05-15,8179.46,8224.97,8131.03,8137.77
2024-05-16,8141.51,8197.29,8132.59,8180.08
2024-05-17,8170.97,8179.71,8074.45,8112.80
2024-05-20,8123.65,8170.63,8082.46,8149.20
2024-05-21,8155.87,8250.94,8130.36,8218.25
2024-05-22,8220.14,8235.66,8156.59,8167.70
2024-05-23,8173.73,8247.97,8133.88,8234.92
2024-05-24,8229.28,8342.02,8213.54,8284.99
2024-05-27,8276.62,8279.88,8261.31,8262.67
2024-05-28,8268.80,8397.88,8201.38,8372.09
2024-05-29,8381.11,8536.03,8363.09,8432.90
2024-05-30,8428.80,8485.55,8300.88,8391.50
2024-05-31,8398.73,8421.81,8285.51,8321.93
2024-06-03,8307.96,8373.71,8298.23,8362.37
2024-06-04,8372.78,8384.19,8295.65,8318.16
2024-06-05,8331.69,8433.77,8314.70,8372.99
2024-06-06,8409.53,8530.10,8385.26,8488.68
2024-06-07,8502.00,8583.30,8488.27,8574.17
2024-06-10,8591.14,8648.86,8582.44,8646.07
2024-06-11,8653.52,8690.68,8561.48,8575.85
2024-06-12,8575.92,8603.46,8547.00,8593.26
2024-06-13,8590.19,8663.78,8418.32,8450.51
2024-06-14,8413.68,8467.41,8387.19,8430.69
2024-06-17,8469.72,8488.71,8301.89,8333.91
2024-06-18,8353.01,8372.76,8337.39,8349.62
2024-06-19,8350.60,8501.92,8312.58,8481.80
2024-06-20,8470.49,8479.67,8366.28,8374.79
2024-06-21,8364.25,8369.08,8350.22,8359.55
2024-06-24,8323.15,8441.94,8320.35,8435.27
2024-06-25,8434.88,8441.55,8235.15,8286.36
2024-06-26,8304.76,8347.93,8257.33,8281.02
2024-06-27,8263.36,8392.75,8247.87,8372.39
2024-06-28,8362.27,8399.45,8274.99,8306.43
2024-07-01,8306.34,8358.78,8249.40,8325.18
2024-07-02,8343.14,8415.04,8273.13,8336.98
2024-07-03,8323.78,8388.12,8244.79,8291.83
2024-07-04,8293.06,8303.62,8200.47,8237.25
2024-07-05,8239.47,8273.09,8212.77,8241.77
2024-07-08,8215.29,8216.94,8139.56,8166.66
2024-07-09,8188.33,8193.81,8129.42,8158.52
2024-07-10,8166.53,8168.90,8083.34,8111.73
2024-07-11,8117.22,8137.59,7982.48,8036.11
2024-07-12,8039.63,8191.59,8037.68,8175.08
2024-07-15,8214.13,8279.96,7986.22,7996.34
2024-07-16,8004.61,8046.85,7965.32,7974.44
2024-07-17,7971.35,7994.31,7947.15,7976.93
2024-07-18,7933.75,7994.77,7869.98,7878.27
2024-07-19,7888.04,7943.85,7879.22,7929.40
2024-07-22,7919.04,8014.89,7850.81,8006.53
2024-07-23,7969.90,8139.20,7910.62,8069.85
2024-07-24,8057.03,8066.48,7954.61,7999.58
2024-07-25,7983.12,8118.68,7944.03,8053.92
2024-07-26,8059.57,8075.29,8009.84,8065.99
2024-07-29,8045.67,8062.92,7927.34,7974.74
2024-07-30,7950.79,8004.20,7913.12,7958.82
2024-07-31,7947.02,7974.53,7828.12,7871.94
2024-08-01,7879.03,7942.62,7853.92,7902.05
2024-08-02,7927.39,7961.06,7899.51,7901.42
2024-08-05,7893.56,7960.89,7869.50,7954.31
2024-08-06,7995.23,8018.30,7933.29,7979.58
2024-08-07,7985.99,7991.76,7873.83,7909.31
2024-08-08,7894.78,7966.60,7783.40,7785.14
2024-08-09,7787.56,7808.49,7740.60,7776.87
2024-08-12,7770.01,7912.61,7720.12,7892.87
2024-08-13,7900.18,7912.01,7883.11,7909.83
2024-08-14,7933.23,7937.88,7912.26,7920.50
2024-08-15,7954.61,7972.15,7942.89,7955.01
2024-08-16,7959.13,7989.84,7941.15,7967.49
2024-08-19,7972.55,7990.83,7952.71,7978.97
2024-08-20,7960.21,8097.97,7928.76,8056.47
2024-08-21,7998.72,8037.69,7964.38,8003.17
2024-08-22,7985.69,8052.83,7968.36,8052.36
2024-08-23,8067.97,8076.24,7983.29,8018.15
2024-08-27,8008.65,8030.81,7894.33,7968.36
2024-08-28,7988.98,8011.30,7908.54,7947.92
2024-08-29,7944.91,7984.48,7926.00,7959.46
2024-08-30,7971.24,7988.66,7868.10,7871.76
2024-09-02,7872.21,7879.17,7819.33,7830.97
2024-09-03,7837.50,7842.78,7696.92,7753.27
2024-09-04,7757.18,7867.63,7739.37,7845.95
2024-09-05,7874.13,7927.73,7710.13,7757.31
2024-09-06,7784.75,7821.81,7755.91,7788.39
2024-09-09,7794.11,7901.71,7745.01,7900.37
2024-09-10,7887.66,7934.84,7850.17,7926.27
2024-09-11,7928.79,8014.86,7870.62,7963.22
2024-09-12,7937.62,7969.09,7886.64,7943.11
2024-09-13,7979.44,8028.81,7945.95,8014.55
2024-09-16,8020.16,8020.67,8011.87,8012.06
2024-09-17,8009.20,8117.06,7985.88,8089.94
2024-09-18,8095.11,8155.29,8056.22,8141.46
2024-09-19,8151.79,8169.64,8081.15,8084.39
2024-09-20,8084.82,8122.17,8069.87,8078.40
2024-09-23,8082.69,8135.69,8060.66,8099.00
2024-09-24,8072.52,8171.59,8071.38,8129.72
2024-09-25,8103.98,8165.66,8018.51,8029.66
2024-09-26,8053.18,8054.76,7948.87,8005.67
2024-09-27,8031.08,8157.53,7982.92,8065.10
2024-09-30,8086.77,8152.05,8046.73,8137.13
2024-10-01,8127.22,8152.63,8109.50,8125.75
2024-10-02,8126.91,8215.18,8051.14,8195.31
2024-10-03,8167.23,8168.35,8117.31,8119.55
2024-10-04,8125.54,8236.26,8123.47,8183.60
2024-10-07,8138.94,8228.44,8128.10,8221.96
2024-10-08,8200.24,8370.74,8146.51,8356.82
2024-10-09,8362.18,8415.77,8356.79,8358.15
2024-10-10,8354.33,8382.46,8352.09,8367.15
2024-10-11,8365.83,8514.17,8307.56,8494.28
2024-10-14,8490.51,8497.93,8379.00,8398.66
2024-10-15,8412.43,8464.40,8395.56,8436.62
2024-10-16,8445.42,8520.74,8399.81,8435.12
2024-10-17,8433.16,8549.41,8382.02,8522.25
2024-10-18,8537.31,8548.27,8429.14,8493.93
2024-10-21,8484.85,8567.21,8422.64,8528.23
2024-10-22,8504.11,8538.73,8461.89,8515.10
2024-10-23,8511.45,8538.27,8484.83,8508.11
2024-10-24,8506.27,8616.98,8495.36,8600.90
2024-10-25,8622.37,8627.74,8605.78,8623.67
2024-10-28,8635.32,8654.60,8457.36,8507.19
2024-10-29,8463.02,8546.18,8419.09,8504.82
2024-10-30,8526.46,8561.44,8511.93,8534.31
2024-10-31,8549.81,8564.09,8373.97,8401.00
2024-11-01,8402.46,8522.72,8380.57,8457.28
2024-11-04,8445.26,8469.60,8444.74,8451.62
2024-11-05,8459.87,8552.19,8457.14,8527.88
2024-11-06,8578.03,8594.45,8376.80,8384.49
2024-11-07,8413.52,8537.49,8379.86,8533.76
2024-11-08,8538.30,8550.28,8465.27,8479.34
2024-11-11,8445.95,8507.39,8433.40,8478.12
2024-11-12,8455.58,8473.22,8430.64,8438.96
2024-11-13,8440.84,8484.39,8387.11,8479.11
2024-11-14,8491.66,8550.04,8433.96,8513.21
2024-11-15,8512.27,8543.96,8457.13,8528.73
2024-11-18,8530.08,8559.96,8462.77,8486.17
2024-11-19,8488.50,8573.83,8451.50,8538.84
2024-11-20,8563.55,8605.40,8532.89,8553.81
2024-11-21,8535.06,8592.22,8512.13,8565.96
2024-11-22,8546.20,8663.63,8538.28,8631.19
2024-11-25,8632.72,8827.08,8622.75,8760.09
2024-11-26,8802.03,8877.35,8731.06,8750.96
2024-11-27,8758.48,8870.85,8726.42,8861.51
2024-11-28,8869.03,8945.07,8792.74,8826.34
2024-11-29,8800.61,8844.48,8788.96,8820.55
2024-12-02,8792.82,8848.01,8757.67,8820.10
2024-12-03,8801.64,8903.59,8755.96,8865.55
2024-12-04,8898.76,8899.18,8714.49,8750.72
2024-12-05,8715.69,8734.80,8660.03,8660.63
2024-12-06,8622.11,8686.17,8614.08,8682.02
2024-12-09,8695.82,8802.50,8643.93,8783.43
2024-12-10,8814.97,8850.81,8631.47,8709.08
2024-12-11,8690.58,8742.86,8658.99,8728.82
2024-12-12,8721.65,8751.99,8685.86,8696.57
2024-12-13,8704.20,8729.80,8518.70,8575.74
2024-12-16,8588.37,8633.62,8565.81,8608.52
2024-12-17,8636.24,8643.81,8539.13,8595.01
2024-12-18,8601.92,8632.33,8454.53,8484.18
2024-12-19,8465.19,8557.90,8411.42,8516.37
2024-12-20,8491.51,8496.04,8425.72,8430.11
2024-12-23,8410.97,8471.28,8353.77,8441.82
2024-12-24,8436.80,8468.37,8377.36,8425.86
2024-12-27,8440.63,8476.28,8368.42,8456.51
2024-12-30,8442.19,8478.47,8399.39,8448.52
2024-12-31,8470.09,8539.63,8455.66,8523.10
