date,open,high,low,close
2023-11-29,3292.82,3324.63,3269.04,3318.76
2023-11-30,3320.51,3328.30,3304.03,3316.33
2023-12-01,3326.24,3380.43,3315.28,3356.15
2023-12-04,3359.36,3372.53,3342.25,3360.97
2023-12-05,3373.26,3376.18,3354.92,3368.36
2023-12-06,3373.19,3432.98,3360.99,3411.51
2023-12-07,3426.35,3451.46,3416.24,3450.46
2023-12-08,3429.59,3449.74,3422.59,3444.92
2023-12-11,3457.47,3465.10,3379.44,3382.41
2023-12-12,3366.27,3377.17,3327.68,3346.12
2023-12-13,3338.54,3345.74,3310.54,3338.59
2023-12-14,3334.66,3371.87,3277.59,3296.40
2023-12-15,3283.77,3315.95,3263.83,3296.00
2023-12-18,3288.08,3339.64,3277.35,3327.56
2023-12-19,3338.02,3341.78,3309.44,3311.25
2023-12-20,3303.53,3318.94,3273.01,3275.58
2023-12-21,3292.17,3308.44,3218.48,3248.22
2023-12-22,3252.12,3269.72,3242.26,3262.08
2023-12-26,3263.04,3332.38,3255.97,3306.81
2023-12-27,3307.72,3351.45,3300.34,3342.33
2023-12-28,3330.71,3373.18,3321.31,3359.52
2023-12-29,3365.91,3374.44,3359.16,3365.68
2024-01-02,3367.71,3393.85,3367.26,3372.17
2024-01-03,3358.16,3407.04,3347.43,3386.96
2024-01-04,3388.30,3429.22,3385.18,3410.01
2024-01-05,3394.50,3403.78,3367.94,3369.12
2024-01-08,3368.49,3385.16,3338.47,3358.04
2024-01-09,3358.51,3368.80,3306.49,3333.95
2024-01-10,3346.83,3382.24,3341.71,3356.47
2024-01-11,3363.20,3380.07,3312.35,3331.01
2024-01-12,3333.92,3334.44,3320.43,3324.30
2024-01-16,3307.01,3324.53,3298.64,3301.38
2024-01-17,3312.73,3380.63,3285.39,3360.17
2024-01-18,3362.23,3364.17,3335.09,3360.21
2024-01-19,3352.18,3396.66,3347.64,3375.09
2024-01-22,3389.88,3438.02,3363.67,3423.06
2024-01-23,3424.87,3481.85,3420.67,3473.74
2024-01-24,3448.08,3506.83,3422.16,3479.57
2024-01-25,3474.56,3494.03,3449.95,3474.34
2024-01-26,3492.19,3501.96,3417.57,3436.18
2024-01-29,3438.28,3456.68,3369.93,3370.60
2024-01-30,3367.93,3374.86,3318.89,3334.21
2024-01-31,3328.95,3379.94,3244.87,3275.17
2024-02-01,3269.84,3296.76,3258.67,3296.27
2024-02-02,3299.29,3335.23,3287.25,3323.17
2024-02-05,3321.93,3333.01,3304.85,3314.43
2024-02-06,3310.17,3343.13,3292.22,3343.04
2024-02-07,3339.94,3345.45,3331.81,3342.59
2024-02-08,3336.78,3347.95,3322.28,3325.13
2024-02-09,3334.72,3348.67,3310.55,3348.51
2024-02-12,3341.47,3350.92,3292.08,3317.16
2024-02-13,3321.33,3353.30,3301.46,3326.07
2024-02-14,3332.32,3337.35,3321.20,3328.47
2024-02-15,3328.89,3330.02,3297.71,3308.59
2024-02-16,3296.91,3322.71,3270.85,3310.02
2024-02-20,3316.24,3389.11,3314.01,3368.89
2024-02-21,3374.77,3383.92,3327.23,3349.06
2024-02-22,3358.13,3373.12,3273.51,3290.41
2024-02-23,3299.31,3300.20,3281.02,3283.05
2024-02-26,3284.61,3298.73,3262.20,3290.12
2024-02-27,3276.75,3278.14,3243.85,3264.29
2024-02-28,3248.93,3261.06,3247.71,3255.89
2024-02-29,3270.59,3281.69,3241.56,3252.59
2024-03-01,3266.69,3276.95,3215.58,3225.79
2024-03-04,3234.26,3238.64,3154.93,3183.24
2024-03-05,3184.38,3201.67,3155.96,3157.82
2024-03-06,3161.71,3169.08,3118.40,3125.73
2024-03-07,3132.84,3136.44,3118.35,3123.64
2024-03-08,3111.46,3162.49,3089.32,3156.11
2024-03-11,3154.22,3157.45,3112.97,3144.49
2024-03-12,3141.67,3168.82,3113.17,3117.58
2024-03-13,3114.23,3123.95,3112.32,3116.71
2024-03-14,3128.01,3157.50,3122.83,3137.87
2024-03-15,3127.94,3185.67,3120.57,3158.73
2024-03-18,3147.51,3241.22,3147.03,3221.61
2024-03-19,3208.78,3217.12,3169.34,3176.11
2024-03-20,3182.92,3185.91,3177.31,3180.22
2024-03-21,3163.35,3199.24,3146.27,3197.51
2024-03-22,3202.10,3244.07,3197.92,3212.72
2024-03-25,3215.50,3232.99,3160.85,3185.50
2024-03-26,3196.26,3216.10,3188.32,3199.43
2024-03-27,3188.77,3278.55,3173.49,3247.81
2024-03-28,3229.26,3263.72,3227.59,3254.67
2024-03-29,3254.80,3288.05,3209.97,3220.91
2024-04-01,3230.72,3238.97,3190.92,3206.22
2024-04-02,3203.93,3250.69,3191.59,3232.57
2024-04-03,3227.33,3255.58,3222.76,3245.99
2024-04-04,3243.78,3258.82,3238.28,3249.99
2024-04-05,3252.73,3254.48,3223.56,3225.98
2024-04-08,3222.59,3224.77,3193.21,3197.65
2024-04-09,3204.55,3240.41,3202.17,3236.37
2024-04-10,3225.35,3291.56,3224.20,3283.41
2024-04-11,3281.28,3303.08,3274.76,3286.89
2024-04-12,3282.38,3332.43,3273.02,3320.06
2024-04-15,3320.83,3344.27,3295.80,3339.90
2024-04-16,3346.34,3376.51,3297.64,3309.22
2024-04-17,3299.66,3313.01,3298.30,3305.94
2024-04-18,3317.02,3339.86,3233.69,3258.52
2024-04-19,3248.43,3302.50,3243.81,3293.51
2024-04-22,3282.45,3333.48,3270.41,3318.25
2024-04-23,3318.60,3343.56,3309.91,3311.53
2024-04-24,3305.66,3310.35,3299.05,3299.59
2024-04-25,3299.31,3310.33,3244.26,3261.38
2024-04-26,3272.90,3284.75,3221.77,3247.48
2024-04-29,3253.92,3257.12,3246.14,3252.39
2024-04-30,3257.22,3273.50,3254.62,3261.20
2024-05-01,3259.30,3269.09,3243.80,3266.21
2024-05-02,3274.53,3289.99,3268.02,3274.43
2024-05-03,3281.22,3329.27,3269.89,3317.97
2024-05-06,3330.71,3341.30,3283.97,3290.01
2024-05-07,3290.87,3323.98,3270.19,3310.62
2024-05-08,3294.89,3299.89,3274.94,3277.67
2024-05-09,3278.07,3279.18,3246.59,3263.86
2024-05-10,3263.85,3321.56,3246.64,3319.82
2024-05-13,3311.75,3380.46,3308.44,3372.76
2024-05-14,3359.80,3415.14,3357.06,3408.19
2024-05-15,3408.78,3413.36,3374.77,3388.32
2024-05-16,3381.19,3399.94,3309.95,3320.90
2024-05-17,3330.20,3336.25,3329.98,3331.20
2024-05-20,3333.09,3351.45,3268.69,3277.40
2024-05-21,3260.61,3283.34,3258.33,3273.65
2024-05-22,3271.45,3276.22,3255.77,3266.59
2024-05-23,3261.91,3272.52,3242.34,3243.01
2024-05-24,3246.73,3271.87,3198.15,3224.90
2024-05-28,3240.84,3241.55,3194.20,3199.07
2024-05-29,3217.65,3231.72,3184.78,3202.35
2024-05-30,3208.76,3214.74,3153.58,3179.66
2024-05-31,3172.16,3208.69,3149.71,3193.10
2024-06-03,3200.89,3203.13,3182.02,3184.13
2024-06-04,3192.46,3196.82,3131.45,3164.22
2024-06-05,3174.69,3193.62,3162.18,3172.37
2024-06-06,3190.77,3194.19,3131.12,3150.98
2024-06-07,3146.16,3148.85,3140.08,3146.13
2024-06-10,3142.84,3150.97,3106.78,3120.45
2024-06-11,3111.09,3126.22,3105.43,3124.23
2024-06-12,3119.88,3130.81,3075.10,3081.68
2024-06-13,3084.98,3101.53,3065.86,3092.41
2024-06-14,3103.86,3109.26,3082.72,3090.48
2024-06-17,3105.90,3143.00,3082.42,3135.07
2024-06-18,3123.01,3170.47,3122.02,3159.38
2024-06-19,3165.38,3166.10,3144.29,3159.96
2024-06-20,3166.43,3202.66,3164.23,3201.77
2024-06-21,3190.08,3203.80,3172.38,3203.58
2024-06-24,3202.36,3215.09,3141.97,3151.78
2024-06-25,3149.87,3196.61,3109.81,3122.77
2024-06-26,3127.90,3140.72,3064.59,3070.09
2024-06-27,3069.04,3075.76,3045.15,3056.04
2024-06-28,3045.03,3078.47,3033.16,3073.40
2024-07-01,3078.54,3084.44,3052.36,3072.75
2024-07-02,3054.34,3064.60,3037.28,3043.12
2024-07-03,3045.45,3090.77,3038.65,3080.47
2024-07-05,3087.75,3095.98,3080.39,3084.66
2024-07-08,3092.98,3101.28,3062.85,3075.29
2024-07-09,3068.82,3079.68,3058.62,3058.69
2024-07-10,3056.57,3066.48,2988.47,3017.73
2024-07-11,3013.23,3079.36,3008.90,3062.76
2024-07-12,3070.75,3079.95,3050.51,3052.90
2024-07-15,3044.73,3052.87,3030.33,3050.55
2024-07-16,3050.01,3055.69,3023.44,3043.36
2024-07-17,3039.11,3092.24,3032.51,3075.64
2024-07-18,3074.07,3133.10,3074.05,3111.99
2024-07-19,3117.42,3168.39,3085.19,3155.55
2024-07-22,3145.37,3194.94,3144.12,3174.03
2024-07-23,3176.98,3190.03,3151.31,3165.29
2024-07-24,3163.28,3176.75,3156.56,3165.83
2024-07-25,3168.64,3175.53,3149.40,3158.11
2024-07-26,3159.39,3167.83,3104.78,3118.31
2024-07-29,3126.94,3128.79,3081.66,3096.15
2024-07-30,3088.63,3099.57,3041.96,3059.11
2024-07-31,3062.89,3096.98,3027.67,3086.36
2024-08-01,3093.96,3109.09,3073.35,3082.21
2024-08-02,3087.18,3104.43,3070.20,3073.18
2024-08-05,3067.70,3099.22,3064.73,3093.44
2024-08-06,3093.59,3097.20,3062.00,3084.65
2024-08-07,3085.52,3130.04,3065.60,3105.81
2024-08-08,3108.70,3145.06,3101.37,3127.13
2024-08-09,3128.10,3141.66,3115.64,3124.59
2024-08-12,3124.77,3130.34,3115.40,3128.75
2024-08-13,3131.25,3142.95,3122.98,3131.14
2024-08-14,3129.99,3157.36,3116.82,3141.96
2024-08-15,3142.09,3153.88,3107.02,3121.27
2024-08-16,3138.73,3159.00,3122.02,3148.20
2024-08-19,3154.23,3157.23,3112.88,3129.97
2024-08-20,3146.65,3170.18,3137.63,3155.91
2024-08-21,3159.04,3164.47,3102.56,3122.38
2024-08-22,3109.60,3129.09,3099.59,3113.74
2024-08-23,3108.04,3117.35,3071.20,3081.84
2024-08-26,3079.48,3094.04,3070.84,3076.51
2024-08-27,3081.26,3094.94,3071.66,3093.85
2024-08-28,3092.43,3130.58,3089.58,3120.34
2024-08-29,3122.91,3141.41,3047.72,3085.40
2024-08-30,3087.86,3111.88,3078.92,3103.66
2024-09-03,3102.48,3167.11,3081.47,3158.11
2024-09-04,3168.05,3180.99,3155.12,3167.11
2024-09-05,3178.20,3212.87,3157.33,3199.22
2024-09-06,3206.08,3208.17,3137.92,3140.32
2024-09-09,3126.25,3175.42,3122.08,3159.67
2024-09-10,3161.09,3178.14,3132.92,3137.35
2024-09-11,3124.25,3142.00,3089.69,3126.94
2024-09-12,3130.02,3144.73,3128.21,3138.58
2024-09-13,3134.80,3146.18,3114.16,3130.35
2024-09-16,3108.39,3124.48,3102.11,3116.94
2024-09-17,3096.91,3128.10,3086.85,3122.75
2024-09-18,3121.86,3128.89,3120.96,3128.40
2024-09-19,3125.18,3140.89,3114.24,3120.45
2024-09-20,3115.29,3144.55,3106.73,3143.46
2024-09-23,3141.22,3182.31,3132.04,3162.78
2024-09-24,3177.96,3197.37,3112.52,3135.97
2024-09-25,3142.38,3151.25,3099.66,3146.95
2024-09-26,3151.81,3177.10,3123.75,3136.31
2024-09-27,3140.46,3149.27,3131.78,3148.72
2024-09-30,3153.96,3179.90,3120.75,3131.45
2024-10-01,3130.94,3154.27,3117.01,3142.32
2024-10-02,3156.67,3170.78,3074.45,3085.57
2024-10-03,3085.47,3121.26,3077.03,3104.57
2024-10-04,3103.80,3105.51,3080.65,3088.57
2024-10-07,3095.18,3146.17,3093.94,3124.92
2024-10-08,3122.45,3122.94,3089.23,3092.05
2024-10-09,3087.95,3102.53,3085.50,3098.24
2024-10-10,3105.27,3115.40,3091.03,3093.67
2024-10-11,3080.07,3130.38,3057.20,3125.16
2024-10-14,3134.02,3141.97,3133.12,3133.13
2024-10-15,3146.95,3176.18,3094.22,3115.49
2024-10-16,3117.08,3135.02,3108.80,3131.92
2024-10-17,3112.41,3132.66,3103.14,3122.97
2024-10-18,3110.83,3120.40,3107.18,3117.30
2024-10-21,3114.94,3132.77,3071.49,3078.39
2024-10-22,3061.68,3065.98,3042.34,3059.45
2024-10-23,3067.08,3068.92,3025.78,3037.92
2024-10-24,3039.69,3055.25,3025.82,3053.11
2024-10-25,3061.61,3074.90,3012.47,3038.99
2024-10-28,3039.00,3065.37,3033.43,3052.96
2024-10-29,3069.27,3078.67,3050.70,3057.68
2024-10-30,3065.15,3066.45,3024.87,3045.46
2024-10-31,3041.14,3048.96,2998.11,3022.80
2024-11-01,3016.92,3028.68,2986.43,3007.89
2024-11-04,3021.38,3033.46,2979.22,2998.55
2024-11-05,2998.78,3001.91,2957.36,2973.81
2024-11-06,2969.85,2986.03,2969.77,2981.59
2024-11-07,2989.08,3022.23,2962.75,3008.17
2024-11-08,3023.75,3023.86,3002.85,3003.22
2024-11-11,2992.73,2996.07,2974.16,2975.56
2024-11-12,2988.55,2996.41,2950.61,2981.84
2024-11-13,2976.65,2977.83,2913.64,2922.24
2024-11-14,2923.61,2950.36,2905.91,2943.90
2024-11-15,2927.59,2949.43,2906.75,2939.54
2024-11-18,2952.37,2990.27,2941.82,2986.87
2024-11-19,2990.50,2996.69,2907.41,2938.46
2024-11-20,2946.90,2954.53,2924.38,2933.57
2024-11-21,2932.14,2934.77,2918.61,2933.42
2024-11-22,2936.79,2946.63,2891.12,2918.91
2024-11-25,2913.63,2954.78,2899.93,2921.96
2024-11-26,2910.44,2911.94,2878.55,2896.71
2024-11-27,2901.16,2912.78,2858.60,2872.29
2024-11-29,2870.50,2900.92,2866.00,2887.36
2024-12-02,2886.52,2887.09,2857.19,2883.75
2024-12-03,2879.05,2886.33,2855.04,2866.29
2024-12-04,2866.31,2874.81,2851.01,2863.57
2024-12-05,2869.83,2893.10,2869.08,2882.18
2024-12-06,2893.57,2915.39,2885.30,2907.79
2024-12-09,2918.04,2969.01,2895.87,2952.84
2024-12-10,2953.08,2965.93,2941.99,2946.41
2024-12-11,2948.39,2962.65,2929.86,2956.97
2024-12-12,2953.15,2955.12,2929.33,2947.58
2024-12-13,2943.95,2968.39,2923.40,2960.12
2024-12-16,2947.54,2956.34,2945.95,2953.35
2024-12-17,2955.63,3041.44,2954.31,3020.35
2024-12-18,3026.96,3031.88,3003.72,3016.77
2024-12-19,3002.77,3054.12,3001.46,3046.26
2024-12-20,3055.94,3068.01,3049.35,3054.72
2024-12-23,3055.62,3077.47,3053.91,3072.63
2024-12-24,3075.39,3094.28,3049.03,3072.55
2024-12-26,3075.06,3124.66,3072.99,3116.42
2024-12-27,3107.14,3190.37,3089.29,3175.84
2024-12-30,3180.41,3236.50,3177.82,3231.18
2024-12-31,3237.04,3258.13,3214.97,3217.57
